Mode = area stim
        verts = 4 
        radius = 550 
        center = (800, 1280) 
        first_angle = 2.221520746207057 
        wm_size = [1600 2560] 
        stim_amp = 4 
        baseline_stim = 3
        current_stim_group = audio
        sense_zone = 0
        ===============================
2022-04-07 18:37:13.266506 False [   17762.591256] 0003 0036 00000263
2022-04-07 18:37:13.490609 False [   17762.821526] 0003 0036 000002af
2022-04-07 18:37:13.498442 False [   17762.830439] 0003 0035 0000051d
2022-04-07 18:37:13.498442 False [   17762.830439] 0003 0036 000002b8
2022-04-07 18:37:13.507249 False [   17762.838281] 0003 0035 00000512
2022-04-07 18:37:13.507249 False [   17762.838281] 0003 0036 000002c1
2022-04-07 18:37:13.516342 False [   17762.847315] 0003 0035 00000507
2022-04-07 18:37:13.516342 False [   17762.847315] 0003 0036 000002ca
2022-04-07 18:37:13.524911 False [   17762.854762] 0003 0035 000004fe
2022-04-07 18:37:13.524911 False [   17762.854762] 0003 0036 000002d4
2022-04-07 18:37:13.533790 False [   17762.863453] 0003 0035 000004f7
2022-04-07 18:37:13.533790 False [   17762.863453] 0003 0036 000002dd
2022-04-07 18:37:13.540963 False [   17762.871490] 0003 0035 000004f1
2022-04-07 18:37:13.540963 False [   17762.871490] 0003 0036 000002e5
2022-04-07 18:37:13.550545 False [   17762.881194] 0003 0035 000004ed
2022-04-07 18:37:13.550545 False [   17762.881194] 0003 0036 000002ee
2022-04-07 18:37:13.559364 False [   17762.888305] 0003 0035 000004eb
2022-04-07 18:37:13.559364 False [   17762.888305] 0003 0036 000002f6
2022-04-07 18:37:13.569371 False [   17762.897830] 0003 0035 000004ea
2022-04-07 18:37:13.569371 False [   17762.897830] 0003 0036 000002fe
2022-04-07 18:37:13.574197 False [   17762.904659] 0003 0035 000004eb
2022-04-07 18:37:13.574197 False [   17762.904659] 0003 0036 00000301
2022-04-07 18:37:13.581191 False [   17762.913400] 0003 0035 000004ec
2022-04-07 18:37:13.581191 False [   17762.913400] 0003 0036 00000307
2022-04-07 18:37:13.591555 False [   17762.921243] 0003 0035 000004f1
2022-04-07 18:37:13.591555 False [   17762.921243] 0003 0036 0000030f
2022-04-07 18:37:13.599789 False [   17762.930088] 0003 0035 000004f7
2022-04-07 18:37:13.599789 False [   17762.930088] 0003 0036 0000031a
2022-04-07 18:37:13.609245 False [   17762.938254] 0003 0035 00000502
2022-04-07 18:37:13.609245 False [   17762.938254] 0003 0036 00000324
2022-04-07 18:37:13.615736 False [   17762.946346] 0003 0035 0000050e
2022-04-07 18:37:13.615736 False [   17762.946346] 0003 0036 0000032c
2022-04-07 18:37:13.623593 False [   17762.954512] 0003 0035 00000515
2022-04-07 18:37:13.623593 False [   17762.954512] 0003 0036 00000332
2022-04-07 18:37:13.632207 False [   17762.963482] 0003 0035 00000529
2022-04-07 18:37:13.632207 False [   17762.963482] 0003 0036 0000033c
2022-04-07 18:37:13.640458 False [   17762.971158] 0003 0035 0000053d
2022-04-07 18:37:13.640458 False [   17762.971158] 0003 0036 00000344
2022-04-07 18:37:13.649485 False [   17762.980415] 0003 0035 00000551
2022-04-07 18:37:13.649485 False [   17762.980415] 0003 0036 0000034c
2022-04-07 18:37:13.657145 False [   17762.987891] 0003 0035 00000563
2022-04-07 18:37:13.657145 False [   17762.987891] 0003 0036 00000353
2022-04-07 18:37:13.669410 False [   17762.998166] 0003 0035 00000572
2022-04-07 18:37:13.669410 False [   17762.998166] 0003 0036 00000357
2022-04-07 18:37:13.674387 False [   17763.004442] 0003 0035 0000057b
2022-04-07 18:37:13.674387 False [   17763.004442] 0003 0036 0000035a
2022-04-07 18:37:13.680883 False [   17763.012805] 0003 0035 0000058c
2022-04-07 18:37:13.680883 False [   17763.012805] 0003 0036 00000361
2022-04-07 18:37:13.691790 False [   17763.021043] 0003 0035 00000595
2022-04-07 18:37:13.691790 False [   17763.021043] 0003 0036 00000364
2022-04-07 18:37:13.697428 False [   17763.029474] 0003 0035 0000059e
2022-04-07 18:37:13.697428 False [   17763.029474] 0003 0036 0000036a
2022-04-07 18:37:13.707247 False [   17763.037629] 0003 0035 000005a4
2022-04-07 18:37:13.707247 False [   17763.037629] 0003 0036 0000036e
2022-04-07 18:37:13.717370 False [   17763.047259] 0003 0035 000005a7
2022-04-07 18:37:13.717370 False [   17763.047259] 0003 0036 00000374
2022-04-07 18:37:13.724874 False [   17763.054500] 0003 0035 000005aa
2022-04-07 18:37:13.724874 False [   17763.054500] 0003 0036 00000377
2022-04-07 18:37:13.732212 False [   17763.063093] 0003 0035 000005a9
2022-04-07 18:37:13.732212 False [   17763.063093] 0003 0036 0000037d
2022-04-07 18:37:13.741559 False [   17763.070856] 0003 0036 00000381
2022-04-07 18:37:13.750685 False [   17763.080699] 0003 0035 000005a3
2022-04-07 18:37:13.750685 False [   17763.080699] 0003 0036 00000387
2022-04-07 18:37:13.756092 False [   17763.087484] 0003 0035 000005a0
2022-04-07 18:37:13.756092 False [   17763.087484] 0003 0036 0000038c
2022-04-07 18:37:13.767309 False [   17763.097175] 0003 0035 0000058e
2022-04-07 18:37:13.767309 False [   17763.097175] 0003 0036 00000394
2022-04-07 18:37:13.772778 False [   17763.104071] 0003 0035 0000057b
2022-04-07 18:37:13.772778 False [   17763.104071] 0003 0036 0000039a
2022-04-07 18:37:13.781765 False [   17763.113298] 0003 0035 00000566
2022-04-07 18:37:13.781765 False [   17763.113298] 0003 0036 0000039f
2022-04-07 18:37:13.790862 False [   17763.120942] 0003 0035 00000550
2022-04-07 18:37:13.790862 False [   17763.120942] 0003 0036 000003a4
2022-04-07 18:37:13.797420 False [   17763.129388] 0003 0035 00000538
2022-04-07 18:37:13.797420 False [   17763.129388] 0003 0036 000003aa
2022-04-07 18:37:13.807176 False [   17763.137548] 0003 0035 0000051f
2022-04-07 18:37:13.807176 False [   17763.137548] 0003 0036 000003af
2022-04-07 18:37:13.816539 False [   17763.146120] 0003 0035 00000505
2022-04-07 18:37:13.816539 False [   17763.146120] 0003 0036 000003b7
2022-04-07 18:37:13.825048 False [   17763.154031] 0003 0035 000004ec
2022-04-07 18:37:13.825048 False [   17763.154031] 0003 0036 000003bf
2022-04-07 18:37:13.832703 False [   17763.162414] 0003 0035 000004d5
2022-04-07 18:37:13.832703 False [   17763.162414] 0003 0036 000003c6
2022-04-07 18:37:13.840938 False [   17763.170913] 0003 0035 000004c0
2022-04-07 18:37:13.840938 False [   17763.170913] 0003 0036 000003ce
2022-04-07 18:37:13.849173 False [   17763.179084] 0003 0035 000004ad
2022-04-07 18:37:13.849173 False [   17763.179084] 0003 0036 000003d5
2022-04-07 18:37:13.859176 False [   17763.187392] 0003 0035 000004a3
2022-04-07 18:37:13.859176 False [   17763.187392] 0003 0036 000003d9
2022-04-07 18:37:13.865663 False [   17763.195727] 0003 0035 0000048c
2022-04-07 18:37:13.865663 False [   17763.195727] 0003 0036 000003e2
2022-04-07 18:37:13.874693 True [   17763.203871] 0003 0035 0000047d
2022-04-07 18:37:13.874693 True [   17763.203871] 0003 0036 000003eb
2022-04-07 18:37:13.881599 True [   17763.212347] 0003 0035 00000470
2022-04-07 18:37:13.881599 True [   17763.212347] 0003 0036 000003f3
2022-04-07 18:37:13.891771 True [   17763.220659] 0003 0035 0000046a
2022-04-07 18:37:13.891771 True [   17763.220659] 0003 0036 000003f8
2022-04-07 18:37:13.898411 True [   17763.228955] 0003 0035 00000465
2022-04-07 18:37:13.898411 True [   17763.228955] 0003 0036 000003fd
2022-04-07 18:37:13.906366 True [   17763.237159] 0003 0035 00000462
2022-04-07 18:37:13.906366 True [   17763.237159] 0003 0036 00000400
2022-04-07 18:37:13.913467 True [   17763.245738] 0003 0035 00000460
2022-04-07 18:37:13.913467 True [   17763.245738] 0003 0036 00000406
2022-04-07 18:37:13.923914 True [   17763.253806] 0003 0035 0000045e
2022-04-07 18:37:13.923914 True [   17763.253806] 0003 0036 0000040d
2022-04-07 18:37:13.932548 True [   17763.262244] 0003 0036 00000414
2022-04-07 18:37:13.941455 True [   17763.270460] 0003 0035 0000045f
2022-04-07 18:37:13.941455 True [   17763.270460] 0003 0036 0000041b
2022-04-07 18:37:13.947615 True [   17763.278869] 0003 0035 00000461
2022-04-07 18:37:13.947615 True [   17763.278869] 0003 0036 00000425
2022-04-07 18:37:13.956304 True [   17763.287107] 0003 0035 00000465
2022-04-07 18:37:13.956304 True [   17763.287107] 0003 0036 0000042f
2022-04-07 18:37:13.964609 True [   17763.295476] 0003 0035 0000046b
2022-04-07 18:37:13.964609 True [   17763.295476] 0003 0036 0000043a
2022-04-07 18:37:13.973538 True [   17763.303653] 0003 0035 00000473
2022-04-07 18:37:13.973538 True [   17763.303653] 0003 0036 00000447
2022-04-07 18:37:13.980541 True [   17763.312125] 0003 0035 0000047d
2022-04-07 18:37:13.980541 True [   17763.312125] 0003 0036 00000454
2022-04-07 18:37:13.990546 True [   17763.320425] 0003 0035 00000488
2022-04-07 18:37:13.990546 True [   17763.320425] 0003 0036 0000045f
2022-04-07 18:37:13.996775 False [   17763.328714] 0003 0035 00000494
2022-04-07 18:37:13.996775 True [   17763.328714] 0003 0036 00000469
2022-04-07 18:37:14.007243 False [   17763.336942] 0003 0035 000004a2
2022-04-07 18:37:14.007243 False [   17763.336942] 0003 0036 00000473
2022-04-07 18:37:14.013164 False [   17763.345416] 0003 0035 000004b2
2022-04-07 18:37:14.014159 False [   17763.345416] 0003 0036 0000047e
2022-04-07 18:37:14.023026 False [   17763.353593] 0003 0035 000004c1
2022-04-07 18:37:14.023026 False [   17763.353593] 0003 0036 0000048a
2022-04-07 18:37:14.030082 False [   17763.361977] 0003 0035 000004d2
2022-04-07 18:37:14.030082 False [   17763.361977] 0003 0036 00000493
2022-04-07 18:37:14.038528 False [   17763.370214] 0003 0035 000004e2
2022-04-07 18:37:14.038528 False [   17763.370214] 0003 0036 0000049d
2022-04-07 18:37:14.046794 False [   17763.378588] 0003 0035 000004f0
2022-04-07 18:37:14.046794 False [   17763.378588] 0003 0036 000004a6
2022-04-07 18:37:14.057232 False [   17763.386797] 0003 0035 000004fd
2022-04-07 18:37:14.057232 False [   17763.386797] 0003 0036 000004ae
2022-04-07 18:37:14.065987 False [   17763.395260] 0003 0035 00000509
2022-04-07 18:37:14.065987 False [   17763.395260] 0003 0036 000004b4
2022-04-07 18:37:14.073150 False [   17763.403374] 0003 0035 00000512
2022-04-07 18:37:14.073150 False [   17763.403374] 0003 0036 000004bd
2022-04-07 18:37:14.080373 False [   17763.411841] 0003 0035 00000518
2022-04-07 18:37:14.080373 False [   17763.411841] 0003 0036 000004c2
2022-04-07 18:37:14.089504 False [   17763.419984] 0003 0035 0000051e
2022-04-07 18:37:14.089504 False [   17763.419984] 0003 0036 000004c9
2022-04-07 18:37:14.097337 False [   17763.428422] 0003 0035 00000522
2022-04-07 18:37:14.097337 False [   17763.428422] 0003 0036 000004cd
2022-04-07 18:37:14.106401 False [   17763.436718] 0003 0035 00000525
2022-04-07 18:37:14.106401 False [   17763.436718] 0003 0036 000004d1
2022-04-07 18:37:14.113430 False [   17763.445055] 0003 0035 00000528
2022-04-07 18:37:14.113430 False [   17763.445055] 0003 0036 000004d5
2022-04-07 18:37:14.122536 False [   17763.453277] 0003 0035 00000529
2022-04-07 18:37:14.122536 False [   17763.453277] 0003 0036 000004d8
2022-04-07 18:37:14.130739 False [   17763.461778] 0003 0035 0000052a
2022-04-07 18:37:14.130739 False [   17763.461778] 0003 0036 000004dc
2022-04-07 18:37:14.138570 False [   17763.469908] 0003 0036 000004df
2022-04-07 18:37:14.147682 False [   17763.478313] 0003 0035 00000529
2022-04-07 18:37:14.148679 False [   17763.478313] 0003 0036 000004e2
2022-04-07 18:37:14.155638 False [   17763.486539] 0003 0035 00000528
2022-04-07 18:37:14.155638 False [   17763.486539] 0003 0036 000004e4
2022-04-07 18:37:14.164392 False [   17763.495058] 0003 0035 0000051f
2022-04-07 18:37:14.164392 False [   17763.495058] 0003 0036 000004e9
2022-04-07 18:37:14.174021 False [   17763.503161] 0003 0035 0000051a
2022-04-07 18:37:14.174021 False [   17763.503161] 0003 0036 000004ec
2022-04-07 18:37:14.181280 False [   17763.511596] 0003 0035 0000050c
2022-04-07 18:37:14.181280 False [   17763.511596] 0003 0036 000004ef
2022-04-07 18:37:14.189488 False [   17763.519801] 0003 0035 00000505
2022-04-07 18:37:14.189488 False [   17763.519801] 0003 0036 000004f2
2022-04-07 18:37:14.198479 False [   17763.528194] 0003 0035 000004ef
2022-04-07 18:37:14.198479 False [   17763.528194] 0003 0036 000004f5
2022-04-07 18:37:14.206440 False [   17763.536393] 0003 0035 000004e3
2022-04-07 18:37:14.213607 False [   17763.544845] 0003 0035 000004d0
2022-04-07 18:37:14.213607 False [   17763.544845] 0003 0036 000004f9
2022-04-07 18:37:14.224194 False [   17763.553092] 0003 0035 000004bd
2022-04-07 18:37:14.224194 False [   17763.553092] 0003 0036 000004fa
2022-04-07 18:37:14.232187 False [   17763.561498] 0003 0035 000004b3
2022-04-07 18:37:14.239400 False [   17763.569658] 0003 0035 000004a8
2022-04-07 18:37:14.246160 True [   17763.578076] 0003 0035 000004a0
2022-04-07 18:37:14.255344 True [   17763.586254] 0003 0035 00000495
2022-04-07 18:37:14.255344 True [   17763.586254] 0003 0036 000004fd
2022-04-07 18:37:14.263178 True [   17763.594690] 0003 0035 0000048c
2022-04-07 18:37:14.263178 True [   17763.594690] 0003 0036 000004ff
2022-04-07 18:37:14.272183 True [   17763.602889] 0003 0035 00000484
2022-04-07 18:37:14.272183 True [   17763.602889] 0003 0036 00000500
2022-04-07 18:37:14.280308 True [   17763.611322] 0003 0035 0000047e
2022-04-07 18:37:14.288879 True [   17763.619498] 0003 0035 00000479
2022-04-07 18:37:14.288879 True [   17763.619498] 0003 0036 00000502
2022-04-07 18:37:14.297347 True [   17763.627946] 0003 0035 00000475
2022-04-07 18:37:14.297347 True [   17763.627946] 0003 0036 00000503
2022-04-07 18:37:14.305957 True [   17763.636119] 0003 0035 00000473
2022-04-07 18:37:14.305957 True [   17763.636119] 0003 0036 00000504
2022-04-07 18:37:14.313540 True [   17763.644572] 0003 0035 00000470
2022-04-07 18:37:14.322283 True [   17763.652762] 0003 0035 0000046f
2022-04-07 18:37:14.322283 True [   17763.652762] 0003 0036 00000505
2022-04-07 18:37:14.332000 True [   17763.661202] 0003 0035 0000046e
2022-04-07 18:37:14.332000 True [   17763.661202] 0003 0036 00000507
2022-04-07 18:37:14.339621 True [   17763.669363] 0003 0035 0000046d
2022-04-07 18:37:14.339621 True [   17763.669363] 0003 0036 00000508
2022-04-07 18:37:14.356298 True [   17763.686209] 0003 0036 0000050a
2022-04-07 18:37:14.381136 True [   17763.711028] 0003 0035 0000046e
2022-04-07 18:37:14.381136 True [   17763.711028] 0003 0036 0000050b
2022-04-07 18:37:14.388483 True [   17763.719223] 0003 0035 0000046f
2022-04-07 18:37:14.388483 True [   17763.719223] 0003 0036 0000050c
2022-04-07 18:37:14.397357 True [   17763.727692] 0003 0035 00000472
2022-04-07 18:37:14.397357 True [   17763.727692] 0003 0036 0000050d
2022-04-07 18:37:14.404941 True [   17763.735891] 0003 0035 00000473
2022-04-07 18:37:14.404941 True [   17763.735891] 0003 0036 0000050e
2022-04-07 18:37:14.413768 True [   17763.744374] 0003 0035 00000476
2022-04-07 18:37:14.413768 True [   17763.744374] 0003 0036 00000510
2022-04-07 18:37:14.422562 True [   17763.752584] 0003 0035 0000047a
2022-04-07 18:37:14.422562 True [   17763.752584] 0003 0036 00000511
2022-04-07 18:37:14.432638 True [   17763.761030] 0003 0035 0000047e
2022-04-07 18:37:14.432638 True [   17763.761030] 0003 0036 00000513
2022-04-07 18:37:14.438576 True [   17763.769102] 0003 0035 00000484
2022-04-07 18:37:14.438576 True [   17763.769102] 0003 0036 00000515
2022-04-07 18:37:14.447322 True [   17763.777558] 0003 0035 00000489
2022-04-07 18:37:14.447322 True [   17763.777558] 0003 0036 00000516
2022-04-07 18:37:14.456346 True [   17763.785732] 0003 0035 0000048f
2022-04-07 18:37:14.456346 True [   17763.785732] 0003 0036 00000517
2022-04-07 18:37:14.462020 True [   17763.794209] 0003 0035 00000497
2022-04-07 18:37:14.472046 True [   17763.802377] 0003 0035 0000049e
2022-04-07 18:37:14.478557 True [   17763.810778] 0003 0035 000004a8
2022-04-07 18:37:14.478557 True [   17763.810778] 0003 0036 00000515
2022-04-07 18:37:14.487351 False [   17763.818966] 0003 0035 000004b2
2022-04-07 18:37:14.487351 False [   17763.818966] 0003 0036 00000513
2022-04-07 18:37:14.496090 False [   17763.827399] 0003 0035 000004bc
2022-04-07 18:37:14.496090 False [   17763.827399] 0003 0036 00000510
2022-04-07 18:37:14.505598 False [   17763.835576] 0003 0035 000004c9
2022-04-07 18:37:14.505598 False [   17763.835576] 0003 0036 0000050c
2022-04-07 18:37:14.513041 False [   17763.844067] 0003 0035 000004d9
2022-04-07 18:37:14.513041 False [   17763.844067] 0003 0036 00000503
2022-04-07 18:37:14.522692 False [   17763.852209] 0003 0035 000004e5
2022-04-07 18:37:14.522692 False [   17763.852209] 0003 0036 000004fb
2022-04-07 18:37:14.530597 False [   17763.860749] 0003 0035 000004f0
2022-04-07 18:37:14.530597 False [   17763.860749] 0003 0036 000004f1
2022-04-07 18:37:14.541156 False [   17763.868908] 0003 0035 000004fe
2022-04-07 18:37:14.541156 False [   17763.868908] 0003 0036 000004e6
2022-04-07 18:37:14.546358 False [   17763.877257] 0003 0035 0000050c
2022-04-07 18:37:14.546358 False [   17763.877257] 0003 0036 000004db
2022-04-07 18:37:14.556095 False [   17763.885485] 0003 0035 00000519
2022-04-07 18:37:14.556095 False [   17763.885485] 0003 0036 000004cf
2022-04-07 18:37:14.561808 False [   17763.893865] 0003 0035 00000525
2022-04-07 18:37:14.561808 False [   17763.893865] 0003 0036 000004bf
2022-04-07 18:37:14.570034 False [   17763.902041] 0003 0035 00000531
2022-04-07 18:37:14.570034 False [   17763.902041] 0003 0036 000004b0
2022-04-07 18:37:14.580683 False [   17763.910493] 0003 0035 0000053e
2022-04-07 18:37:14.580683 False [   17763.910493] 0003 0036 0000049f
2022-04-07 18:37:14.590086 False [   17763.918721] 0003 0035 00000549
2022-04-07 18:37:14.590086 False [   17763.918721] 0003 0036 0000048f
2022-04-07 18:37:14.595314 False [   17763.927090] 0003 0035 00000552
2022-04-07 18:37:14.595314 False [   17763.927090] 0003 0036 0000047f
2022-04-07 18:37:14.604878 False [   17763.935278] 0003 0035 0000055a
2022-04-07 18:37:14.604878 False [   17763.935278] 0003 0036 0000046f
2022-04-07 18:37:14.612762 False [   17763.943746] 0003 0035 0000055e
2022-04-07 18:37:14.612762 False [   17763.943746] 0003 0036 00000466
2022-04-07 18:37:14.621587 False [   17763.951891] 0003 0035 00000565
2022-04-07 18:37:14.621587 False [   17763.951891] 0003 0036 00000455
2022-04-07 18:37:14.627979 False [   17763.960452] 0003 0035 00000569
2022-04-07 18:37:14.630626 False [   17763.960452] 0003 0036 0000044b
2022-04-07 18:37:14.639419 False [   17763.968576] 0003 0035 0000056d
2022-04-07 18:37:14.639419 False [   17763.968576] 0003 0036 0000043e
2022-04-07 18:37:14.648096 False [   17763.976930] 0003 0035 00000571
2022-04-07 18:37:14.648096 False [   17763.976930] 0003 0036 0000042e
2022-04-07 18:37:14.655492 False [   17763.985150] 0003 0035 00000574
2022-04-07 18:37:14.655492 False [   17763.985150] 0003 0036 00000424
2022-04-07 18:37:14.662158 False [   17763.993559] 0003 0036 00000419
2022-04-07 18:37:14.671585 False [   17764.001772] 0003 0035 00000575
2022-04-07 18:37:14.671585 False [   17764.001772] 0003 0036 00000412
2022-04-07 18:37:14.680147 False [   17764.010197] 0003 0035 00000576
2022-04-07 18:37:14.680147 False [   17764.010197] 0003 0036 0000040d
2022-04-07 18:37:14.688394 False [   17764.018445] 0003 0035 00000574
2022-04-07 18:37:14.688394 False [   17764.018445] 0003 0036 000003fe
2022-04-07 18:37:14.696326 False [   17764.026794] 0003 0035 00000572
2022-04-07 18:37:14.696326 False [   17764.026794] 0003 0036 000003f4
2022-04-07 18:37:14.703749 False [   17764.035029] 0003 0035 00000571
2022-04-07 18:37:14.703749 False [   17764.035029] 0003 0036 000003ef
2022-04-07 18:37:14.713512 False [   17764.043410] 0003 0035 0000056e
2022-04-07 18:37:14.713512 False [   17764.043410] 0003 0036 000003e7
2022-04-07 18:37:14.721900 False [   17764.051565] 0003 0035 0000056c
2022-04-07 18:37:14.721900 False [   17764.051565] 0003 0036 000003e2
2022-04-07 18:37:14.729336 False [   17764.060002] 0003 0035 00000568
2022-04-07 18:37:14.729336 False [   17764.060002] 0003 0036 000003de
2022-04-07 18:37:14.737421 False [   17764.068298] 0003 0035 00000566
2022-04-07 18:37:14.737421 False [   17764.068298] 0003 0036 000003db
2022-04-07 18:37:14.745756 False [   17764.076649] 0003 0035 00000562
2022-04-07 18:37:14.745756 False [   17764.076649] 0003 0036 000003d8
2022-04-07 18:37:14.752086 False [   17764.084899] 0003 0035 0000055e
2022-04-07 18:37:14.752086 False [   17764.084899] 0003 0036 000003d5
2022-04-07 18:37:14.763817 False [   17764.093349] 0003 0035 00000559
2022-04-07 18:37:14.763817 False [   17764.093349] 0003 0036 000003d4
2022-04-07 18:37:14.771579 False [   17764.101463] 0003 0035 00000554
2022-04-07 18:37:14.771579 False [   17764.101463] 0003 0036 000003d3
2022-04-07 18:37:14.780840 False [   17764.109870] 0003 0035 0000054f
2022-04-07 18:37:14.780840 False [   17764.109870] 0003 0036 000003d2
2022-04-07 18:37:14.788268 False [   17764.118071] 0003 0035 00000549
2022-04-07 18:37:14.795121 False [   17764.126516] 0003 0035 00000544
2022-04-07 18:37:14.795121 False [   17764.126516] 0003 0036 000003d3
2022-04-07 18:37:14.803801 False [   17764.134789] 0003 0035 0000053d
2022-04-07 18:37:14.803801 False [   17764.134789] 0003 0036 000003d4
2022-04-07 18:37:14.811418 False [   17764.143272] 0003 0035 00000534
2022-04-07 18:37:14.811418 False [   17764.143272] 0003 0036 000003d5
2022-04-07 18:37:14.820015 False [   17764.151295] 0003 0035 0000052b
2022-04-07 18:37:14.820015 False [   17764.151295] 0003 0036 000003d8
2022-04-07 18:37:14.828653 False [   17764.159739] 0003 0035 0000051e
2022-04-07 18:37:14.828653 False [   17764.159739] 0003 0036 000003dd
2022-04-07 18:37:14.837393 False [   17764.167975] 0003 0035 00000513
2022-04-07 18:37:14.837393 False [   17764.167975] 0003 0036 000003e2
2022-04-07 18:37:14.846309 False [   17764.176385] 0003 0035 00000509
2022-04-07 18:37:14.846309 False [   17764.176385] 0003 0036 000003e6
2022-04-07 18:37:14.853119 False [   17764.184688] 0003 0035 00000501
2022-04-07 18:37:14.853119 False [   17764.184688] 0003 0036 000003eb
2022-04-07 18:37:14.862808 False [   17764.193010] 0003 0035 000004f7
2022-04-07 18:37:14.862808 False [   17764.193010] 0003 0036 000003f0
2022-04-07 18:37:14.870802 False [   17764.201181] 0003 0035 000004ec
2022-04-07 18:37:14.870802 False [   17764.201181] 0003 0036 000003f4
2022-04-07 18:37:14.877035 False [   17764.209588] 0003 0035 000004e2
2022-04-07 18:37:14.877035 False [   17764.209588] 0003 0036 000003f9
2022-04-07 18:37:14.886251 False [   17764.217738] 0003 0035 000004d9
2022-04-07 18:37:14.886251 False [   17764.217738] 0003 0036 000003fd
2022-04-07 18:37:14.895533 False [   17764.226201] 0003 0035 000004d0
2022-04-07 18:37:14.895533 False [   17764.226201] 0003 0036 00000401
2022-04-07 18:37:14.902377 False [   17764.234422] 0003 0035 000004c9
2022-04-07 18:37:14.902377 False [   17764.234422] 0003 0036 00000404
2022-04-07 18:37:14.911153 False [   17764.242998] 0003 0035 000004c1
2022-04-07 18:37:14.911153 False [   17764.242998] 0003 0036 00000407
2022-04-07 18:37:14.918890 False [   17764.251060] 0003 0035 000004bd
2022-04-07 18:37:14.918890 False [   17764.251060] 0003 0036 00000409
2022-04-07 18:37:14.927351 False [   17764.259494] 0003 0035 000004b8
2022-04-07 18:37:14.927351 False [   17764.259494] 0003 0036 0000040c
2022-04-07 18:37:14.935023 False [   17764.267663] 0003 0035 000004b5
2022-04-07 18:37:14.935023 False [   17764.267663] 0003 0036 0000040e
2022-04-07 18:37:14.943931 False [   17764.276096] 0003 0035 000004b3
2022-04-07 18:37:14.943931 False [   17764.276096] 0003 0036 0000040f
2022-04-07 18:37:14.954395 False [   17764.284265] 0003 0035 000004b1
2022-04-07 18:37:14.954395 False [   17764.284265] 0003 0036 00000410
2022-04-07 18:37:14.962213 False [   17764.292692] 0003 0035 000004b0
2022-04-07 18:37:14.962213 False [   17764.292692] 0003 0036 00000411
2022-04-07 18:37:14.971713 False [   17764.301050] 0003 0036 00000412
2022-04-07 18:37:14.977345 False [   17764.309359] 0003 0036 00000413
2022-04-07 18:37:15.013246 False [   17764.342600] 0003 0035 000004b2
2022-04-07 18:37:15.013246 False [   17764.342600] 0003 0036 00000414
2022-04-07 18:37:15.022694 False [   17764.351028] 0003 0035 000004b4
2022-04-07 18:37:15.022694 False [   17764.351028] 0003 0036 00000415
2022-04-07 18:37:15.028424 False [   17764.359192] 0003 0035 000004b7
2022-04-07 18:37:15.028424 False [   17764.359192] 0003 0036 00000417
2022-04-07 18:37:15.037315 False [   17764.367429] 0003 0035 000004ba
2022-04-07 18:37:15.037315 False [   17764.367429] 0003 0036 00000419
