Mode = area stim
        verts = 5 
        radius = 550 
        center = (800, 1280) 
        first_angle = 0.7001747901083359 
        wm_size = [1600 2560] 
        stim_amp = 4 
        baseline_stim = 3
        current_stim_group = stim
        sense_zone = 0
        task_code = 2
        ===============================
2022-04-07 18:30:01.358295 False [   17330.694916] 0003 0036 00000039
2022-04-07 18:30:03.906011 False [   17333.243546] 0003 0036 000001bd
2022-04-07 18:30:03.913960 False [   17333.251978] 0003 0035 00000384
2022-04-07 18:30:03.913960 False [   17333.251978] 0003 0036 000001bf
2022-04-07 18:30:03.921798 False [   17333.260155] 0003 0035 00000379
2022-04-07 18:30:03.931096 False [   17333.268591] 0003 0035 00000367
2022-04-07 18:30:03.931096 False [   17333.268591] 0003 0036 000001c1
2022-04-07 18:30:03.939889 False [   17333.276853] 0003 0035 0000035c
2022-04-07 18:30:03.939889 False [   17333.276853] 0003 0036 000001c2
2022-04-07 18:30:03.948008 False [   17333.285232] 0003 0035 0000034b
2022-04-07 18:30:03.948008 False [   17333.285232] 0003 0036 000001c3
2022-04-07 18:30:03.957024 False [   17333.293453] 0003 0035 00000341
2022-04-07 18:30:03.957024 False [   17333.293453] 0003 0036 000001c4
2022-04-07 18:30:03.964275 False [   17333.301876] 0003 0035 0000032e
2022-04-07 18:30:03.964275 False [   17333.301876] 0003 0036 000001c5
2022-04-07 18:30:03.974075 False [   17333.310042] 0003 0035 00000323
2022-04-07 18:30:03.974075 False [   17333.310042] 0003 0036 000001c6
2022-04-07 18:30:03.981089 False [   17333.318456] 0003 0035 00000314
2022-04-07 18:30:03.981089 False [   17333.318456] 0003 0036 000001c7
2022-04-07 18:30:03.989068 False [   17333.326694] 0003 0035 0000030a
2022-04-07 18:30:03.989068 False [   17333.326694] 0003 0036 000001c8
2022-04-07 18:30:03.997046 False [   17333.335096] 0003 0035 000002f8
2022-04-07 18:30:03.997046 False [   17333.335096] 0003 0036 000001ca
2022-04-07 18:30:04.007020 False [   17333.343277] 0003 0035 000002ed
2022-04-07 18:30:04.014816 False [   17333.351744] 0003 0035 000002de
2022-04-07 18:30:04.014816 False [   17333.351744] 0003 0036 000001cb
2022-04-07 18:30:04.020997 False [   17333.359869] 0003 0035 000002d4
2022-04-07 18:30:04.029972 False [   17333.368353] 0003 0035 000002c3
2022-04-07 18:30:04.030965 False [   17333.368353] 0003 0036 000001cc
2022-04-07 18:30:04.038986 False [   17333.376538] 0003 0035 000002b8
2022-04-07 18:30:04.047021 False [   17333.385074] 0003 0035 000002a9
2022-04-07 18:30:04.047021 False [   17333.385074] 0003 0036 000001cd
2022-04-07 18:30:04.055055 False [   17333.393343] 0003 0035 0000029f
2022-04-07 18:30:04.055055 False [   17333.393343] 0003 0036 000001ce
2022-04-07 18:30:04.064112 False [   17333.401586] 0003 0035 0000028d
2022-04-07 18:30:04.064112 False [   17333.401586] 0003 0036 000001cf
2022-04-07 18:30:04.072391 False [   17333.409744] 0003 0035 00000281
2022-04-07 18:30:04.080364 False [   17333.418229] 0003 0035 00000272
2022-04-07 18:30:04.088344 False [   17333.426398] 0003 0035 00000261
2022-04-07 18:30:04.097436 False [   17333.434868] 0003 0035 00000256
2022-04-07 18:30:04.097436 False [   17333.434868] 0003 0036 000001d0
2022-04-07 18:30:04.106046 False [   17333.442990] 0003 0035 00000246
2022-04-07 18:30:04.113141 False [   17333.451459] 0003 0035 00000235
2022-04-07 18:30:04.113141 False [   17333.451459] 0003 0036 000001d1
2022-04-07 18:30:04.121196 False [   17333.459614] 0003 0035 0000022a
2022-04-07 18:30:04.129640 False [   17333.468043] 0003 0035 00000219
2022-04-07 18:30:04.129640 False [   17333.468043] 0003 0036 000001d2
2022-04-07 18:30:04.138133 False [   17333.476315] 0003 0035 0000020f
2022-04-07 18:30:04.147800 False [   17333.484705] 0003 0035 000001ff
2022-04-07 18:30:04.154844 False [   17333.492842] 0003 0035 000001f5
2022-04-07 18:30:04.163176 False [   17333.501278] 0003 0035 000001e5
2022-04-07 18:30:04.172158 False [   17333.509553] 0003 0035 000001db
2022-04-07 18:30:04.180026 False [   17333.517905] 0003 0035 000001cc
2022-04-07 18:30:04.180026 False [   17333.517905] 0003 0036 000001d1
2022-04-07 18:30:04.189999 False [   17333.526109] 0003 0035 000001c1
2022-04-07 18:30:04.196979 False [   17333.534567] 0003 0035 000001b3
2022-04-07 18:30:04.196979 False [   17333.534567] 0003 0036 000001cf
2022-04-07 18:30:04.206959 False [   17333.542737] 0003 0035 000001a9
2022-04-07 18:30:04.213947 False [   17333.551211] 0003 0035 0000019d
2022-04-07 18:30:04.213947 False [   17333.551211] 0003 0036 000001ce
2022-04-07 18:30:04.221913 False [   17333.559347] 0003 0035 00000194
2022-04-07 18:30:04.221913 False [   17333.559347] 0003 0036 000001cc
2022-04-07 18:30:04.229892 False [   17333.567735] 0003 0035 00000188
2022-04-07 18:30:04.230889 False [   17333.567735] 0003 0036 000001ca
2022-04-07 18:30:04.240881 False [   17333.575914] 0003 0035 00000181
2022-04-07 18:30:04.240881 False [   17333.575914] 0003 0036 000001c9
2022-04-07 18:30:04.246865 False [   17333.584392] 0003 0035 00000176
2022-04-07 18:30:04.246865 False [   17333.584392] 0003 0036 000001c6
2022-04-07 18:30:04.255841 False [   17333.592592] 0003 0035 0000016f
2022-04-07 18:30:04.255841 False [   17333.592592] 0003 0036 000001c4
2022-04-07 18:30:04.263821 False [   17333.601079] 0003 0035 0000016a
2022-04-07 18:30:04.271799 False [   17333.609222] 0003 0035 00000162
2022-04-07 18:30:04.271799 False [   17333.609222] 0003 0036 000001c1
2022-04-07 18:30:04.279778 False [   17333.617644] 0003 0035 0000015d
2022-04-07 18:30:04.280775 False [   17333.617644] 0003 0036 000001c0
2022-04-07 18:30:04.289752 False [   17333.625867] 0003 0035 00000158
2022-04-07 18:30:04.289752 False [   17333.625867] 0003 0036 000001bf
2022-04-07 18:30:04.296733 False [   17333.634259] 0003 0035 00000156
2022-04-07 18:30:04.296733 False [   17333.634259] 0003 0036 000001be
2022-04-07 18:30:04.306709 False [   17333.642450] 0003 0035 0000014f
2022-04-07 18:30:04.306709 False [   17333.642450] 0003 0036 000001bc
2022-04-07 18:30:04.313732 False [   17333.650872] 0003 0035 00000149
2022-04-07 18:30:04.313732 False [   17333.650872] 0003 0036 000001bb
2022-04-07 18:30:04.321743 False [   17333.659095] 0003 0035 00000145
2022-04-07 18:30:04.321743 False [   17333.659095] 0003 0036 000001ba
2022-04-07 18:30:04.329187 False [   17333.667494] 0003 0035 00000143
2022-04-07 18:30:04.338957 False [   17333.675703] 0003 0035 00000141
2022-04-07 18:30:04.338957 False [   17333.675703] 0003 0036 000001b9
2022-04-07 18:30:04.346951 False [   17333.684181] 0003 0035 0000013f
2022-04-07 18:30:04.346951 False [   17333.684181] 0003 0036 000001b8
2022-04-07 18:30:04.354994 False [   17333.692413] 0003 0035 0000013e
2022-04-07 18:30:04.362975 False [   17333.700738] 0003 0035 0000013b
2022-04-07 18:30:04.362975 False [   17333.700738] 0003 0036 000001b7
2022-04-07 18:30:04.371950 False [   17333.708936] 0003 0035 00000138
2022-04-07 18:30:04.380926 False [   17333.717446] 0003 0035 00000136
2022-04-07 18:30:04.380926 False [   17333.717446] 0003 0036 000001b6
2022-04-07 18:30:04.387908 False [   17333.725546] 0003 0035 00000134
2022-04-07 18:30:04.397895 False [   17333.733990] 0003 0035 00000133
2022-04-07 18:30:04.405860 False [   17333.742203] 0003 0035 00000132
2022-04-07 18:30:04.413855 False [   17333.750632] 0003 0035 00000130
2022-04-07 18:30:04.413855 False [   17333.750632] 0003 0036 000001b5
2022-04-07 18:30:04.422815 False [   17333.758341] 0003 0035 00000133
2022-04-07 18:30:04.422815 False [   17333.758341] 0003 0036 000001b4
2022-04-07 18:30:04.429796 False [   17333.766760] 0003 0035 00000134
2022-04-07 18:30:04.429796 False [   17333.766760] 0003 0036 000001b3
2022-04-07 18:30:04.437775 False [   17333.774920] 0003 0035 00000136
2022-04-07 18:30:04.437775 False [   17333.774920] 0003 0036 000001b2
2022-04-07 18:30:04.446750 False [   17333.783376] 0003 0035 00000137
2022-04-07 18:30:04.446750 False [   17333.783376] 0003 0036 000001b1
2022-04-07 18:30:04.454729 False [   17333.791599] 0003 0035 00000138
2022-04-07 18:30:04.454729 False [   17333.791599] 0003 0036 000001b0
2022-04-07 18:30:04.462708 False [   17333.800090] 0003 0035 00000154
2022-04-07 18:30:04.462708 False [   17333.800090] 0003 0036 000001c1
2022-04-07 18:30:04.471685 False [   17333.808117] 0003 0035 0000016c
2022-04-07 18:30:04.471685 False [   17333.808117] 0003 0036 000001a2
2022-04-07 18:30:04.887963 False [   17334.223796] 0003 0036 000001a9
2022-04-07 18:30:04.920764 False [   17334.257324] 0003 0035 0000016b
2022-04-07 18:30:04.928064 False [   17334.265530] 0003 0035 0000016a
2022-04-07 18:30:04.938141 False [   17334.273723] 0003 0035 00000168
2022-04-07 18:30:04.945014 False [   17334.282200] 0003 0036 000001aa
2022-04-07 18:30:04.952989 False [   17334.290332] 0003 0035 00000167
2022-04-07 18:30:04.952989 False [   17334.290332] 0003 0036 000001ab
2022-04-07 18:30:04.961414 False [   17334.298768] 0003 0035 00000166
2022-04-07 18:30:04.969448 False [   17334.306986] 0003 0035 00000165
2022-04-07 18:30:04.969448 False [   17334.306986] 0003 0036 000001ac
2022-04-07 18:30:04.978151 False [   17334.315517] 0003 0036 000001ad
2022-04-07 18:30:04.986724 False [   17334.323650] 0003 0035 00000164
2022-04-07 18:30:04.986724 False [   17334.323650] 0003 0036 000001ae
2022-04-07 18:30:04.994104 False [   17334.332067] 0003 0035 00000163
2022-04-07 18:30:05.003049 False [   17334.340394] 0003 0036 000001af
2022-04-07 18:30:05.011667 False [   17334.348763] 0003 0035 00000162
2022-04-07 18:30:05.011667 False [   17334.348763] 0003 0036 000001b0
2022-04-07 18:30:05.021344 False [   17334.356872] 0003 0036 000001b1
2022-04-07 18:30:05.028316 False [   17334.365323] 0003 0035 00000161
2022-04-07 18:30:05.028316 False [   17334.365323] 0003 0036 000001b3
2022-04-07 18:30:05.036273 False [   17334.373611] 0003 0036 000001b4
2022-04-07 18:30:05.045770 False [   17334.381914] 0003 0036 000001b6
2022-04-07 18:30:05.052647 False [   17334.390095] 0003 0035 00000162
2022-04-07 18:30:05.052647 False [   17334.390095] 0003 0036 000001b9
2022-04-07 18:30:05.061191 False [   17334.398491] 0003 0036 000001bd
2022-04-07 18:30:05.071848 False [   17334.406754] 0003 0035 00000163
2022-04-07 18:30:05.071848 False [   17334.406754] 0003 0036 000001c1
2022-04-07 18:30:05.078833 False [   17334.415162] 0003 0035 00000165
2022-04-07 18:30:05.079828 False [   17334.415162] 0003 0036 000001c8
2022-04-07 18:30:05.086154 False [   17334.423355] 0003 0035 00000166
2022-04-07 18:30:05.086154 False [   17334.423355] 0003 0036 000001cf
2022-04-07 18:30:05.094008 False [   17334.431788] 0003 0035 00000168
2022-04-07 18:30:05.094008 False [   17334.431788] 0003 0036 000001d5
2022-04-07 18:30:05.103201 False [   17334.440101] 0003 0035 00000169
2022-04-07 18:30:05.103201 False [   17334.440101] 0003 0036 000001de
2022-04-07 18:30:05.110865 False [   17334.448394] 0003 0035 0000016c
2022-04-07 18:30:05.110865 False [   17334.448394] 0003 0036 000001e7
2022-04-07 18:30:05.119322 False [   17334.456577] 0003 0035 0000016d
2022-04-07 18:30:05.119322 False [   17334.456577] 0003 0036 000001f1
2022-04-07 18:30:05.127013 False [   17334.465067] 0003 0035 0000016f
2022-04-07 18:30:05.127013 False [   17334.465067] 0003 0036 000001fb
2022-04-07 18:30:05.134556 False [   17334.473178] 0003 0035 00000170
2022-04-07 18:30:05.134556 False [   17334.473178] 0003 0036 00000206
2022-04-07 18:30:05.144293 False [   17334.481624] 0003 0035 00000172
2022-04-07 18:30:05.144293 False [   17334.481624] 0003 0036 00000211
2022-04-07 18:30:05.152463 False [   17334.489856] 0003 0035 00000173
2022-04-07 18:30:05.152463 False [   17334.489856] 0003 0036 0000021d
2022-04-07 18:30:05.160124 False [   17334.498330] 0003 0035 00000174
2022-04-07 18:30:05.160124 False [   17334.498330] 0003 0036 0000022b
2022-04-07 18:30:05.168955 False [   17334.506474] 0003 0035 00000175
2022-04-07 18:30:05.168955 False [   17334.506474] 0003 0036 00000239
2022-04-07 18:30:05.177190 False [   17334.514870] 0003 0035 00000176
2022-04-07 18:30:05.177190 False [   17334.514870] 0003 0036 00000249
2022-04-07 18:30:05.185316 False [   17334.523138] 0003 0035 00000177
2022-04-07 18:30:05.185316 False [   17334.523138] 0003 0036 00000257
2022-04-07 18:30:05.193793 False [   17334.531532] 0003 0035 00000179
2022-04-07 18:30:05.193793 False [   17334.531532] 0003 0036 00000268
2022-04-07 18:30:05.202769 False [   17334.539708] 0003 0035 0000017b
2022-04-07 18:30:05.202769 False [   17334.539708] 0003 0036 00000279
2022-04-07 18:30:05.210748 False [   17334.548119] 0003 0035 0000017d
2022-04-07 18:30:05.210748 False [   17334.548119] 0003 0036 0000028a
2022-04-07 18:30:05.218726 False [   17334.556378] 0003 0035 0000017f
2022-04-07 18:30:05.218726 False [   17334.556378] 0003 0036 0000029b
2022-04-07 18:30:05.227128 False [   17334.564891] 0003 0035 00000181
2022-04-07 18:30:05.227128 False [   17334.564891] 0003 0036 000002ad
2022-04-07 18:30:05.235247 False [   17334.572953] 0003 0035 00000182
2022-04-07 18:30:05.235247 False [   17334.572953] 0003 0036 000002bf
2022-04-07 18:30:05.243232 False [   17334.581351] 0003 0035 00000184
2022-04-07 18:30:05.243232 False [   17334.581351] 0003 0036 000002d3
2022-04-07 18:30:05.254551 False [   17334.589712] 0003 0035 00000185
2022-04-07 18:30:05.254551 False [   17334.589712] 0003 0036 000002e6
2022-04-07 18:30:05.260348 False [   17334.597946] 0003 0035 00000187
2022-04-07 18:30:05.260348 False [   17334.597946] 0003 0036 000002fa
2022-04-07 18:30:05.268524 False [   17334.606145] 0003 0035 00000188
2022-04-07 18:30:05.268524 False [   17334.606145] 0003 0036 0000030f
2022-04-07 18:30:05.277108 False [   17334.614686] 0003 0035 0000018a
2022-04-07 18:30:05.277108 False [   17334.614686] 0003 0036 00000325
2022-04-07 18:30:05.287040 False [   17334.622878] 0003 0035 0000018c
2022-04-07 18:30:05.287040 False [   17334.622878] 0003 0036 0000033b
2022-04-07 18:30:05.292955 False [   17334.631230] 0003 0035 0000018d
2022-04-07 18:30:05.292955 False [   17334.631230] 0003 0036 00000352
2022-04-07 18:30:05.303531 False [   17334.639447] 0003 0035 0000018f
2022-04-07 18:30:05.303531 False [   17334.639447] 0003 0036 00000369
2022-04-07 18:30:05.310494 False [   17334.647819] 0003 0035 00000191
2022-04-07 18:30:05.310494 False [   17334.647819] 0003 0036 0000037f
2022-04-07 18:30:05.319153 False [   17334.656111] 0003 0035 00000193
2022-04-07 18:30:05.319153 False [   17334.656111] 0003 0036 00000395
2022-04-07 18:30:05.327034 False [   17334.664519] 0003 0036 000003ac
2022-04-07 18:30:05.335040 False [   17334.672704] 0003 0036 000003c2
2022-04-07 18:30:05.344107 False [   17334.681143] 0003 0035 00000194
2022-04-07 18:30:05.344107 False [   17334.681143] 0003 0036 000003d9
2022-04-07 18:30:05.352940 False [   17334.689373] 0003 0035 00000196
2022-04-07 18:30:05.352940 False [   17334.689373] 0003 0036 000003ed
2022-04-07 18:30:05.360608 False [   17334.697765] 0003 0035 00000197
2022-04-07 18:30:05.360608 False [   17334.697765] 0003 0036 00000403
2022-04-07 18:30:05.368821 False [   17334.706061] 0003 0035 00000196
2022-04-07 18:30:05.368821 False [   17334.706061] 0003 0036 00000418
2022-04-07 18:30:05.378081 False [   17334.714396] 0003 0035 00000195
2022-04-07 18:30:05.378081 True [   17334.714396] 0003 0036 0000042d
2022-04-07 18:30:05.384557 True [   17334.722620] 0003 0036 00000444
2022-04-07 18:30:05.395201 True [   17334.731111] 0003 0035 00000194
2022-04-07 18:30:05.395524 True [   17334.731111] 0003 0036 0000045b
2022-04-07 18:30:05.403247 True [   17334.739265] 0003 0035 00000196
2022-04-07 18:30:05.403247 True [   17334.739265] 0003 0036 00000470
2022-04-07 18:30:05.410733 True [   17334.747779] 0003 0036 00000486
2022-04-07 18:30:05.419875 True [   17334.756066] 0003 0036 0000049b
2022-04-07 18:30:05.427677 True [   17334.764427] 0003 0035 00000193
2022-04-07 18:30:05.427677 True [   17334.764427] 0003 0036 000004b9
2022-04-07 18:30:05.435797 True [   17334.772597] 0003 0035 00000191
2022-04-07 18:30:05.435797 True [   17334.772597] 0003 0036 000004d1
2022-04-07 18:30:05.443996 True [   17334.781067] 0003 0035 0000018f
2022-04-07 18:30:05.443996 True [   17334.781067] 0003 0036 000004ea
2022-04-07 18:30:05.453270 True [   17334.789120] 0003 0035 0000018c
2022-04-07 18:30:05.453270 True [   17334.789120] 0003 0036 00000501
2022-04-07 18:30:05.463520 True [   17334.797640] 0003 0035 0000018a
2022-04-07 18:30:05.463520 True [   17334.797640] 0003 0036 0000051d
2022-04-07 18:30:05.468023 True [   17334.805852] 0003 0035 00000187
2022-04-07 18:30:05.468023 True [   17334.805852] 0003 0036 00000537
2022-04-07 18:30:05.476131 True [   17334.814217] 0003 0035 00000184
2022-04-07 18:30:05.476131 True [   17334.814217] 0003 0036 00000552
2022-04-07 18:30:05.486090 True [   17334.822350] 0003 0035 00000181
2022-04-07 18:30:05.486090 True [   17334.822350] 0003 0036 0000056b
2022-04-07 18:30:05.503092 True [   17334.838957] 0003 0035 0000017e
2022-04-07 18:30:05.503092 True [   17334.838957] 0003 0036 0000059a
2022-04-07 18:30:05.510245 True [   17334.847409] 0003 0035 0000017d
2022-04-07 18:30:05.510245 False [   17334.847409] 0003 0036 000005b9
2022-04-07 18:30:05.526803 False [   17334.864033] 0003 0035 0000017b
2022-04-07 18:30:05.526803 False [   17334.864033] 0003 0036 000005dc
2022-04-07 18:30:05.535995 False [   17334.872259] 0003 0035 0000017a
2022-04-07 18:30:05.535995 False [   17334.872259] 0003 0036 000005f9
2022-04-07 18:30:05.543844 False [   17334.880688] 0003 0035 00000179
2022-04-07 18:30:05.543844 False [   17334.880688] 0003 0036 00000612
2022-04-07 18:30:05.551857 False [   17334.888839] 0003 0035 00000177
2022-04-07 18:30:05.551857 False [   17334.888839] 0003 0036 00000627
2022-04-07 18:30:05.568718 False [   17334.905465] 0003 0035 00000175
2022-04-07 18:30:05.568718 False [   17334.905465] 0003 0036 00000644
2022-04-07 18:30:05.577002 False [   17334.913952] 0003 0035 00000173
2022-04-07 18:30:05.577002 False [   17334.913952] 0003 0036 0000065b
2022-04-07 18:30:05.586022 False [   17334.922071] 0003 0036 0000066f
2022-04-07 18:30:05.593289 False [   17334.930548] 0003 0035 00000171
2022-04-07 18:30:05.593289 False [   17334.930548] 0003 0036 0000067f
2022-04-07 18:30:05.610412 False [   17334.947134] 0003 0035 0000016f
2022-04-07 18:30:05.610412 False [   17334.947134] 0003 0036 00000692
2022-04-07 18:30:05.617154 False [   17334.955323] 0003 0035 0000016e
2022-04-07 18:30:05.617154 False [   17334.955323] 0003 0036 000006a1
2022-04-07 18:30:05.627067 False [   17334.963767] 0003 0035 0000016c
2022-04-07 18:30:05.627067 False [   17334.963767] 0003 0036 000006af
2022-04-07 18:30:05.634966 False [   17334.971940] 0003 0036 000006b7
2022-04-07 18:30:05.643048 False [   17334.980572] 0003 0035 0000016b
2022-04-07 18:30:05.643048 False [   17334.980572] 0003 0036 000006bf
2022-04-07 18:30:05.651003 False [   17334.988588] 0003 0035 0000016a
2022-04-07 18:30:05.651003 False [   17334.988588] 0003 0036 000006c8
2022-04-07 18:30:05.659118 False [   17334.997039] 0003 0035 00000169
2022-04-07 18:30:05.659118 False [   17334.997039] 0003 0036 000006cf
2022-04-07 18:30:05.668091 False [   17335.005280] 0003 0035 00000168
2022-04-07 18:30:05.668091 False [   17335.005280] 0003 0036 000006d5
2022-04-07 18:30:05.676033 False [   17335.013652] 0003 0036 000006db
2022-04-07 18:30:05.685688 False [   17335.021836] 0003 0035 00000167
2022-04-07 18:30:05.685688 False [   17335.021836] 0003 0036 000006df
2022-04-07 18:30:05.692795 False [   17335.030262] 0003 0035 00000166
2022-04-07 18:30:05.692795 False [   17335.030262] 0003 0036 000006e4
2022-04-07 18:30:05.700985 False [   17335.038447] 0003 0035 00000165
2022-04-07 18:30:05.700985 False [   17335.038447] 0003 0036 000006e8
2022-04-07 18:30:05.709108 False [   17335.046872] 0003 0035 00000164
2022-04-07 18:30:05.709108 False [   17335.046872] 0003 0036 000006ea
2022-04-07 18:30:05.719200 False [   17335.055039] 0003 0036 000006ed
2022-04-07 18:30:05.725500 False [   17335.063520] 0003 0035 00000163
2022-04-07 18:30:05.725500 False [   17335.063520] 0003 0036 000006ee
2022-04-07 18:30:05.733314 False [   17335.071769] 0003 0036 000006f0
2022-04-07 18:30:05.741877 False [   17335.080116] 0003 0035 00000162
2022-04-07 18:30:05.741877 False [   17335.080116] 0003 0036 000006f1
2022-04-07 18:30:05.759011 False [   17335.096814] 0003 0036 000006f2
2022-04-07 18:30:05.767006 False [   17335.104974] 0003 0036 000006f3
2022-04-07 18:30:05.786063 False [   17335.121673] 0003 0036 000006f4
2022-04-07 18:30:05.818443 False [   17335.154769] 0003 0036 000006f5
2022-04-07 18:30:06.288172 False [   17335.620431] 0003 0035 00000144
2022-04-07 18:30:06.288172 False [   17335.620431] 0003 0036 00000201
2022-04-07 18:30:06.359081 False [   17335.694843] 0003 0035 00000145
2022-04-07 18:30:06.359081 False [   17335.694843] 0003 0036 00000202
2022-04-07 18:30:06.366251 False [   17335.703094] 0003 0035 00000147
2022-04-07 18:30:06.367260 False [   17335.703094] 0003 0036 00000203
2022-04-07 18:30:06.374670 False [   17335.711409] 0003 0035 00000148
2022-04-07 18:30:06.374670 False [   17335.711409] 0003 0036 00000206
2022-04-07 18:30:06.383253 False [   17335.719611] 0003 0035 0000014a
2022-04-07 18:30:06.383253 False [   17335.719611] 0003 0036 00000207
2022-04-07 18:30:06.392066 False [   17335.728066] 0003 0035 0000014d
2022-04-07 18:30:06.392066 False [   17335.728066] 0003 0036 0000020b
2022-04-07 18:30:06.399879 False [   17335.736254] 0003 0035 00000150
2022-04-07 18:30:06.399879 False [   17335.736254] 0003 0036 0000020f
2022-04-07 18:30:06.407207 False [   17335.744687] 0003 0035 00000153
2022-04-07 18:30:06.407207 False [   17335.744687] 0003 0036 00000213
2022-04-07 18:30:06.417292 False [   17335.753014] 0003 0035 00000156
2022-04-07 18:30:06.417292 False [   17335.753014] 0003 0036 0000021a
2022-04-07 18:30:06.424105 False [   17335.761273] 0003 0035 00000159
2022-04-07 18:30:06.424105 False [   17335.761273] 0003 0036 00000221
2022-04-07 18:30:06.432824 False [   17335.769514] 0003 0035 0000015c
2022-04-07 18:30:06.432824 False [   17335.769514] 0003 0036 00000228
2022-04-07 18:30:06.440780 False [   17335.778036] 0003 0035 0000015e
2022-04-07 18:30:06.440780 False [   17335.778036] 0003 0036 0000022e
2022-04-07 18:30:06.448011 False [   17335.786157] 0003 0035 00000161
2022-04-07 18:30:06.449016 False [   17335.786157] 0003 0036 00000236
