Mode = area stim
    verts = 5 
    radius = 550 
    center = (800, 1280) 
    first_angle = 2.678754365697213 
    wm_size = [1600 2560] 
    stim_amp = 2 
    baseline_stim = 2
    current_stim_group = 0
    sense_zone = 0
    ===============================
2022-04-02 16:39:42.329901 False [  155105.538163] 0003 0035 00000407
2022-04-02 16:39:44.465355 False [  155107.673796] 0003 0035 000003e0
2022-04-02 16:39:44.465355 False [  155107.673796] 0003 0036 0000027f
2022-04-02 16:39:44.474542 False [  155107.682420] 0003 0035 000003da
2022-04-02 16:39:44.474542 False [  155107.682420] 0003 0036 00000284
2022-04-02 16:39:44.483100 False [  155107.690682] 0003 0035 000003d5
2022-04-02 16:39:44.483100 False [  155107.690682] 0003 0036 00000289
2022-04-02 16:39:44.491820 False [  155107.699232] 0003 0035 000003cf
2022-04-02 16:39:44.491820 False [  155107.699232] 0003 0036 0000028e
2022-04-02 16:39:44.499291 False [  155107.707254] 0003 0035 000003ca
2022-04-02 16:39:44.499291 False [  155107.707254] 0003 0036 00000293
2022-04-02 16:39:44.508210 False [  155107.715512] 0003 0035 000003c4
2022-04-02 16:39:44.508210 False [  155107.715512] 0003 0036 00000298
2022-04-02 16:39:44.516227 False [  155107.723871] 0003 0035 000003bf
2022-04-02 16:39:44.516227 False [  155107.723871] 0003 0036 0000029d
2022-04-02 16:39:44.524021 False [  155107.732078] 0003 0035 000003b9
2022-04-02 16:39:44.524021 False [  155107.732078] 0003 0036 000002a2
2022-04-02 16:39:44.542124 False [  155107.749153] 0003 0035 000003b1
2022-04-02 16:39:44.542124 False [  155107.749153] 0003 0036 000002aa
2022-04-02 16:39:44.549444 False [  155107.757081] 0003 0035 000003a9
2022-04-02 16:39:44.549444 False [  155107.757081] 0003 0036 000002af
2022-04-02 16:39:44.558242 False [  155107.765449] 0003 0035 000003a3
2022-04-02 16:39:44.558242 False [  155107.765449] 0003 0036 000002b5
2022-04-02 16:39:44.565964 False [  155107.773895] 0003 0035 0000039d
2022-04-02 16:39:44.566957 False [  155107.773895] 0003 0036 000002ba
2022-04-02 16:39:44.575072 False [  155107.782262] 0003 0035 00000398
2022-04-02 16:39:44.575072 False [  155107.782262] 0003 0036 000002be
2022-04-02 16:39:44.583211 False [  155107.790581] 0003 0035 00000394
2022-04-02 16:39:44.583211 False [  155107.790581] 0003 0036 000002c2
2022-04-02 16:39:44.590967 False [  155107.798534] 0003 0035 00000390
2022-04-02 16:39:44.590967 False [  155107.798534] 0003 0036 000002c6
2022-04-02 16:39:44.599923 False [  155107.806812] 0003 0035 0000038d
2022-04-02 16:39:44.599923 False [  155107.806812] 0003 0036 000002c9
2022-04-02 16:39:44.608536 False [  155107.815603] 0003 0035 0000038a
2022-04-02 16:39:44.608536 False [  155107.815603] 0003 0036 000002cd
2022-04-02 16:39:44.615302 False [  155107.823398] 0003 0035 00000387
2022-04-02 16:39:44.615302 False [  155107.823398] 0003 0036 000002cf
2022-04-02 16:39:44.623880 False [  155107.831800] 0003 0035 00000386
2022-04-02 16:39:44.623880 False [  155107.831800] 0003 0036 000002d1
2022-04-02 16:39:44.632625 False [  155107.840073] 0003 0035 00000384
2022-04-02 16:39:44.632625 False [  155107.840073] 0003 0036 000002d3
2022-04-02 16:39:44.640700 False [  155107.848540] 0003 0035 00000382
2022-04-02 16:39:44.640700 False [  155107.848540] 0003 0036 000002d4
2022-04-02 16:39:44.648923 False [  155107.856818] 0003 0035 00000380
2022-04-02 16:39:44.648923 False [  155107.856818] 0003 0036 000002d7
2022-04-02 16:39:44.657523 False [  155107.865117] 0003 0035 0000037c
2022-04-02 16:39:44.657523 False [  155107.865117] 0003 0036 000002d9
2022-04-02 16:39:44.666071 False [  155107.873278] 0003 0035 00000379
2022-04-02 16:39:44.666071 False [  155107.873278] 0003 0036 000002dc
2022-04-02 16:39:44.674009 False [  155107.881686] 0003 0035 00000377
2022-04-02 16:39:44.675051 False [  155107.881686] 0003 0036 000002dd
2022-04-02 16:39:44.682666 False [  155107.889928] 0003 0035 00000374
2022-04-02 16:39:44.682666 False [  155107.889928] 0003 0036 000002df
2022-04-02 16:39:44.691685 False [  155107.899094] 0003 0035 00000371
2022-04-02 16:39:44.691685 False [  155107.899094] 0003 0036 000002e2
2022-04-02 16:39:44.699674 False [  155107.906798] 0003 0035 0000036e
2022-04-02 16:39:44.699674 False [  155107.906798] 0003 0036 000002e4
2022-04-02 16:39:44.707699 False [  155107.915217] 0003 0035 0000036b
2022-04-02 16:39:44.707699 False [  155107.915217] 0003 0036 000002e7
2022-04-02 16:39:44.715933 False [  155107.923270] 0003 0035 00000368
2022-04-02 16:39:44.715933 False [  155107.923270] 0003 0036 000002e9
2022-04-02 16:39:44.724071 False [  155107.931908] 0003 0035 00000364
2022-04-02 16:39:44.724071 False [  155107.931908] 0003 0036 000002eb
2022-04-02 16:39:44.732656 False [  155107.939761] 0003 0035 00000360
2022-04-02 16:39:44.732656 False [  155107.939761] 0003 0036 000002ee
2022-04-02 16:39:44.740639 False [  155107.948159] 0003 0035 0000035d
2022-04-02 16:39:44.740639 False [  155107.948159] 0003 0036 000002ef
2022-04-02 16:39:44.748449 False [  155107.956377] 0003 0035 0000035a
2022-04-02 16:39:44.748449 False [  155107.956377] 0003 0036 000002f1
2022-04-02 16:39:44.757363 False [  155107.965036] 0003 0035 00000356
2022-04-02 16:39:44.757363 False [  155107.965036] 0003 0036 000002f2
2022-04-02 16:39:44.765187 False [  155107.973216] 0003 0035 00000353
2022-04-02 16:39:44.765187 False [  155107.973216] 0003 0036 000002f3
2022-04-02 16:39:44.773925 False [  155107.981428] 0003 0035 0000034f
2022-04-02 16:39:44.773925 False [  155107.981428] 0003 0036 000002f4
2022-04-02 16:39:44.781936 False [  155107.989665] 0003 0035 0000034b
2022-04-02 16:39:44.791117 False [  155107.998045] 0003 0035 00000347
2022-04-02 16:39:44.791117 False [  155107.998045] 0003 0036 000002f5
2022-04-02 16:39:44.798681 False [  155108.006309] 0003 0035 00000341
2022-04-02 16:39:44.798681 False [  155108.006309] 0003 0036 000002f6
2022-04-02 16:39:44.806810 False [  155108.014698] 0003 0035 0000033c
2022-04-02 16:39:44.814971 False [  155108.022907] 0003 0035 00000336
2022-04-02 16:39:44.824331 False [  155108.031713] 0003 0035 00000330
2022-04-02 16:39:44.832209 False [  155108.039564] 0003 0035 00000329
2022-04-02 16:39:44.832209 False [  155108.039564] 0003 0036 000002f5
2022-04-02 16:39:44.840857 False [  155108.048361] 0003 0035 00000323
2022-04-02 16:39:44.848563 False [  155108.056136] 0003 0035 0000031d
2022-04-02 16:39:44.856859 False [  155108.064530] 0003 0035 00000317
2022-04-02 16:39:44.856859 False [  155108.064530] 0003 0036 000002f4
2022-04-02 16:39:44.864976 False [  155108.073038] 0003 0035 00000311
2022-04-02 16:39:44.873520 False [  155108.081166] 0003 0035 0000030b
2022-04-02 16:39:44.881437 False [  155108.089373] 0003 0035 00000306
2022-04-02 16:39:44.890098 False [  155108.098591] 0003 0035 000002ff
2022-04-02 16:39:44.899533 False [  155108.106266] 0003 0035 000002fa
2022-04-02 16:39:44.899533 False [  155108.106266] 0003 0036 000002f3
2022-04-02 16:39:44.906910 False [  155108.114676] 0003 0035 000002f4
2022-04-02 16:39:44.906910 False [  155108.114676] 0003 0036 000002f2
2022-04-02 16:39:44.915070 False [  155108.123016] 0003 0035 000002ee
2022-04-02 16:39:44.915070 False [  155108.123016] 0003 0036 000002f1
2022-04-02 16:39:44.924105 False [  155108.131792] 0003 0035 000002ea
2022-04-02 16:39:44.924105 False [  155108.131792] 0003 0036 000002ef
2022-04-02 16:39:44.932375 False [  155108.139289] 0003 0035 000002e5
2022-04-02 16:39:44.940022 False [  155108.147809] 0003 0035 000002e0
2022-04-02 16:39:44.948463 False [  155108.155823] 0003 0035 000002dc
2022-04-02 16:39:44.956264 False [  155108.164350] 0003 0035 000002d7
2022-04-02 16:39:44.965117 False [  155108.172947] 0003 0035 000002cf
2022-04-02 16:39:44.965117 False [  155108.172947] 0003 0036 000002ee
2022-04-02 16:39:44.982556 False [  155108.189420] 0003 0035 000002c5
2022-04-02 16:39:44.982556 False [  155108.189420] 0003 0036 000002ed
2022-04-02 16:39:44.989783 False [  155108.197498] 0003 0035 000002bb
2022-04-02 16:39:44.989783 False [  155108.197498] 0003 0036 000002eb
2022-04-02 16:39:44.998693 False [  155108.205736] 0003 0035 000002b4
2022-04-02 16:39:44.998693 False [  155108.205736] 0003 0036 000002ea
2022-04-02 16:39:45.006381 False [  155108.214245] 0003 0035 000002ad
2022-04-02 16:39:45.006381 False [  155108.214245] 0003 0036 000002e9
2022-04-02 16:39:45.015062 False [  155108.222299] 0003 0035 000002a6
2022-04-02 16:39:45.024450 False [  155108.231484] 0003 0035 000002a0
2022-04-02 16:39:45.031729 False [  155108.238990] 0003 0035 0000029b
2022-04-02 16:39:45.031729 False [  155108.238990] 0003 0036 000002e8
2022-04-02 16:39:45.040000 False [  155108.248059] 0003 0035 00000294
2022-04-02 16:39:45.048189 False [  155108.255773] 0003 0035 0000028f
2022-04-02 16:39:45.064969 False [  155108.272337] 0003 0035 00000287
2022-04-02 16:39:45.073557 False [  155108.280956] 0003 0035 0000027f
2022-04-02 16:39:45.073557 False [  155108.280956] 0003 0036 000002e7
2022-04-02 16:39:45.081633 False [  155108.289177] 0003 0035 00000279
2022-04-02 16:39:45.090202 False [  155108.297653] 0003 0035 00000271
2022-04-02 16:39:45.097268 False [  155108.305443] 0003 0035 0000026a
2022-04-02 16:39:45.097268 False [  155108.305443] 0003 0036 000002e6
2022-04-02 16:39:45.106177 False [  155108.313864] 0003 0035 00000264
2022-04-02 16:39:45.115003 False [  155108.322485] 0003 0035 0000025e
2022-04-02 16:39:45.123254 False [  155108.330827] 0003 0035 00000258
2022-04-02 16:39:45.132002 False [  155108.338950] 0003 0035 00000254
2022-04-02 16:39:45.148181 False [  155108.355369] 0003 0035 00000250
2022-04-02 16:39:45.156743 False [  155108.363881] 0003 0035 0000024c
2022-04-02 16:39:45.156743 False [  155108.363881] 0003 0036 000002e5
2022-04-02 16:39:45.165000 False [  155108.371894] 0003 0035 00000247
2022-04-02 16:39:45.173154 False [  155108.380731] 0003 0035 00000242
2022-04-02 16:39:45.173154 False [  155108.380731] 0003 0036 000002e4
2022-04-02 16:39:45.180594 False [  155108.388621] 0003 0035 0000023e
2022-04-02 16:39:45.180594 False [  155108.388621] 0003 0036 000002e3
2022-04-02 16:39:45.188960 False [  155108.396955] 0003 0035 0000023a
2022-04-02 16:39:45.189964 False [  155108.396955] 0003 0036 000002e2
2022-04-02 16:39:45.198302 False [  155108.405439] 0003 0035 00000234
2022-04-02 16:39:45.198302 False [  155108.405439] 0003 0036 000002e0
2022-04-02 16:39:45.206027 False [  155108.413518] 0003 0035 0000022e
2022-04-02 16:39:45.206027 False [  155108.413518] 0003 0036 000002df
2022-04-02 16:39:45.213960 False [  155108.421751] 0003 0035 00000229
2022-04-02 16:39:45.213960 False [  155108.421751] 0003 0036 000002dd
2022-04-02 16:39:45.222293 False [  155108.430175] 0003 0035 00000223
2022-04-02 16:39:45.224284 False [  155108.430175] 0003 0036 000002db
2022-04-02 16:39:45.230598 False [  155108.438418] 0003 0035 0000021e
2022-04-02 16:39:45.231846 False [  155108.438418] 0003 0036 000002da
2022-04-02 16:39:45.238917 False [  155108.446951] 0003 0035 0000021a
2022-04-02 16:39:45.239921 False [  155108.446951] 0003 0036 000002d9
2022-04-02 16:39:45.248047 False [  155108.455356] 0003 0035 00000216
2022-04-02 16:39:45.248047 False [  155108.455356] 0003 0036 000002d7
2022-04-02 16:39:45.256203 False [  155108.463741] 0003 0035 00000211
2022-04-02 16:39:45.257170 False [  155108.463741] 0003 0036 000002d5
2022-04-02 16:39:45.264852 False [  155108.471635] 0003 0035 0000020c
2022-04-02 16:39:45.264852 False [  155108.471635] 0003 0036 000002d4
2022-04-02 16:39:45.274398 False [  155108.480762] 0003 0035 00000206
2022-04-02 16:39:45.274398 False [  155108.480762] 0003 0036 000002d3
2022-04-02 16:39:45.280707 False [  155108.488242] 0003 0035 00000202
2022-04-02 16:39:45.280707 False [  155108.488242] 0003 0036 000002d1
2022-04-02 16:39:45.289571 False [  155108.496837] 0003 0035 000001fd
2022-04-02 16:39:45.289571 False [  155108.496837] 0003 0036 000002d0
2022-04-02 16:39:45.298568 False [  155108.504878] 0003 0035 000001f8
2022-04-02 16:39:45.298568 False [  155108.504878] 0003 0036 000002cf
2022-04-02 16:39:45.307196 False [  155108.513545] 0003 0035 000001f3
2022-04-02 16:39:45.307196 False [  155108.513545] 0003 0036 000002ce
2022-04-02 16:39:45.313938 False [  155108.521860] 0003 0035 000001f0
2022-04-02 16:39:45.314948 False [  155108.521860] 0003 0036 000002cd
2022-04-02 16:39:45.323538 False [  155108.530103] 0003 0035 000001eb
2022-04-02 16:39:45.323538 False [  155108.530103] 0003 0036 000002cc
2022-04-02 16:39:45.330608 False [  155108.538427] 0003 0035 000001e6
2022-04-02 16:39:45.330608 False [  155108.538427] 0003 0036 000002cb
2022-04-02 16:39:45.340967 False [  155108.547121] 0003 0035 000001e2
2022-04-02 16:39:45.340967 False [  155108.547121] 0003 0036 000002ca
2022-04-02 16:39:45.348486 False [  155108.555072] 0003 0035 000001dd
2022-04-02 16:39:45.348486 False [  155108.555072] 0003 0036 000002c9
2022-04-02 16:39:45.357160 False [  155108.563522] 0003 0035 000001d9
2022-04-02 16:39:45.365619 False [  155108.571618] 0003 0035 000001d4
2022-04-02 16:39:45.374035 False [  155108.580297] 0003 0035 000001cf
2022-04-02 16:39:45.374035 False [  155108.580297] 0003 0036 000002c8
2022-04-02 16:39:45.381833 False [  155108.587941] 0003 0035 000001ca
2022-04-02 16:39:45.381833 False [  155108.587941] 0003 0036 000002c7
2022-04-02 16:39:45.390027 False [  155108.597108] 0003 0035 000001c5
2022-04-02 16:39:45.390998 False [  155108.597108] 0003 0036 000002c6
2022-04-02 16:39:45.398009 False [  155108.604552] 0003 0035 000001c1
2022-04-02 16:39:45.398009 False [  155108.604552] 0003 0036 000002c5
2022-04-02 16:39:45.406570 False [  155108.613302] 0003 0035 000001bd
2022-04-02 16:39:45.414144 False [  155108.621177] 0003 0035 000001ba
2022-04-02 16:39:45.422798 False [  155108.629761] 0003 0035 000001b7
2022-04-02 16:39:45.430307 False [  155108.638088] 0003 0035 000001b4
2022-04-02 16:39:45.438448 False [  155108.646197] 0003 0035 000001b3
2022-04-02 16:39:45.447124 False [  155108.654914] 0003 0035 000001b0
2022-04-02 16:39:45.479650 False [  155108.687615] 0003 0035 000001af
2022-04-02 16:39:45.488914 False [  155108.696413] 0003 0035 000001ae
2022-04-02 16:39:45.496720 False [  155108.704290] 0003 0035 000001ad
2022-04-02 16:39:45.506255 False [  155108.713454] 0003 0035 000001ac
2022-04-02 16:39:45.514343 False [  155108.720869] 0003 0035 000001ab
2022-04-02 16:39:45.521739 False [  155108.729458] 0003 0035 000001a9
2022-04-02 16:39:45.531182 False [  155108.737900] 0003 0035 000001a8
2022-04-02 16:39:45.540174 False [  155108.746744] 0003 0035 000001a7
2022-04-02 16:39:45.546529 False [  155108.754195] 0003 0035 000001a6
2022-04-02 16:39:45.554512 False [  155108.762751] 0003 0035 000001a5
2022-04-02 16:39:45.563524 False [  155108.770787] 0003 0035 000001a3
2022-04-02 16:39:45.572012 False [  155108.779661] 0003 0035 000001a2
2022-04-02 16:39:45.579692 False [  155108.787369] 0003 0035 000001a1
2022-04-02 16:39:45.588338 False [  155108.796125] 0003 0035 000001a0
2022-04-02 16:39:45.596211 False [  155108.804371] 0003 0035 0000019e
2022-04-02 16:39:45.605145 False [  155108.812779] 0003 0035 0000019d
2022-04-02 16:39:45.613452 False [  155108.820627] 0003 0035 0000019c
2022-04-02 16:39:45.628755 False [  155108.837196] 0003 0035 00000199
2022-04-02 16:39:45.637961 False [  155108.845633] 0003 0035 00000196
2022-04-02 16:39:45.645736 False [  155108.853865] 0003 0035 00000193
2022-04-02 16:39:45.655146 False [  155108.862600] 0003 0035 00000190
2022-04-02 16:39:45.662641 False [  155108.870466] 0003 0035 0000018d
2022-04-02 16:39:45.662641 False [  155108.870466] 0003 0036 000002c4
2022-04-02 16:39:45.671348 False [  155108.879133] 0003 0035 0000018a
2022-04-02 16:39:45.679091 False [  155108.887261] 0003 0035 00000187
2022-04-02 16:39:45.688156 False [  155108.895846] 0003 0035 00000183
2022-04-02 16:39:45.696161 False [  155108.903743] 0003 0035 00000180
2022-04-02 16:39:45.712524 False [  155108.920368] 0003 0035 0000017a
2022-04-02 16:39:45.721290 False [  155108.928730] 0003 0035 00000175
2022-04-02 16:39:45.721290 False [  155108.928730] 0003 0036 000002c3
2022-04-02 16:39:45.728875 False [  155108.936944] 0003 0035 0000016f
2022-04-02 16:39:45.728875 False [  155108.936944] 0003 0036 000002c2
2022-04-02 16:39:45.737495 False [  155108.945383] 0003 0035 00000168
2022-04-02 16:39:45.737495 False [  155108.945383] 0003 0036 000002c0
2022-04-02 16:39:45.745775 False [  155108.953541] 0003 0035 00000163
2022-04-02 16:39:45.745775 False [  155108.953541] 0003 0036 000002be
2022-04-02 16:39:45.754087 False [  155108.961948] 0003 0035 0000015d
2022-04-02 16:39:45.762501 False [  155108.970186] 0003 0035 0000015a
2022-04-02 16:39:45.771010 False [  155108.978609] 0003 0035 00000156
2022-04-02 16:39:45.771010 False [  155108.978609] 0003 0036 000002bd
2022-04-02 16:39:45.780522 False [  155108.986969] 0003 0035 00000153
2022-04-02 16:39:45.780522 False [  155108.986969] 0003 0036 000002bc
2022-04-02 16:39:45.787615 False [  155108.995190] 0003 0035 0000014f
2022-04-02 16:39:45.787615 False [  155108.995190] 0003 0036 000002bb
2022-04-02 16:39:45.804252 False [  155109.011908] 0003 0035 0000014c
2022-04-02 16:39:45.813246 False [  155109.020139] 0003 0035 00000147
2022-04-02 16:39:45.820263 False [  155109.028503] 0003 0035 00000144
2022-04-02 16:39:45.820263 False [  155109.028503] 0003 0036 000002bc
2022-04-02 16:39:45.829161 False [  155109.036748] 0003 0035 00000141
2022-04-02 16:39:45.837220 False [  155109.045072] 0003 0035 0000013d
2022-04-02 16:39:45.846272 False [  155109.053295] 0003 0035 0000013b
2022-04-02 16:39:45.853846 False [  155109.061663] 0003 0035 0000013a
2022-04-02 16:39:45.853846 False [  155109.061663] 0003 0036 000002bd
2022-04-02 16:39:45.862990 False [  155109.069893] 0003 0035 00000139
2022-04-02 16:39:45.870781 False [  155109.078299] 0003 0035 00000137
2022-04-02 16:39:45.870781 False [  155109.078299] 0003 0036 000002be
2022-04-02 16:39:45.878509 False [  155109.086540] 0003 0035 00000136
2022-04-02 16:39:45.894791 False [  155109.103096] 0003 0035 00000133
2022-04-02 16:39:45.894791 False [  155109.103096] 0003 0036 000002c1
2022-04-02 16:39:45.904117 False [  155109.111495] 0003 0035 00000131
2022-04-02 16:39:45.904117 False [  155109.111495] 0003 0036 000002c3
2022-04-02 16:39:45.912574 False [  155109.119758] 0003 0035 0000012f
2022-04-02 16:39:45.912574 False [  155109.119758] 0003 0036 000002c6
2022-04-02 16:39:45.920880 False [  155109.128171] 0003 0035 0000012d
2022-04-02 16:39:45.920880 False [  155109.128171] 0003 0036 000002c9
2022-04-02 16:39:45.928697 False [  155109.136365] 0003 0035 0000012b
2022-04-02 16:39:45.928697 False [  155109.136365] 0003 0036 000002cf
2022-04-02 16:39:45.937171 False [  155109.144789] 0003 0035 00000128
2022-04-02 16:39:45.937171 False [  155109.144789] 0003 0036 000002d4
2022-04-02 16:39:45.945291 False [  155109.152969] 0003 0035 00000127
2022-04-02 16:39:45.945291 False [  155109.152969] 0003 0036 000002d9
2022-04-02 16:39:45.953925 False [  155109.161417] 0003 0035 00000125
2022-04-02 16:39:45.953925 False [  155109.161417] 0003 0036 000002df
2022-04-02 16:39:45.962909 False [  155109.169598] 0003 0035 00000124
2022-04-02 16:39:45.962909 False [  155109.169598] 0003 0036 000002e5
2022-04-02 16:39:45.970689 False [  155109.178000] 0003 0035 00000121
2022-04-02 16:39:45.970689 False [  155109.178000] 0003 0036 000002ed
2022-04-02 16:39:45.978279 False [  155109.186182] 0003 0035 00000120
2022-04-02 16:39:45.978279 False [  155109.186182] 0003 0036 000002f3
2022-04-02 16:39:45.987313 False [  155109.194614] 0003 0035 0000011d
2022-04-02 16:39:45.987313 False [  155109.194614] 0003 0036 000002fa
2022-04-02 16:39:45.995118 False [  155109.202829] 0003 0035 0000011c
2022-04-02 16:39:45.995118 False [  155109.202829] 0003 0036 00000300
2022-04-02 16:39:46.003816 False [  155109.211278] 0003 0035 0000011a
2022-04-02 16:39:46.003816 False [  155109.211278] 0003 0036 00000307
2022-04-02 16:39:46.012805 False [  155109.219522] 0003 0036 0000030c
2022-04-02 16:39:46.019928 False [  155109.227853] 0003 0035 00000118
2022-04-02 16:39:46.019928 False [  155109.227853] 0003 0036 00000312
2022-04-02 16:39:46.028803 False [  155109.236112] 0003 0035 00000116
2022-04-02 16:39:46.028803 False [  155109.236112] 0003 0036 0000031a
2022-04-02 16:39:46.036218 False [  155109.244548] 0003 0035 00000115
2022-04-02 16:39:46.036218 False [  155109.244548] 0003 0036 00000320
2022-04-02 16:39:46.044697 False [  155109.252723] 0003 0035 00000114
2022-04-02 16:39:46.044697 False [  155109.252723] 0003 0036 00000326
2022-04-02 16:39:46.053341 False [  155109.261078] 0003 0035 00000113
2022-04-02 16:39:46.053341 False [  155109.261078] 0003 0036 0000032a
2022-04-02 16:39:46.062037 False [  155109.269358] 0003 0035 00000112
2022-04-02 16:39:46.062037 False [  155109.269358] 0003 0036 0000032e
2022-04-02 16:39:46.069938 False [  155109.277757] 0003 0036 00000335
2022-04-02 16:39:46.077959 False [  155109.285951] 0003 0036 0000033c
2022-04-02 16:39:46.086852 False [  155109.294333] 0003 0036 00000342
2022-04-02 16:39:46.095162 False [  155109.302536] 0003 0035 00000111
2022-04-02 16:39:46.095162 False [  155109.302536] 0003 0036 00000346
2022-04-02 16:39:46.103184 False [  155109.310967] 0003 0036 0000034d
2022-04-02 16:39:46.111489 False [  155109.319250] 0003 0036 00000353
2022-04-02 16:39:46.120938 False [  155109.327560] 0003 0035 00000110
2022-04-02 16:39:46.120938 False [  155109.327560] 0003 0036 00000358
2022-04-02 16:39:46.129050 False [  155109.335757] 0003 0035 0000010f
2022-04-02 16:39:46.129050 False [  155109.335757] 0003 0036 0000035d
2022-04-02 16:39:46.144398 False [  155109.352373] 0003 0035 0000010c
2022-04-02 16:39:46.145119 False [  155109.352373] 0003 0036 00000364
2022-04-02 16:39:46.154096 False [  155109.360819] 0003 0035 00000109
2022-04-02 16:39:46.154096 False [  155109.360819] 0003 0036 0000036a
2022-04-02 16:39:46.161494 False [  155109.369011] 0003 0035 00000106
2022-04-02 16:39:46.161494 False [  155109.369011] 0003 0036 00000370
2022-04-02 16:39:46.170766 False [  155109.377416] 0003 0035 00000101
2022-04-02 16:39:46.170766 False [  155109.377416] 0003 0036 00000376
2022-04-02 16:39:46.179071 False [  155109.385702] 0003 0035 000000fd
2022-04-02 16:39:46.179071 False [  155109.385702] 0003 0036 0000037c
2022-04-02 16:39:46.187489 False [  155109.394088] 0003 0035 000000f9
2022-04-02 16:39:46.187489 False [  155109.394088] 0003 0036 00000381
2022-04-02 16:39:46.195169 False [  155109.402255] 0003 0035 000000f6
2022-04-02 16:39:46.195169 False [  155109.402255] 0003 0036 00000387
2022-04-02 16:39:46.202640 False [  155109.410634] 0003 0035 000000f5
2022-04-02 16:39:46.203795 False [  155109.410634] 0003 0036 0000038c
2022-04-02 16:39:46.213145 False [  155109.418861] 0003 0035 000000f2
2022-04-02 16:39:46.213145 False [  155109.418861] 0003 0036 00000390
2022-04-02 16:39:46.219806 False [  155109.427283] 0003 0035 000000f1
