Mode = area stim
    verts = 4 
    radius = 550 
    center = (800, 1280) 
    first_angle = 3.121132051528857 
    wm_size = [1600 2560] 
    stim_amp = 2 
    baseline_stim = 3
    current_stim_group = 0
    sense_zone = 0
    ===============================
2022-04-02 14:17:23.758904 False [  146567.062421] 0003 0036 00000173
2022-04-02 14:17:24.109890 False [  146567.377452] 0003 0035 0000015f
2022-04-02 14:17:24.109890 False [  146567.377452] 0003 0036 00000188
2022-04-02 14:17:24.109890 False [  146567.385300] 0003 0035 00000161
2022-04-02 14:17:24.109890 False [  146567.385300] 0003 0036 00000189
2022-04-02 14:17:24.124186 False [  146567.393515] 0003 0036 0000018a
2022-04-02 14:17:24.124186 False [  146567.402943] 0003 0035 00000163
2022-04-02 14:17:24.124186 False [  146567.402943] 0003 0036 0000018b
2022-04-02 14:17:24.124186 False [  146567.410197] 0003 0035 00000165
2022-04-02 14:17:24.124186 False [  146567.410197] 0003 0036 0000018d
2022-04-02 14:17:24.124186 False [  146567.418814] 0003 0035 00000166
2022-04-02 14:17:24.124186 False [  146567.418814] 0003 0036 0000018e
2022-04-02 14:17:24.124186 False [  146567.427495] 0003 0035 00000167
2022-04-02 14:17:24.124186 False [  146567.427495] 0003 0036 0000018f
2022-04-02 14:17:24.132475 False [  146567.434936] 0003 0035 00000168
2022-04-02 14:17:24.132475 False [  146567.434936] 0003 0036 00000191
2022-04-02 14:17:24.157263 False [  146567.443395] 0003 0035 00000169
2022-04-02 14:17:24.157263 False [  146567.443395] 0003 0036 00000192
2022-04-02 14:17:24.184267 False [  146567.451784] 0003 0035 0000016b
2022-04-02 14:17:24.184267 False [  146567.451784] 0003 0036 00000194
2022-04-02 14:17:24.184267 False [  146567.460577] 0003 0035 0000016c
2022-04-02 14:17:24.184267 False [  146567.460577] 0003 0036 00000195
2022-04-02 14:17:24.184267 False [  146567.468182] 0003 0035 0000016e
2022-04-02 14:17:24.184267 False [  146567.468182] 0003 0036 00000197
2022-04-02 14:17:24.191753 False [  146567.476767] 0003 0035 0000016f
2022-04-02 14:17:24.191753 False [  146567.476767] 0003 0036 00000199
2022-04-02 14:17:24.191753 False [  146567.484948] 0003 0035 00000170
2022-04-02 14:17:24.191753 False [  146567.484948] 0003 0036 0000019a
2022-04-02 14:17:24.191753 False [  146567.494055] 0003 0035 00000172
2022-04-02 14:17:24.191753 False [  146567.494055] 0003 0036 0000019c
2022-04-02 14:17:24.191753 False [  146567.502302] 0003 0035 00000173
2022-04-02 14:17:24.191753 False [  146567.502302] 0003 0036 0000019d
2022-04-02 14:17:24.199776 False [  146567.509925] 0003 0035 00000174
2022-04-02 14:17:24.199776 False [  146567.509925] 0003 0036 0000019f
2022-04-02 14:17:24.216984 False [  146567.518187] 0003 0035 00000176
2022-04-02 14:17:24.216984 False [  146567.518187] 0003 0036 000001a0
2022-04-02 14:17:24.241581 False [  146567.526538] 0003 0035 00000177
2022-04-02 14:17:24.241581 False [  146567.526538] 0003 0036 000001a2
2022-04-02 14:17:24.241581 False [  146567.535164] 0003 0035 00000179
2022-04-02 14:17:24.241581 False [  146567.535164] 0003 0036 000001a4
2022-04-02 14:17:24.250023 False [  146567.544405] 0003 0035 0000017a
2022-04-02 14:17:24.250023 False [  146567.544405] 0003 0036 000001a5
2022-04-02 14:17:24.250023 False [  146567.551319] 0003 0035 0000017c
2022-04-02 14:17:24.250023 False [  146567.551319] 0003 0036 000001a7
2022-04-02 14:17:24.250023 False [  146567.559800] 0003 0035 0000017e
2022-04-02 14:17:24.250023 False [  146567.559800] 0003 0036 000001a9
2022-04-02 14:17:24.292714 False [  146567.568103] 0003 0035 0000017f
2022-04-02 14:17:24.292714 False [  146567.568103] 0003 0036 000001aa
2022-04-02 14:17:24.323846 False [  146567.576461] 0003 0035 00000181
2022-04-02 14:17:24.323846 False [  146567.576461] 0003 0036 000001ac
2022-04-02 14:17:24.323846 False [  146567.584946] 0003 0036 000001ad
2022-04-02 14:17:24.323846 False [  146567.594968] 0003 0035 00000184
2022-04-02 14:17:24.323846 False [  146567.594968] 0003 0036 000001af
2022-04-02 14:17:24.323846 False [  146567.602342] 0003 0035 00000185
2022-04-02 14:17:24.323846 False [  146567.602342] 0003 0036 000001b1
2022-04-02 14:17:24.323846 False [  146567.609742] 0003 0035 00000187
2022-04-02 14:17:24.323846 False [  146567.609742] 0003 0036 000001b3
2022-04-02 14:17:24.332554 False [  146567.617857] 0003 0035 00000188
2022-04-02 14:17:24.332554 False [  146567.617857] 0003 0036 000001b4
2022-04-02 14:17:24.332554 False [  146567.626144] 0003 0035 0000018b
2022-04-02 14:17:24.332554 False [  146567.626144] 0003 0036 000001b7
2022-04-02 14:17:24.332554 False [  146567.634558] 0003 0035 0000018c
2022-04-02 14:17:24.332554 False [  146567.634558] 0003 0036 000001b9
2022-04-02 14:17:24.381852 False [  146567.642995] 0003 0035 0000018d
2022-04-02 14:17:24.381852 False [  146567.642995] 0003 0036 000001ba
2022-04-02 14:17:24.381852 False [  146567.651036] 0003 0035 0000018f
2022-04-02 14:17:24.381852 False [  146567.651036] 0003 0036 000001bb
2022-04-02 14:17:24.408451 False [  146567.659539] 0003 0035 00000190
2022-04-02 14:17:24.408451 False [  146567.659539] 0003 0036 000001bd
2022-04-02 14:17:24.408451 False [  146567.667910] 0003 0035 00000192
2022-04-02 14:17:24.408451 False [  146567.667910] 0003 0036 000001bf
2022-04-02 14:17:24.408451 False [  146567.676174] 0003 0035 00000193
2022-04-02 14:17:24.408451 False [  146567.676174] 0003 0036 000001c0
2022-04-02 14:17:24.408451 False [  146567.684470] 0003 0035 00000194
2022-04-02 14:17:24.408451 False [  146567.684470] 0003 0036 000001c2
2022-04-02 14:17:24.408451 False [  146567.692772] 0003 0035 00000196
2022-04-02 14:17:24.408451 False [  146567.692772] 0003 0036 000001c3
2022-04-02 14:17:24.441231 False [  146567.700930] 0003 0035 00000197
2022-04-02 14:17:24.441231 False [  146567.700930] 0003 0036 000001c4
2022-04-02 14:17:24.441231 False [  146567.709388] 0003 0035 00000198
2022-04-02 14:17:24.441231 False [  146567.709388] 0003 0036 000001c6
2022-04-02 14:17:24.441231 False [  146567.717822] 0003 0035 00000199
2022-04-02 14:17:24.441231 False [  146567.717822] 0003 0036 000001c7
2022-04-02 14:17:24.441231 False [  146567.726440] 0003 0035 0000019a
2022-04-02 14:17:24.441231 False [  146567.726440] 0003 0036 000001c9
2022-04-02 14:17:24.441231 False [  146567.734777] 0003 0035 0000019b
2022-04-02 14:17:24.441231 False [  146567.734777] 0003 0036 000001ca
2022-04-02 14:17:24.492255 False [  146567.743190] 0003 0035 0000019d
2022-04-02 14:17:24.492255 False [  146567.743190] 0003 0036 000001cc
2022-04-02 14:17:24.492255 False [  146567.750814] 0003 0035 0000019e
2022-04-02 14:17:24.492255 False [  146567.750814] 0003 0036 000001cd
2022-04-02 14:17:24.492255 False [  146567.759241] 0003 0035 0000019f
2022-04-02 14:17:24.492255 False [  146567.759241] 0003 0036 000001cf
2022-04-02 14:17:24.514982 False [  146567.767526] 0003 0035 000001a0
2022-04-02 14:17:24.514982 False [  146567.767526] 0003 0036 000001d0
2022-04-02 14:17:24.514982 False [  146567.776068] 0003 0035 000001a1
2022-04-02 14:17:24.514982 False [  146567.776068] 0003 0036 000001d1
2022-04-02 14:17:24.514982 False [  146567.784887] 0003 0036 000001d2
2022-04-02 14:17:24.514982 False [  146567.794589] 0003 0035 000001a3
2022-04-02 14:17:24.514982 False [  146567.794589] 0003 0036 000001d4
2022-04-02 14:17:24.514982 False [  146567.801751] 0003 0035 000001a4
2022-04-02 14:17:24.514982 False [  146567.801751] 0003 0036 000001d5
2022-04-02 14:17:24.514982 False [  146567.810407] 0003 0035 000001a5
2022-04-02 14:17:24.523130 False [  146567.817887] 0003 0036 000001d7
2022-04-02 14:17:24.523130 False [  146567.825828] 0003 0035 000001a6
2022-04-02 14:17:24.523130 False [  146567.825828] 0003 0036 000001d8
2022-04-02 14:17:24.533206 False [  146567.833914] 0003 0035 000001a7
2022-04-02 14:17:24.533206 False [  146567.833914] 0003 0036 000001d9
2022-04-02 14:17:24.536639 False [  146567.842379] 0003 0035 000001a8
2022-04-02 14:17:24.536639 False [  146567.842379] 0003 0036 000001da
2022-04-02 14:17:24.582633 False [  146567.859184] 0003 0036 000001dc
2022-04-02 14:17:24.630368 False [  146567.868061] 0003 0035 000001a9
2022-04-02 14:17:24.630368 False [  146567.868061] 0003 0036 000001dd
2022-04-02 14:17:24.630368 False [  146567.875571] 0003 0035 000001aa
2022-04-02 14:17:24.630368 False [  146567.875571] 0003 0036 000001df
2022-04-02 14:17:24.630368 False [  146567.883832] 0003 0035 000001ab
2022-04-02 14:17:24.630368 False [  146567.883832] 0003 0036 000001e0
2022-04-02 14:17:24.630368 False [  146567.892365] 0003 0035 000001ac
2022-04-02 14:17:24.630368 False [  146567.892365] 0003 0036 000001e2
2022-04-02 14:17:24.630368 False [  146567.900379] 0003 0035 000001ad
2022-04-02 14:17:24.630368 False [  146567.900379] 0003 0036 000001e3
2022-04-02 14:17:24.648790 False [  146567.908900] 0003 0035 000001ae
2022-04-02 14:17:24.648790 False [  146567.908900] 0003 0036 000001e4
2022-04-02 14:17:24.648790 False [  146567.917063] 0003 0035 000001af
2022-04-02 14:17:24.648790 False [  146567.917063] 0003 0036 000001e5
2022-04-02 14:17:24.648790 False [  146567.925598] 0003 0035 000001b0
2022-04-02 14:17:24.648790 False [  146567.925598] 0003 0036 000001e6
2022-04-02 14:17:24.648790 False [  146567.933631] 0003 0036 000001e7
2022-04-02 14:17:24.648790 False [  146567.943345] 0003 0035 000001b1
2022-04-02 14:17:24.648790 False [  146567.943345] 0003 0036 000001e8
2022-04-02 14:17:24.692140 False [  146567.950274] 0003 0035 000001b2
2022-04-02 14:17:24.692140 False [  146567.950274] 0003 0036 000001e9
2022-04-02 14:17:24.692140 False [  146567.958736] 0003 0035 000001b3
2022-04-02 14:17:24.692140 False [  146567.958736] 0003 0036 000001ea
2022-04-02 14:17:24.692140 False [  146567.967047] 0003 0036 000001ec
2022-04-02 14:17:24.698774 False [  146567.976062] 0003 0035 000001b4
2022-04-02 14:17:24.698774 False [  146567.985412] 0003 0035 000001b5
2022-04-02 14:17:24.698774 False [  146567.985412] 0003 0036 000001ed
2022-04-02 14:17:24.698774 False [  146567.992654] 0003 0035 000001b6
2022-04-02 14:17:24.698774 False [  146567.992654] 0003 0036 000001ef
2022-04-02 14:17:24.698774 False [  146568.001084] 0003 0035 000001b7
2022-04-02 14:17:24.698774 False [  146568.001084] 0003 0036 000001f1
2022-04-02 14:17:24.705904 False [  146568.016824] 0003 0035 000001b8
2022-04-02 14:17:24.705904 False [  146568.016824] 0003 0036 000001f3
2022-04-02 14:17:24.727719 False [  146568.025262] 0003 0035 000001ba
2022-04-02 14:17:24.727719 False [  146568.025262] 0003 0036 000001f5
2022-04-02 14:17:24.731527 False [  146568.033319] 0003 0035 000001bb
2022-04-02 14:17:24.731527 False [  146568.033319] 0003 0036 000001f6
2022-04-02 14:17:24.731527 False [  146568.041799] 0003 0035 000001bc
2022-04-02 14:17:24.731527 False [  146568.041799] 0003 0036 000001f7
2022-04-02 14:17:24.757518 False [  146568.050269] 0003 0035 000001be
2022-04-02 14:17:24.757518 False [  146568.050269] 0003 0036 000001f9
2022-04-02 14:17:24.764877 False [  146568.058563] 0003 0036 000001fa
2022-04-02 14:17:24.764877 False [  146568.067704] 0003 0035 000001c0
2022-04-02 14:17:24.764877 False [  146568.067704] 0003 0036 000001fc
2022-04-02 14:17:24.764877 False [  146568.075136] 0003 0035 000001c1
2022-04-02 14:17:24.764877 False [  146568.075136] 0003 0036 000001fe
2022-04-02 14:17:24.781016 False [  146568.083647] 0003 0035 000001c2
2022-04-02 14:17:24.781016 False [  146568.083647] 0003 0036 00000200
2022-04-02 14:17:24.805549 False [  146568.091900] 0003 0035 000001c3
2022-04-02 14:17:24.805549 False [  146568.091900] 0003 0036 00000202
2022-04-02 14:17:24.812662 False [  146568.099983] 0003 0035 000001c5
2022-04-02 14:17:24.812662 False [  146568.099983] 0003 0036 00000203
2022-04-02 14:17:24.812662 False [  146568.108404] 0003 0036 00000205
2022-04-02 14:17:24.812662 False [  146568.118186] 0003 0035 000001c6
2022-04-02 14:17:24.812662 False [  146568.118186] 0003 0036 00000206
2022-04-02 14:17:24.822269 False [  146568.125470] 0003 0035 000001c8
2022-04-02 14:17:24.822269 False [  146568.125470] 0003 0036 00000208
2022-04-02 14:17:24.840151 False [  146568.133488] 0003 0035 000001c9
2022-04-02 14:17:24.840151 False [  146568.133488] 0003 0036 0000020a
2022-04-02 14:17:24.860782 False [  146568.141519] 0003 0035 000001ca
2022-04-02 14:17:24.860782 False [  146568.141519] 0003 0036 0000020c
2022-04-02 14:17:24.860782 False [  146568.149799] 0003 0035 000001cb
2022-04-02 14:17:24.860782 False [  146568.149799] 0003 0036 0000020e
2022-04-02 14:17:24.860782 False [  146568.158171] 0003 0035 000001cc
2022-04-02 14:17:24.860782 False [  146568.158171] 0003 0036 0000020f
2022-04-02 14:17:24.881983 False [  146568.166396] 0003 0035 000001cd
2022-04-02 14:17:24.881983 False [  146568.166396] 0003 0036 00000211
2022-04-02 14:17:24.881983 False [  146568.175202] 0003 0035 000001ce
2022-04-02 14:17:24.881983 False [  146568.175202] 0003 0036 00000213
2022-04-02 14:17:24.916630 False [  146568.183071] 0003 0035 000001cf
2022-04-02 14:17:24.916630 False [  146568.183071] 0003 0036 00000215
2022-04-02 14:17:24.916630 False [  146568.191361] 0003 0035 000001d0
2022-04-02 14:17:24.916630 False [  146568.191361] 0003 0036 00000218
2022-04-02 14:17:24.916630 False [  146568.199684] 0003 0035 000001d1
2022-04-02 14:17:24.916630 False [  146568.199684] 0003 0036 00000219
2022-04-02 14:17:24.966032 False [  146568.208135] 0003 0035 000001d2
2022-04-02 14:17:24.966032 False [  146568.208135] 0003 0036 0000021c
2022-04-02 14:17:24.966032 False [  146568.216311] 0003 0035 000001d3
2022-04-02 14:17:24.966032 False [  146568.216311] 0003 0036 0000021e
2022-04-02 14:17:24.966032 False [  146568.225507] 0003 0035 000001d4
2022-04-02 14:17:24.966032 False [  146568.225507] 0003 0036 00000220
2022-04-02 14:17:24.966032 False [  146568.233435] 0003 0035 000001d6
2022-04-02 14:17:24.966032 False [  146568.233435] 0003 0036 00000222
2022-04-02 14:17:25.006704 False [  146568.242105] 0003 0035 000001d7
2022-04-02 14:17:25.006704 False [  146568.242105] 0003 0036 00000224
2022-04-02 14:17:25.006704 False [  146568.249904] 0003 0036 00000225
2022-04-02 14:17:25.006704 False [  146568.258928] 0003 0035 000001d9
2022-04-02 14:17:25.006704 False [  146568.258928] 0003 0036 00000227
2022-04-02 14:17:25.006704 False [  146568.266089] 0003 0035 000001da
2022-04-02 14:17:25.006704 False [  146568.266089] 0003 0036 00000229
2022-04-02 14:17:25.006704 False [  146568.274502] 0003 0036 0000022a
2022-04-02 14:17:25.006704 False [  146568.284054] 0003 0035 000001db
2022-04-02 14:17:25.006704 False [  146568.284054] 0003 0036 0000022c
2022-04-02 14:17:25.031083 False [  146568.291570] 0003 0035 000001dc
2022-04-02 14:17:25.031083 False [  146568.291570] 0003 0036 0000022e
2022-04-02 14:17:25.031083 False [  146568.299963] 0003 0035 000001dd
2022-04-02 14:17:25.031083 False [  146568.299963] 0003 0036 0000022f
2022-04-02 14:17:25.031083 False [  146568.307743] 0003 0036 00000231
2022-04-02 14:17:25.031083 False [  146568.317293] 0003 0035 000001de
2022-04-02 14:17:25.031083 False [  146568.317293] 0003 0036 00000233
2022-04-02 14:17:25.031083 False [  146568.324414] 0003 0036 00000234
2022-04-02 14:17:25.071713 False [  146568.332956] 0003 0035 000001df
2022-04-02 14:17:25.071713 False [  146568.332956] 0003 0036 00000236
2022-04-02 14:17:25.071713 False [  146568.341066] 0003 0035 000001e0
2022-04-02 14:17:25.071713 False [  146568.341066] 0003 0036 00000237
2022-04-02 14:17:25.071713 False [  146568.349233] 0003 0035 000001e2
2022-04-02 14:17:25.071713 False [  146568.349233] 0003 0036 00000239
2022-04-02 14:17:25.099780 False [  146568.357563] 0003 0036 0000023a
2022-04-02 14:17:25.099780 False [  146568.366915] 0003 0035 000001e3
2022-04-02 14:17:25.099780 False [  146568.366915] 0003 0036 0000023c
2022-04-02 14:17:25.099780 False [  146568.374215] 0003 0035 000001e4
2022-04-02 14:17:25.099780 False [  146568.374215] 0003 0036 0000023f
2022-04-02 14:17:25.099780 False [  146568.382391] 0003 0035 000001e5
2022-04-02 14:17:25.099780 False [  146568.382391] 0003 0036 00000240
2022-04-02 14:17:25.114261 False [  146568.390932] 0003 0036 00000242
2022-04-02 14:17:25.114261 False [  146568.399209] 0003 0036 00000244
2022-04-02 14:17:25.114261 False [  146568.407517] 0003 0035 000001e6
2022-04-02 14:17:25.114261 False [  146568.407517] 0003 0036 00000245
2022-04-02 14:17:25.114261 False [  146568.416978] 0003 0035 000001e7
2022-04-02 14:17:25.114261 False [  146568.416978] 0003 0036 00000246
2022-04-02 14:17:25.121426 False [  146568.424376] 0003 0035 000001e8
2022-04-02 14:17:25.121426 False [  146568.424376] 0003 0036 00000248
2022-04-02 14:17:25.121426 False [  146568.432432] 0003 0035 000001e9
2022-04-02 14:17:25.121426 False [  146568.432432] 0003 0036 00000249
2022-04-02 14:17:25.139488 False [  146568.440764] 0003 0036 0000024b
2022-04-02 14:17:25.159733 False [  146568.450029] 0003 0035 000001ea
2022-04-02 14:17:25.159733 False [  146568.450029] 0003 0036 0000024d
2022-04-02 14:17:25.159733 False [  146568.457296] 0003 0036 0000024f
2022-04-02 14:17:25.170909 False [  146568.466003] 0003 0035 000001eb
2022-04-02 14:17:25.170909 False [  146568.466003] 0003 0036 00000250
2022-04-02 14:17:25.170909 False [  146568.473936] 0003 0035 000001ec
2022-04-02 14:17:25.170909 False [  146568.473936] 0003 0036 00000253
2022-04-02 14:17:25.184730 False [  146568.482198] 0003 0035 000001ee
2022-04-02 14:17:25.184730 False [  146568.482198] 0003 0036 00000254
2022-04-02 14:17:25.189190 False [  146568.491556] 0003 0035 000001ef
2022-04-02 14:17:25.189190 False [  146568.491556] 0003 0036 00000256
2022-04-02 14:17:25.189190 False [  146568.499274] 0003 0035 000001f0
2022-04-02 14:17:25.189190 False [  146568.499274] 0003 0036 00000258
2022-04-02 14:17:25.239532 False [  146568.507308] 0003 0036 0000025a
2022-04-02 14:17:25.282579 False [  146568.517049] 0003 0035 000001f1
2022-04-02 14:17:25.282579 False [  146568.517049] 0003 0036 0000025b
2022-04-02 14:17:25.282579 False [  146568.523820] 0003 0035 000001f2
2022-04-02 14:17:25.282579 False [  146568.523820] 0003 0036 0000025c
2022-04-02 14:17:25.282579 False [  146568.532490] 0003 0035 000001f3
2022-04-02 14:17:25.282579 False [  146568.532490] 0003 0036 0000025e
2022-04-02 14:17:25.282579 False [  146568.540733] 0003 0036 0000025f
2022-04-02 14:17:25.282579 False [  146568.549116] 0003 0035 000001f4
2022-04-02 14:17:25.282579 False [  146568.549116] 0003 0036 00000261
2022-04-02 14:17:25.282579 False [  146568.557475] 0003 0035 000001f5
2022-04-02 14:17:25.282579 False [  146568.557475] 0003 0036 00000262
2022-04-02 14:17:25.342119 False [  146568.565865] 0003 0035 000001f6
2022-04-02 14:17:25.342119 False [  146568.565865] 0003 0036 00000264
2022-04-02 14:17:25.342119 False [  146568.574396] 0003 0035 000001f7
2022-04-02 14:17:25.342119 False [  146568.574396] 0003 0036 00000265
2022-04-02 14:17:25.342119 False [  146568.583398] 0003 0036 00000267
2022-04-02 14:17:25.342119 False [  146568.592594] 0003 0035 000001f8
2022-04-02 14:17:25.342119 False [  146568.592594] 0003 0036 00000269
2022-04-02 14:17:25.342119 False [  146568.600310] 0003 0035 000001f9
2022-04-02 14:17:25.342119 False [  146568.600310] 0003 0036 0000026a
2022-04-02 14:17:25.385600 False [  146568.607898] 0003 0035 000001fa
2022-04-02 14:17:25.385600 False [  146568.607898] 0003 0036 0000026b
2022-04-02 14:17:25.385600 False [  146568.615043] 0003 0035 000001fb
2022-04-02 14:17:25.385600 False [  146568.615043] 0003 0036 0000026d
2022-04-02 14:17:25.385600 False [  146568.623677] 0003 0036 0000026f
2022-04-02 14:17:25.385600 False [  146568.632730] 0003 0035 000001fc
2022-04-02 14:17:25.385600 False [  146568.632730] 0003 0036 00000270
2022-04-02 14:17:25.385600 False [  146568.641254] 0003 0036 00000271
2022-04-02 14:17:25.419516 False [  146568.652565] 0003 0035 000001fd
2022-04-02 14:17:25.419516 False [  146568.652565] 0003 0036 00000273
2022-04-02 14:17:25.419516 False [  146568.660168] 0003 0035 000001fe
2022-04-02 14:17:25.419516 False [  146568.660168] 0003 0036 00000274
2022-04-02 14:17:25.419516 False [  146568.666708] 0003 0036 00000275
2022-04-02 14:17:25.419516 False [  146568.675480] 0003 0036 00000277
2022-04-02 14:17:25.419516 False [  146568.685070] 0003 0035 000001ff
2022-04-02 14:17:25.419516 False [  146568.685070] 0003 0036 00000278
2022-04-02 14:17:25.419516 False [  146568.693733] 0003 0035 00000200
2022-04-02 14:17:25.419516 False [  146568.693733] 0003 0036 0000027a
2022-04-02 14:17:25.437295 False [  146568.701839] 0003 0036 0000027b
2022-04-02 14:17:25.437295 False [  146568.711020] 0003 0035 00000201
2022-04-02 14:17:25.437295 False [  146568.711020] 0003 0036 0000027c
2022-04-02 14:17:25.437295 False [  146568.718062] 0003 0035 00000202
2022-04-02 14:17:25.437295 False [  146568.718062] 0003 0036 0000027e
2022-04-02 14:17:25.437295 False [  146568.726506] 0003 0036 0000027f
2022-04-02 14:17:25.447204 False [  146568.739863] 0003 0036 00000281
2022-04-02 14:17:25.447204 False [  146568.749323] 0003 0035 00000203
2022-04-02 14:17:25.447204 False [  146568.749323] 0003 0036 00000283
2022-04-02 14:17:25.498779 False [  146568.756495] 0003 0035 00000204
2022-04-02 14:17:25.498779 False [  146568.756495] 0003 0036 00000284
2022-04-02 14:17:25.498779 False [  146568.764677] 0003 0036 00000285
2022-04-02 14:17:25.503886 False [  146568.775858] 0003 0035 00000205
2022-04-02 14:17:25.503886 False [  146568.775858] 0003 0036 00000287
2022-04-02 14:17:25.503886 False [  146568.784361] 0003 0036 00000288
2022-04-02 14:17:25.503886 False [  146568.792812] 0003 0036 00000289
2022-04-02 14:17:25.503886 False [  146568.801960] 0003 0035 00000206
2022-04-02 14:17:25.503886 False [  146568.801960] 0003 0036 0000028a
2022-04-02 14:17:25.503886 False [  146568.808941] 0003 0035 00000207
2022-04-02 14:17:25.503886 False [  146568.808941] 0003 0036 0000028c
2022-04-02 14:17:25.513408 False [  146568.822989] 0003 0035 00000208
2022-04-02 14:17:25.513408 False [  146568.822989] 0003 0036 0000028d
2022-04-02 14:17:25.541244 False [  146568.831170] 0003 0035 00000209
2022-04-02 14:17:25.541244 False [  146568.831170] 0003 0036 0000028e
2022-04-02 14:17:25.546287 False [  146568.839653] 0003 0036 0000028f
2022-04-02 14:17:25.546287 False [  146568.849006] 0003 0036 00000291
2022-04-02 14:17:25.565851 False [  146568.864394] 0003 0035 0000020a
2022-04-02 14:17:25.565851 False [  146568.864394] 0003 0036 00000292
2022-04-02 14:17:25.600743 False [  146568.873991] 0003 0036 00000293
2022-04-02 14:17:25.600743 False [  146568.883340] 0003 0035 0000020b
2022-04-02 14:17:25.600743 False [  146568.883340] 0003 0036 00000294
2022-04-02 14:17:25.636242 False [  146568.889388] 0003 0036 00000295
2022-04-02 14:17:25.636242 False [  146568.898773] 0003 0035 0000020c
2022-04-02 14:17:25.636242 False [  146568.909313] 0003 0036 00000296
2022-04-02 14:17:25.672965 False [  146568.919847] 0003 0036 00000297
2022-04-02 14:17:25.672965 False [  146568.929033] 0003 0036 00000298
2022-04-02 14:17:25.672965 False [  146568.939114] 0003 0035 0000020d
2022-04-02 14:17:25.672965 False [  146568.939114] 0003 0036 00000299
2022-04-02 14:17:25.672965 False [  146568.947692] 0003 0035 0000020e
2022-04-02 14:17:25.672965 False [  146568.947692] 0003 0036 0000029a
2022-04-02 14:17:25.676700 False [  146568.956045] 0003 0036 0000029b
2022-04-02 14:17:25.676700 False [  146568.965387] 0003 0035 0000020f
2022-04-02 14:17:25.676700 False [  146568.965387] 0003 0036 0000029c
2022-04-02 14:17:25.676700 False [  146568.972766] 0003 0036 0000029d
2022-04-02 14:17:25.676700 False [  146568.981757] 0003 0035 00000210
2022-04-02 14:17:25.676700 False [  146568.981757] 0003 0036 0000029e
2022-04-02 14:17:25.693286 False [  146568.997489] 0003 0036 0000029f
2022-04-02 14:17:25.699790 False [  146569.006763] 0003 0036 000002a0
2022-04-02 14:17:25.718929 False [  146569.014037] 0003 0035 00000211
2022-04-02 14:17:25.718929 False [  146569.014037] 0003 0036 000002a1
2022-04-02 14:17:25.748075 False [  146569.022399] 0003 0036 000002a2
2022-04-02 14:17:25.748075 False [  146569.031222] 0003 0035 00000212
2022-04-02 14:17:25.795233 False [  146569.039070] 0003 0036 000002a3
2022-04-02 14:17:25.795233 False [  146569.047611] 0003 0036 000002a4
2022-04-02 14:17:25.795233 False [  146569.057965] 0003 0035 00000213
2022-04-02 14:17:25.795233 False [  146569.057965] 0003 0036 000002a6
