Mode = area stim
    verts = 5 
    radius = 550 
    center = (600, 960) 
    first_angle = 2.163244089264183 
    wm_size = [1200 1920] 
    stim_amp = 5 
    baseline_stim = 5
    current_stim_group = 0
    sense_zone = 0
    ===============================
2022-03-10 15:55:23.811319 True [   88846.668265] 0003 0035 00000497
2022-03-10 15:55:23.828501 True [   88846.684864] 0003 0035 00000497
2022-03-10 15:55:23.845204 True [   88846.701890] 0003 0035 00000497
2022-03-10 15:55:23.863016 True [   88846.719033] 0003 0035 00000497
2022-03-10 15:55:23.878763 True [   88846.735680] 0003 0035 00000497
2022-03-10 15:55:23.897020 True [   88846.752753] 0003 0035 00000497
2022-03-10 15:55:23.913900 True [   88846.770206] 0003 0035 00000497
2022-03-10 15:55:23.930538 True [   88846.786457] 0003 0035 00000497
2022-03-10 15:55:23.950083 True [   88846.803443] 0003 0035 00000497
2022-03-10 15:55:23.964172 True [   88846.820330] 0003 0035 00000497
2022-03-10 15:55:23.982062 True [   88846.837337] 0003 0035 00000497
2022-03-10 15:55:24.000258 True [   88846.854620] 0003 0035 00000497
2022-03-10 15:55:24.016113 True [   88846.871110] 0003 0035 00000497
2022-03-10 15:55:24.032240 True [   88846.888119] 0003 0035 00000497
2022-03-10 15:55:24.048950 True [   88846.905022] 0003 0035 00000497
2022-03-10 15:55:24.066289 True [   88846.921992] 0003 0035 00000497
2022-03-10 15:55:24.084651 True [   88846.938851] 0003 0035 00000497
2022-03-10 15:55:24.103130 True [   88846.956073] 0003 0035 00000497
2022-03-10 15:55:24.116727 True [   88846.973033] 0003 0035 00000492
2022-03-10 15:55:24.131909 True [   88846.989694] 0003 0035 00000492
2022-03-10 15:55:24.152741 True [   88847.006801] 0003 0035 0000048e
2022-03-10 15:55:24.168025 True [   88847.023584] 0003 0035 0000048e
2022-03-10 15:55:24.185032 True [   88847.040559] 0003 0035 0000048e
2022-03-10 15:55:24.203455 True [   88847.057839] 0003 0035 0000048a
2022-03-10 15:55:24.217891 True [   88847.074439] 0003 0035 0000048a
2022-03-10 15:55:24.235031 True [   88847.091323] 0003 0035 0000048a
2022-03-10 15:55:24.252345 True [   88847.108406] 0003 0035 00000486
2022-03-10 15:55:24.270140 True [   88847.125524] 0003 0035 00000486
2022-03-10 15:55:24.286334 True [   88847.142616] 0003 0035 00000486
2022-03-10 15:55:24.304502 True [   88847.159543] 0003 0035 00000486
2022-03-10 15:55:24.321305 True [   88847.176067] 0003 0035 00000486
2022-03-10 15:55:24.337905 True [   88847.192942] 0003 0035 00000486
2022-03-10 15:55:24.355067 True [   88847.209976] 0003 0035 00000486
2022-03-10 15:55:24.373226 True [   88847.226882] 0003 0035 00000486
2022-03-10 15:55:24.389818 True [   88847.243880] 0003 0035 00000486
2022-03-10 15:55:24.408236 True [   88847.261078] 0003 0035 00000486
2022-03-10 15:55:24.421230 True [   88847.277598] 0003 0035 00000486
2022-03-10 15:55:24.437784 True [   88847.294566] 0003 0035 00000486
2022-03-10 15:55:24.458301 True [   88847.311617] 0003 0035 00000486
2022-03-10 15:55:24.474428 True [   88847.328543] 0003 0035 00000486
2022-03-10 15:55:24.490117 True [   88847.345615] 0003 0035 00000486
2022-03-10 15:55:24.506587 True [   88847.362599] 0003 0035 00000482
2022-03-10 15:55:24.523678 True [   88847.379278] 0003 0035 00000482
2022-03-10 15:55:24.540452 True [   88847.396203] 0003 0035 00000482
2022-03-10 15:55:24.557047 True [   88847.413403] 0003 0035 00000482
2022-03-10 15:55:24.573971 True [   88847.430453] 0003 0035 00000482
2022-03-10 15:55:24.591489 True [   88847.447357] 0003 0035 00000482
2022-03-10 15:55:24.612555 True [   88847.464073] 0003 0035 00000482
2022-03-10 15:55:24.625551 True [   88847.480952] 0003 0035 00000482
2022-03-10 15:55:24.641076 True [   88847.497843] 0003 0035 00000482
2022-03-10 15:55:24.658635 True [   88847.514928] 0003 0035 00000482
2022-03-10 15:55:24.675036 True [   88847.531829] 0003 0035 00000482
2022-03-10 15:55:24.695942 True [   88847.548881] 0003 0035 00000482
2022-03-10 15:55:24.714490 True [   88847.565703] 0003 0035 00000482
2022-03-10 15:55:24.725438 True [   88847.582516] 0003 0035 00000482
2022-03-10 15:55:24.743288 True [   88847.599513] 0003 0035 00000482
2022-03-10 15:55:24.760652 True [   88847.616607] 0003 0035 00000482
2022-03-10 15:55:24.777118 True [   88847.633459] 0003 0035 00000482
