Mode = area stim
    verts = 22 
    radius = 550 
    center = (600, 960) 
    first_angle = 2.7726106076863695 
    wm_size = [1200 1920] 
    stim_amp = 5 
    baseline_stim = 4
    current_stim_group = 0
    sense_zone = 0
    ===============================
2022-03-10 16:32:22.685836 False [   91065.496673] 0003 0035 00000131
2022-03-10 16:32:23.214278 False [   91066.022148] 0003 0035 00000133
2022-03-10 16:32:23.232170 False [   91066.039094] 0003 0035 00000133
2022-03-10 16:32:23.248469 False [   91066.055961] 0003 0035 00000133
2022-03-10 16:32:23.264136 False [   91066.072967] 0003 0035 00000133
2022-03-10 16:32:23.279193 False [   91066.090049] 0003 0035 00000133
2022-03-10 16:32:23.297189 False [   91066.106875] 0003 0035 00000133
2022-03-10 16:32:23.317709 False [   91066.123872] 0003 0035 00000133
2022-03-10 16:32:23.334550 False [   91066.140791] 0003 0035 00000133
2022-03-10 16:32:23.346629 False [   91066.157708] 0003 0035 00000133
2022-03-10 16:32:23.362561 False [   91066.174637] 0003 0035 00000133
2022-03-10 16:32:23.382034 False [   91066.191593] 0003 0035 00000133
2022-03-10 16:32:23.400077 False [   91066.208596] 0003 0035 00000133
2022-03-10 16:32:23.415964 False [   91066.225503] 0003 0035 00000133
2022-03-10 16:32:23.431766 False [   91066.242452] 0003 0035 00000133
2022-03-10 16:32:23.451720 False [   91066.259375] 0003 0035 00000133
2022-03-10 16:32:23.465365 False [   91066.276358] 0003 0035 00000133
2022-03-10 16:32:23.484082 False [   91066.293739] 0003 0035 00000135
2022-03-10 16:32:23.500373 False [   91066.310269] 0003 0035 00000135
2022-03-10 16:32:23.519248 False [   91066.327327] 0003 0035 00000135
2022-03-10 16:32:23.534530 False [   91066.344137] 0003 0035 00000135
2022-03-10 16:32:23.549871 False [   91066.361072] 0003 0035 00000135
2022-03-10 16:32:23.566824 False [   91066.378067] 0003 0035 00000135
2022-03-10 16:32:23.585959 False [   91066.395105] 0003 0035 00000135
2022-03-10 16:32:23.601943 False [   91066.411968] 0003 0035 00000138
2022-03-10 16:32:23.618406 False [   91066.428960] 0003 0035 00000138
2022-03-10 16:32:23.635451 False [   91066.445852] 0003 0035 00000138
2022-03-10 16:32:23.651283 False [   91066.462778] 0003 0035 00000138
2022-03-10 16:32:23.669016 False [   91066.479720] 0003 0035 00000138
2022-03-10 16:32:23.686967 False [   91066.496777] 0003 0035 0000013a
2022-03-10 16:32:23.702283 False [   91066.513924] 0003 0035 0000013a
2022-03-10 16:32:23.719917 False [   91066.531093] 0003 0035 0000013a
2022-03-10 16:32:23.740392 False [   91066.547561] 0003 0035 0000013a
2022-03-10 16:32:23.753368 False [   91066.564500] 0003 0035 0000013a
2022-03-10 16:32:23.770586 False [   91066.581469] 0003 0035 0000013a
2022-03-10 16:32:23.789192 False [   91066.598489] 0003 0035 0000013a
2022-03-10 16:32:23.807892 False [   91066.615672] 0003 0035 0000013a
2022-03-10 16:32:23.821160 False [   91066.632483] 0003 0035 0000013c
2022-03-10 16:32:23.840374 False [   91066.649623] 0003 0035 0000013c
2022-03-10 16:32:23.856159 False [   91066.666190] 0003 0035 0000013c
2022-03-10 16:32:23.873704 False [   91066.683154] 0003 0035 0000013c
2022-03-10 16:32:23.890346 False [   91066.700157] 0003 0035 0000013c
2022-03-10 16:32:23.906350 False [   91066.717109] 0003 0035 0000013c
2022-03-10 16:32:23.922956 False [   91066.734190] 0003 0035 0000013c
2022-03-10 16:32:23.939274 False [   91066.750973] 0003 0035 0000013c
2022-03-10 16:32:23.956525 False [   91066.767890] 0003 0035 0000013f
2022-03-10 16:32:23.974066 False [   91066.784953] 0003 0035 0000013f
2022-03-10 16:32:23.991450 False [   91066.801952] 0003 0035 00000141
2022-03-10 16:32:24.008766 False [   91066.818883] 0003 0035 00000141
2022-03-10 16:32:24.024389 False [   91066.835780] 0003 0035 00000141
2022-03-10 16:32:24.042799 False [   91066.852684] 0003 0035 00000144
2022-03-10 16:32:24.058772 False [   91066.869624] 0003 0035 00000144
2022-03-10 16:32:24.075247 False [   91066.886592] 0003 0035 00000147
2022-03-10 16:32:24.094482 False [   91066.903720] 0003 0035 00000149
2022-03-10 16:32:24.110385 False [   91066.920532] 0003 0035 00000149
2022-03-10 16:32:24.126504 False [   91066.937564] 0003 0035 0000014c
2022-03-10 16:32:24.145690 False [   91066.954370] 0003 0035 0000014c
2022-03-10 16:32:24.162936 False [   91066.971371] 0003 0035 0000014f
2022-03-10 16:32:24.177117 False [   91066.988307] 0003 0035 0000014f
2022-03-10 16:32:24.197290 False [   91067.005534] 0003 0035 00000151
2022-03-10 16:32:24.211149 False [   91067.022219] 0003 0035 00000151
2022-03-10 16:32:24.228765 False [   91067.039240] 0003 0035 00000154
2022-03-10 16:32:24.247436 False [   91067.056153] 0003 0035 00000154
2022-03-10 16:32:24.262556 False [   91067.073052] 0003 0035 00000157
2022-03-10 16:32:24.279013 False [   91067.090025] 0003 0035 00000159
2022-03-10 16:32:24.298456 False [   91067.107139] 0003 0035 0000015b
2022-03-10 16:32:24.314383 False [   91067.123982] 0003 0035 0000015b
2022-03-10 16:32:24.333665 False [   91067.141000] 0003 0035 0000015b
2022-03-10 16:32:24.345428 False [   91067.157970] 0003 0035 0000015e
2022-03-10 16:32:24.364534 False [   91067.174719] 0003 0035 00000162
2022-03-10 16:32:24.382167 False [   91067.191690] 0003 0035 00000166
2022-03-10 16:32:24.399204 False [   91067.208819] 0003 0035 00000166
2022-03-10 16:32:24.415492 False [   91067.225659] 0003 0035 0000016b
2022-03-10 16:32:24.434515 False [   91067.242572] 0003 0035 0000016e
2022-03-10 16:32:24.448648 False [   91067.259534] 0003 0035 0000016e
2022-03-10 16:32:24.468952 False [   91067.276514] 0003 0035 00000171
2022-03-10 16:32:24.485046 False [   91067.293490] 0003 0035 00000171
2022-03-10 16:32:24.500613 False [   91067.310459] 0003 0035 00000174
2022-03-10 16:32:24.518751 False [   91067.327440] 0003 0035 00000174
2022-03-10 16:32:24.534596 False [   91067.344644] 0003 0035 00000174
2022-03-10 16:32:24.554436 False [   91067.361241] 0003 0035 00000177
2022-03-10 16:32:24.569741 False [   91067.378130] 0003 0035 00000177
2022-03-10 16:32:24.583880 False [   91067.395139] 0003 0035 00000179
2022-03-10 16:32:24.602854 True [   91067.412157] 0003 0035 00000179
2022-03-10 16:32:24.618780 True [   91067.429064] 0003 0035 00000179
2022-03-10 16:32:24.638222 True [   91067.446457] 0003 0035 0000017c
2022-03-10 16:32:24.653881 True [   91067.463717] 0003 0035 0000017c
2022-03-10 16:32:24.671531 True [   91067.479872] 0003 0035 0000017e
2022-03-10 16:32:24.685996 True [   91067.497308] 0003 0035 0000017e
2022-03-10 16:32:24.706885 True [   91067.513859] 0003 0035 0000017e
2022-03-10 16:32:24.720395 True [   91067.530776] 0003 0035 0000017e
2022-03-10 16:32:24.739011 True [   91067.547748] 0003 0035 00000181
2022-03-10 16:32:24.758624 True [   91067.564609] 0003 0035 00000181
2022-03-10 16:32:24.770577 True [   91067.581588] 0003 0035 00000181
2022-03-10 16:32:24.789665 True [   91067.598627] 0003 0035 00000183
2022-03-10 16:32:24.805523 True [   91067.615639] 0003 0035 00000183
2022-03-10 16:32:24.822521 True [   91067.632495] 0003 0035 00000183
2022-03-10 16:32:24.840366 True [   91067.649431] 0003 0035 00000183
2022-03-10 16:32:24.861020 True [   91067.666303] 0003 0035 00000183
2022-03-10 16:32:24.876512 True [   91067.683305] 0003 0035 00000183
2022-03-10 16:32:24.890200 True [   91067.700314] 0003 0035 00000185
2022-03-10 16:32:24.906933 True [   91067.717285] 0003 0035 00000185
2022-03-10 16:32:24.923106 True [   91067.734161] 0003 0035 00000185
2022-03-10 16:32:24.940000 True [   91067.751223] 0003 0035 00000188
2022-03-10 16:32:24.956169 True [   91067.768079] 0003 0035 00000188
2022-03-10 16:32:24.974469 True [   91067.785023] 0003 0035 0000018b
2022-03-10 16:32:24.990235 True [   91067.801960] 0003 0035 0000018b
2022-03-10 16:32:25.009515 True [   91067.819016] 0003 0035 0000018e
2022-03-10 16:32:25.024430 True [   91067.835870] 0003 0035 0000018e
2022-03-10 16:32:25.042847 True [   91067.853269] 0003 0035 00000191
2022-03-10 16:32:25.059184 True [   91067.869783] 0003 0035 00000191
2022-03-10 16:32:25.077370 True [   91067.886711] 0003 0035 00000194
2022-03-10 16:32:25.094139 True [   91067.903697] 0003 0035 00000194
2022-03-10 16:32:25.110118 True [   91067.920678] 0003 0035 00000197
2022-03-10 16:32:25.125633 True [   91067.937592] 0003 0035 00000197
2022-03-10 16:32:25.144391 True [   91067.954606] 0003 0035 00000199
2022-03-10 16:32:25.161888 True [   91067.971470] 0003 0035 00000199
2022-03-10 16:32:25.175930 True [   91067.988467] 0003 0035 00000199
2022-03-10 16:32:25.194792 True [   91068.005491] 0003 0035 00000199
2022-03-10 16:32:25.212045 True [   91068.022415] 0003 0035 0000019c
2022-03-10 16:32:25.230380 True [   91068.039263] 0003 0035 0000019c
2022-03-10 16:32:25.245298 True [   91068.056288] 0003 0035 0000019c
2022-03-10 16:32:25.266664 True [   91068.073159] 0003 0035 0000019c
2022-03-10 16:32:25.278668 True [   91068.090135] 0003 0035 0000019e
2022-03-10 16:32:25.295640 True [   91068.107150] 0003 0035 0000019e
2022-03-10 16:32:25.313196 True [   91068.124442] 0003 0035 0000019e
2022-03-10 16:32:25.331348 True [   91068.141000] 0003 0035 0000019e
2022-03-10 16:32:25.350248 True [   91068.157894] 0003 0035 0000019e
2022-03-10 16:32:25.362866 True [   91068.174852] 0003 0035 0000019e
2022-03-10 16:32:25.380596 True [   91068.191818] 0003 0035 000001a1
2022-03-10 16:32:25.397329 True [   91068.209034] 0003 0035 000001a1
2022-03-10 16:32:25.416343 True [   91068.225770] 0003 0035 000001a1
2022-03-10 16:32:25.434396 True [   91068.242703] 0003 0035 000001a1
2022-03-10 16:32:25.448841 True [   91068.259639] 0003 0035 000001a1
2022-03-10 16:32:25.465344 True [   91068.276567] 0003 0035 000001a1
2022-03-10 16:32:25.485150 True [   91068.293583] 0003 0035 000001a1
2022-03-10 16:32:25.501529 True [   91068.310549] 0003 0035 000001a1
2022-03-10 16:32:25.519458 True [   91068.327509] 0003 0035 000001a1
2022-03-10 16:32:25.536515 True [   91068.344713] 0003 0035 000001a1
2022-03-10 16:32:25.552847 True [   91068.361281] 0003 0035 000001a1
2022-03-10 16:32:25.572234 True [   91068.378200] 0003 0035 000001a1
2022-03-10 16:32:25.584011 True [   91068.395185] 0003 0035 000001a1
2022-03-10 16:32:25.602791 True [   91068.412211] 0003 0035 000001a1
2022-03-10 16:32:25.619942 True [   91068.429147] 0003 0035 000001a1
2022-03-10 16:32:25.639548 True [   91068.446070] 0003 0035 000001a1
2022-03-10 16:32:25.652603 True [   91068.463020] 0003 0035 000001a1
2022-03-10 16:32:25.673065 True [   91068.479962] 0003 0035 000001a1
2022-03-10 16:32:25.688717 True [   91068.496941] 0003 0035 000001a1
2022-03-10 16:32:25.702092 True [   91068.513874] 0003 0035 000001a1
2022-03-10 16:32:25.720840 True [   91068.530928] 0003 0035 000001a1
2022-03-10 16:32:25.736864 True [   91068.547789] 0003 0035 000001a1
2022-03-10 16:32:25.755011 True [   91068.564739] 0003 0035 000001a1
2022-03-10 16:32:25.773218 True [   91068.581626] 0003 0035 000001a1
2022-03-10 16:32:25.789965 True [   91068.598581] 0003 0035 000001a1
2022-03-10 16:32:25.806541 True [   91068.615680] 0003 0035 000001a1
2022-03-10 16:32:25.824131 True [   91068.632530] 0003 0035 000001a4
2022-03-10 16:32:25.840320 True [   91068.649538] 0003 0035 000001a4
2022-03-10 16:32:25.856403 True [   91068.666411] 0003 0035 000001a4
2022-03-10 16:32:25.871578 True [   91068.683405] 0003 0035 000001a4
2022-03-10 16:32:25.888639 True [   91068.700276] 0003 0035 000001a4
2022-03-10 16:32:25.906023 True [   91068.717474] 0003 0035 000001a4
2022-03-10 16:32:25.923799 True [   91068.734238] 0003 0035 000001a4
2022-03-10 16:32:25.940692 True [   91068.751219] 0003 0035 000001a4
2022-03-10 16:32:25.958216 True [   91068.768185] 0003 0035 000001a4
2022-03-10 16:32:25.973818 True [   91068.785050] 0003 0035 000001a4
2022-03-10 16:32:25.991528 True [   91068.801956] 0003 0035 000001a4
2022-03-10 16:32:26.007342 True [   91068.818967] 0003 0035 000001a4
2022-03-10 16:32:26.024823 True [   91068.835893] 0003 0035 000001a4
2022-03-10 16:32:26.044143 True [   91068.852936] 0003 0035 000001a4
2022-03-10 16:32:26.059193 True [   91068.869884] 0003 0035 000001a4
2022-03-10 16:32:26.074489 True [   91068.887215] 0003 0035 000001a4
2022-03-10 16:32:26.092479 True [   91068.903737] 0003 0035 000001a4
2022-03-10 16:32:26.110871 True [   91068.921116] 0003 0035 000001a4
2022-03-10 16:32:26.126827 True [   91068.937853] 0003 0035 000001a4
2022-03-10 16:32:26.143868 True [   91068.954648] 0003 0035 000001a4
2022-03-10 16:32:26.164691 True [   91068.971492] 0003 0035 000001a4
2022-03-10 16:32:26.176683 True [   91068.988486] 0003 0035 000001a4
2022-03-10 16:32:26.194740 True [   91069.005483] 0003 0035 000001a4
2022-03-10 16:32:26.211147 True [   91069.022373] 0003 0035 000001a4
2022-03-10 16:32:26.230992 True [   91069.039540] 0003 0035 000001a4
2022-03-10 16:32:26.246515 True [   91069.056281] 0003 0035 000001a4
2022-03-10 16:32:26.264273 True [   91069.073134] 0003 0035 000001a4
2022-03-10 16:32:26.279707 True [   91069.090259] 0003 0035 000001a4
2022-03-10 16:32:26.297560 True [   91069.107127] 0003 0035 000001a8
2022-03-10 16:32:26.315939 True [   91069.124237] 0003 0035 000001a8
2022-03-10 16:32:26.332510 True [   91069.141108] 0003 0035 000001a8
2022-03-10 16:32:26.346479 True [   91069.158034] 0003 0035 000001a8
2022-03-10 16:32:26.364575 True [   91069.174825] 0003 0035 000001a8
2022-03-10 16:32:26.382012 True [   91069.192226] 0003 0035 000001a8
2022-03-10 16:32:26.398611 True [   91069.208856] 0003 0035 000001a8
2022-03-10 16:32:26.415028 True [   91069.225742] 0003 0035 000001a8
2022-03-10 16:32:26.430717 True [   91069.242776] 0003 0035 000001a8
2022-03-10 16:32:26.448037 True [   91069.259666] 0003 0035 000001a8
2022-03-10 16:32:26.466490 True [   91069.276612] 0003 0035 000001a8
2022-03-10 16:32:26.481878 True [   91069.293552] 0003 0035 000001a8
2022-03-10 16:32:26.499267 True [   91069.310696] 0003 0035 000001a8
2022-03-10 16:32:26.516730 True [   91069.327667] 0003 0035 000001a8
2022-03-10 16:32:26.532292 True [   91069.344527] 0003 0035 000001a8
2022-03-10 16:32:26.553454 True [   91069.361484] 0003 0035 000001a8
2022-03-10 16:32:26.568018 True [   91069.378314] 0003 0035 000001a8
2022-03-10 16:32:26.584053 True [   91069.395299] 0003 0035 000001a8
2022-03-10 16:32:26.601081 True [   91069.412168] 0003 0035 000001a8
2022-03-10 16:32:26.619867 True [   91069.429552] 0003 0035 000001a8
2022-03-10 16:32:26.636759 True [   91069.446204] 0003 0035 000001a8
2022-03-10 16:32:26.657020 True [   91069.463122] 0003 0035 000001a8
2022-03-10 16:32:26.676823 True [   91069.479973] 0003 0035 000001a8
2022-03-10 16:32:26.696853 True [   91069.497009] 0003 0035 000001a8
2022-03-10 16:32:26.705750 True [   91069.513951] 0003 0035 000001a8
2022-03-10 16:32:26.723416 True [   91069.531388] 0003 0035 000001a8
2022-03-10 16:32:26.737332 True [   91069.547868] 0003 0035 000001a8
2022-03-10 16:32:26.755604 True [   91069.565373] 0003 0035 000001a8
2022-03-10 16:32:26.771588 True [   91069.581765] 0003 0035 000001a8
2022-03-10 16:32:26.790110 True [   91069.598738] 0003 0035 000001a8
2022-03-10 16:32:26.805662 True [   91069.615587] 0003 0035 000001a8
2022-03-10 16:32:26.823706 True [   91069.632773] 0003 0035 000001a8
2022-03-10 16:32:26.840209 True [   91069.649608] 0003 0035 000001a8
2022-03-10 16:32:26.875926 True [   91069.683349] 0003 0035 000001a8
2022-03-10 16:32:26.888326 True [   91069.700478] 0003 0035 000001a8
2022-03-10 16:32:26.906755 True [   91069.717247] 0003 0035 000001a8
2022-03-10 16:32:26.923236 True [   91069.734303] 0003 0035 000001a8
2022-03-10 16:32:26.940456 True [   91069.751213] 0003 0035 000001a8
2022-03-10 16:32:26.958813 True [   91069.768249] 0003 0035 000001a8
2022-03-10 16:32:26.975481 True [   91069.785127] 0003 0035 000001a8
2022-03-10 16:32:26.990205 True [   91069.802055] 0003 0035 000001a8
2022-03-10 16:32:27.007891 True [   91069.818958] 0003 0035 000001a8
2022-03-10 16:32:27.024583 True [   91069.836188] 0003 0035 000001a8
2022-03-10 16:32:27.041460 True [   91069.852948] 0003 0035 000001a8
2022-03-10 16:32:27.058654 True [   91069.870043] 0003 0035 000001a8
2022-03-10 16:32:27.074583 True [   91069.886533] 0003 0035 000001a8
2022-03-10 16:32:28.245521 False [   91071.056082] 0003 0035 000004d4
2022-03-10 16:32:28.264485 False [   91071.073257] 0003 0035 000004d4
2022-03-10 16:32:28.283976 False [   91071.089938] 0003 0035 000004d4
2022-03-10 16:32:28.294667 False [   91071.106806] 0003 0035 000004d4
2022-03-10 16:32:28.313918 False [   91071.123633] 0003 0035 000004d4
2022-03-10 16:32:29.267091 False [   91072.073401] 0003 0035 00000326
2022-03-10 16:32:29.284426 False [   91072.089962] 0003 0035 00000326
2022-03-10 16:32:29.303466 False [   91072.106858] 0003 0035 00000326
2022-03-10 16:32:29.316794 False [   91072.123608] 0003 0035 00000326
2022-03-10 16:32:31.421216 False [   91074.226449] 0003 0035 000000d4
2022-03-10 16:32:31.434017 True [   91074.242830] 0003 0035 000000d4
2022-03-10 16:32:31.448676 True [   91074.259753] 0003 0035 000000d4
2022-03-10 16:32:31.465944 True [   91074.277261] 0003 0035 000000d4
2022-03-10 16:32:31.481969 True [   91074.293349] 0003 0035 000000d4
2022-03-10 16:32:33.363775 True [   91076.174680] 0003 0035 000000f0
2022-03-10 16:32:33.379878 False [   91076.191569] 0003 0035 000000f0
2022-03-10 16:32:33.397160 False [   91076.208748] 0003 0035 000000f0
2022-03-10 16:32:33.417845 False [   91076.225939] 0003 0035 000000f0
2022-03-10 16:32:33.436277 False [   91076.242314] 0003 0035 000000f0
2022-03-10 16:32:33.450265 False [   91076.259059] 0003 0035 000000f0
2022-03-10 16:32:34.518585 False [   91077.327489] 0003 0035 0000031c
2022-03-10 16:32:34.536102 False [   91077.344094] 0003 0035 0000031c
2022-03-10 16:32:34.553244 False [   91077.362017] 0003 0035 0000031c
2022-03-10 16:32:34.567311 False [   91077.378383] 0003 0035 0000031c
2022-03-10 16:32:34.584394 False [   91077.396372] 0003 0035 0000031c
2022-03-10 16:32:35.959664 False [   91078.768432] 0003 0035 000000c7
2022-03-10 16:32:35.974668 True [   91078.785465] 0003 0035 000000c7
2022-03-10 16:32:35.993849 True [   91078.802483] 0003 0035 000000c7
2022-03-10 16:32:36.024876 True [   91078.835980] 0003 0035 000000c7
2022-03-10 16:32:37.164671 True [   91079.971486] 0003 0035 0000030a
2022-03-10 16:32:37.180766 False [   91079.988735] 0003 0035 0000030a
2022-03-10 16:32:37.194343 False [   91080.005974] 0003 0035 0000030a
2022-03-10 16:32:37.216026 False [   91080.022383] 0003 0035 0000030a
2022-03-10 16:32:37.230089 False [   91080.039761] 0003 0035 0000030a
2022-03-10 16:32:37.246254 False [   91080.056829] 0003 0035 0000030a
2022-03-10 16:32:37.261660 False [   91080.072805] 0003 0035 0000030a
2022-03-10 16:32:37.873062 False [   91080.683169] 0003 0035 00000301
2022-03-10 16:32:37.889280 False [   91080.699848] 0003 0035 00000301
2022-03-10 16:32:37.906321 False [   91080.716844] 0003 0035 00000301
2022-03-10 16:32:37.922697 False [   91080.733829] 0003 0035 00000301
2022-03-10 16:32:37.939690 False [   91080.750492] 0003 0035 00000301
2022-03-10 16:32:39.075561 False [   91081.886700] 0003 0035 000003fe
2022-03-10 16:32:39.098028 True [   91081.904365] 0003 0035 000003fe
2022-03-10 16:32:39.112923 True [   91081.920281] 0003 0035 000003fe
2022-03-10 16:32:39.126693 True [   91081.937192] 0003 0035 000003fe
2022-03-10 16:32:39.144593 True [   91081.954336] 0003 0035 000003fe
2022-03-10 16:32:40.570969 True [   91083.378207] 0003 0035 000000de
2022-03-10 16:32:40.585745 False [   91083.394740] 0003 0035 000000de
2022-03-10 16:32:40.603864 False [   91083.411685] 0003 0035 000000de
2022-03-10 16:32:40.617660 False [   91083.428606] 0003 0035 000000de
2022-03-10 16:32:40.634819 False [   91083.445503] 0003 0035 000000de
2022-03-10 16:32:40.653619 False [   91083.462516] 0003 0035 000000de
2022-03-10 16:32:40.672078 False [   91083.479527] 0003 0035 000000de
2022-03-10 16:32:40.686172 False [   91083.496472] 0003 0035 000000de
2022-03-10 16:32:40.704725 False [   91083.513469] 0003 0035 000000de
2022-03-10 16:32:40.719796 False [   91083.530355] 0003 0035 000000de
2022-03-10 16:32:40.736497 False [   91083.547247] 0003 0035 000000de
2022-03-10 16:32:40.756209 False [   91083.564298] 0003 0035 000000e0
2022-03-10 16:32:40.771148 False [   91083.581182] 0003 0035 000000e0
2022-03-10 16:32:40.787802 False [   91083.598477] 0003 0035 000000e2
2022-03-10 16:32:40.806399 False [   91083.615081] 0003 0035 000000e2
2022-03-10 16:32:40.821297 False [   91083.631969] 0003 0035 000000e2
2022-03-10 16:32:40.839235 False [   91083.648751] 0003 0035 000000e4
2022-03-10 16:32:42.439184 False [   91085.244237] 0003 0035 000004ef
2022-03-10 16:32:42.450151 False [   91085.259854] 0003 0035 000004ef
2022-03-10 16:32:42.466395 False [   91085.276818] 0003 0035 000004ef
2022-03-10 16:32:42.485776 False [   91085.293940] 0003 0035 000004ef
2022-03-10 16:32:42.500258 False [   91085.309789] 0003 0035 000004ef
2022-03-10 16:32:43.604643 False [   91086.411481] 0003 0035 00000326
2022-03-10 16:32:43.618668 False [   91086.428725] 0003 0035 00000326
2022-03-10 16:32:43.639033 False [   91086.445537] 0003 0035 00000326
2022-03-10 16:32:43.656366 False [   91086.462230] 0003 0035 00000326
2022-03-10 16:32:45.145447 False [   91087.954871] 0003 0035 000000de
2022-03-10 16:32:45.177576 True [   91087.988554] 0003 0035 000000de
2022-03-10 16:32:45.194924 True [   91088.005334] 0003 0035 000000de
2022-03-10 16:32:45.212300 True [   91088.022355] 0003 0035 000000de
2022-03-10 16:32:45.232166 True [   91088.039078] 0003 0035 000000de
2022-03-10 16:32:46.296020 True [   91089.107232] 0003 0035 00000302
2022-03-10 16:32:46.312715 False [   91089.123514] 0003 0035 00000302
2022-03-10 16:32:46.330186 False [   91089.140377] 0003 0035 00000302
2022-03-10 16:32:46.347533 False [   91089.157153] 0003 0035 00000302
2022-03-10 16:32:46.366346 False [   91089.174097] 0003 0035 00000302
2022-03-10 16:32:46.385143 False [   91089.190991] 0003 0035 00000302
2022-03-10 16:32:46.397210 False [   91089.207741] 0003 0035 00000302
2022-03-10 16:32:47.844001 False [   91090.649500] 0003 0035 0000040b
2022-03-10 16:32:47.856922 True [   91090.666582] 0003 0035 0000040b
2022-03-10 16:32:47.873480 True [   91090.682652] 0003 0035 0000040b
2022-03-10 16:32:47.890135 True [   91090.699406] 0003 0035 0000040b
2022-03-10 16:32:47.904599 True [   91090.716173] 0003 0035 0000040b
2022-03-10 16:32:49.449302 True [   91092.258567] 0003 0035 00000109
2022-03-10 16:32:49.467391 False [   91092.275597] 0003 0035 00000109
2022-03-10 16:32:49.486241 False [   91092.293059] 0003 0035 00000109
2022-03-10 16:32:49.501510 False [   91092.309389] 0003 0035 00000109
2022-03-10 16:32:49.519382 False [   91092.326224] 0003 0035 00000109
2022-03-10 16:32:51.486032 False [   91094.294550] 0003 0035 0000019c
2022-03-10 16:32:51.500193 True [   91094.310166] 0003 0035 0000019c
2022-03-10 16:32:51.516728 True [   91094.327220] 0003 0035 0000019c
2022-03-10 16:32:51.535699 True [   91094.344345] 0003 0035 0000019c
2022-03-10 16:32:51.550068 True [   91094.360465] 0003 0035 0000019c
2022-03-10 16:32:51.567461 True [   91094.377918] 0003 0035 0000019c
2022-03-10 16:32:51.587112 True [   91094.394702] 0003 0035 0000019c
2022-03-10 16:32:51.600991 True [   91094.411402] 0003 0035 0000019c
2022-03-10 16:32:51.619532 True [   91094.428306] 0003 0035 0000019c
2022-03-10 16:32:51.638836 True [   91094.445390] 0003 0035 0000019c
2022-03-10 16:32:51.652945 True [   91094.462197] 0003 0035 0000019c
2022-03-10 16:32:51.668951 True [   91094.479170] 0003 0035 0000019c
2022-03-10 16:32:51.689060 True [   91094.496353] 0003 0035 0000019c
2022-03-10 16:32:51.713019 True [   91094.513471] 0003 0035 0000019e
2022-03-10 16:32:51.727950 True [   91094.533519] 0003 0035 0000019e
2022-03-10 16:32:51.739205 True [   91094.546939] 0003 0035 000001a2
2022-03-10 16:32:51.751182 True [   91094.563986] 0003 0035 000001a2
2022-03-10 16:32:51.772516 True [   91094.581072] 0003 0035 000001a7
2022-03-10 16:32:51.786821 True [   91094.597924] 0003 0035 000001ad
2022-03-10 16:32:51.806439 True [   91094.615278] 0003 0035 000001b4
2022-03-10 16:32:51.821083 True [   91094.631706] 0003 0035 000001bb
2022-03-10 16:32:51.838186 True [   91094.648871] 0003 0035 000001c2
