Mode = area stim
    verts = 4 
    radius = 550 
    center = (800, 1280) 
    first_angle = 2.017425798756432 
    wm_size = [1600 2560] 
    stim_amp = 6 
    baseline_stim = 4
    current_stim_group = audio
    sense_zone = 0
    ===============================
2022-04-02 14:06:37.591181 False [  145911.481941] 0003 0036 00000105
2022-04-02 14:06:38.123745 False [  145911.987845] 0003 0036 0000013a
2022-04-02 14:06:38.123745 False [  145911.996406] 0003 0035 00000102
2022-04-02 14:06:38.123745 False [  145911.996406] 0003 0036 0000013c
2022-04-02 14:06:38.123745 False [  145912.004878] 0003 0035 00000104
2022-04-02 14:06:38.123745 False [  145912.004878] 0003 0036 0000013f
2022-04-02 14:06:38.149471 False [  145912.013061] 0003 0035 00000106
2022-04-02 14:06:38.149471 False [  145912.013061] 0003 0036 00000142
2022-04-02 14:06:38.149471 False [  145912.021107] 0003 0035 00000108
2022-04-02 14:06:38.149471 False [  145912.021107] 0003 0036 00000144
2022-04-02 14:06:38.179191 False [  145912.029535] 0003 0035 0000010a
2022-04-02 14:06:38.179191 False [  145912.029535] 0003 0036 00000148
2022-04-02 14:06:38.179191 False [  145912.037696] 0003 0035 0000010c
2022-04-02 14:06:38.179191 False [  145912.037696] 0003 0036 0000014b
2022-04-02 14:06:38.179191 False [  145912.046219] 0003 0035 0000010f
2022-04-02 14:06:38.179191 False [  145912.046219] 0003 0036 0000014d
2022-04-02 14:06:38.179191 False [  145912.054495] 0003 0035 00000111
2022-04-02 14:06:38.179191 False [  145912.054495] 0003 0036 00000151
2022-04-02 14:06:38.182806 False [  145912.062734] 0003 0035 00000113
2022-04-02 14:06:38.182806 False [  145912.062734] 0003 0036 00000155
2022-04-02 14:06:38.182806 False [  145912.070998] 0003 0035 00000116
2022-04-02 14:06:38.182806 False [  145912.070998] 0003 0036 00000159
2022-04-02 14:06:38.182806 False [  145912.079415] 0003 0035 0000011a
2022-04-02 14:06:38.182806 False [  145912.079415] 0003 0036 0000015d
2022-04-02 14:06:38.199095 False [  145912.087807] 0003 0035 0000011c
2022-04-02 14:06:38.199095 False [  145912.087807] 0003 0036 00000160
2022-04-02 14:06:38.208159 False [  145912.096040] 0003 0035 0000011e
2022-04-02 14:06:38.208159 False [  145912.096040] 0003 0036 00000163
2022-04-02 14:06:38.232666 False [  145912.104987] 0003 0035 00000121
2022-04-02 14:06:38.232666 False [  145912.104987] 0003 0036 00000166
2022-04-02 14:06:38.232666 False [  145912.113056] 0003 0035 00000123
2022-04-02 14:06:38.232666 False [  145912.113056] 0003 0036 0000016a
2022-04-02 14:06:38.247944 False [  145912.120874] 0003 0035 00000125
2022-04-02 14:06:38.247944 False [  145912.120874] 0003 0036 0000016d
2022-04-02 14:06:38.247944 False [  145912.129290] 0003 0035 00000127
2022-04-02 14:06:38.247944 False [  145912.129290] 0003 0036 00000170
2022-04-02 14:06:38.247944 False [  145912.137463] 0003 0035 00000129
2022-04-02 14:06:38.247944 False [  145912.137463] 0003 0036 00000173
2022-04-02 14:06:38.265063 False [  145912.145918] 0003 0035 0000012b
2022-04-02 14:06:38.265063 False [  145912.145918] 0003 0036 00000176
2022-04-02 14:06:38.281374 False [  145912.154321] 0003 0035 0000012d
2022-04-02 14:06:38.281374 False [  145912.154321] 0003 0036 00000179
2022-04-02 14:06:38.281374 False [  145912.162543] 0003 0035 0000012f
2022-04-02 14:06:38.281374 False [  145912.162543] 0003 0036 0000017b
2022-04-02 14:06:38.305455 False [  145912.170796] 0003 0035 00000130
2022-04-02 14:06:38.305455 False [  145912.170796] 0003 0036 0000017e
2022-04-02 14:06:38.305455 False [  145912.179122] 0003 0035 00000132
2022-04-02 14:06:38.305455 False [  145912.179122] 0003 0036 00000180
2022-04-02 14:06:38.315965 False [  145912.188057] 0003 0035 00000133
2022-04-02 14:06:38.315965 False [  145912.188057] 0003 0036 00000182
2022-04-02 14:06:38.315965 False [  145912.195871] 0003 0035 00000135
2022-04-02 14:06:38.315965 False [  145912.195871] 0003 0036 00000184
2022-04-02 14:06:38.315965 False [  145912.203943] 0003 0035 00000136
2022-04-02 14:06:38.315965 False [  145912.203943] 0003 0036 00000187
2022-04-02 14:06:38.349541 False [  145912.212422] 0003 0035 00000139
2022-04-02 14:06:38.349541 False [  145912.212422] 0003 0036 00000189
2022-04-02 14:06:38.349541 False [  145912.220902] 0003 0035 0000013a
2022-04-02 14:06:38.349541 False [  145912.220902] 0003 0036 0000018a
2022-04-02 14:06:38.363894 False [  145912.229644] 0003 0035 0000013c
2022-04-02 14:06:38.363894 False [  145912.229644] 0003 0036 0000018d
2022-04-02 14:06:38.363894 False [  145912.237563] 0003 0035 0000013d
2022-04-02 14:06:38.363894 False [  145912.237563] 0003 0036 0000018e
2022-04-02 14:06:38.363894 False [  145912.245884] 0003 0035 0000013e
2022-04-02 14:06:38.363894 False [  145912.245884] 0003 0036 00000190
2022-04-02 14:06:38.363894 False [  145912.253830] 0003 0035 00000140
2022-04-02 14:06:38.363894 False [  145912.253830] 0003 0036 00000192
2022-04-02 14:06:38.370864 False [  145912.262515] 0003 0035 00000141
2022-04-02 14:06:38.370864 False [  145912.262515] 0003 0036 00000194
2022-04-02 14:06:38.375231 False [  145912.270522] 0003 0035 00000142
2022-04-02 14:06:38.375231 False [  145912.270522] 0003 0036 00000196
2022-04-02 14:06:38.391481 False [  145912.279428] 0003 0035 00000144
2022-04-02 14:06:38.391481 False [  145912.279428] 0003 0036 00000198
2022-04-02 14:06:38.421851 False [  145912.287291] 0003 0036 00000199
2022-04-02 14:06:38.421851 False [  145912.296918] 0003 0035 00000146
2022-04-02 14:06:38.421851 False [  145912.296918] 0003 0036 0000019d
2022-04-02 14:06:38.431810 False [  145912.304609] 0003 0035 00000148
2022-04-02 14:06:38.431810 False [  145912.304609] 0003 0036 0000019f
2022-04-02 14:06:38.431810 False [  145912.312161] 0003 0036 000001a1
2022-04-02 14:06:38.431810 False [  145912.320328] 0003 0035 0000014a
2022-04-02 14:06:38.431810 False [  145912.320328] 0003 0036 000001a4
2022-04-02 14:06:38.440209 False [  145912.328941] 0003 0035 0000014c
2022-04-02 14:06:38.440209 False [  145912.328941] 0003 0036 000001a6
2022-04-02 14:06:38.440209 False [  145912.336945] 0003 0035 0000014d
2022-04-02 14:06:38.440209 False [  145912.336945] 0003 0036 000001a9
2022-04-02 14:06:38.460546 False [  145912.345484] 0003 0035 0000014f
2022-04-02 14:06:38.460546 False [  145912.345484] 0003 0036 000001ab
2022-04-02 14:06:38.465730 False [  145912.353662] 0003 0036 000001ae
2022-04-02 14:06:38.465730 False [  145912.362094] 0003 0035 00000151
2022-04-02 14:06:38.465730 False [  145912.362094] 0003 0036 000001b0
2022-04-02 14:06:38.481254 False [  145912.370219] 0003 0035 00000153
2022-04-02 14:06:38.481254 False [  145912.370219] 0003 0036 000001b3
2022-04-02 14:06:38.496787 False [  145912.378630] 0003 0035 00000155
2022-04-02 14:06:38.496787 False [  145912.378630] 0003 0036 000001b5
2022-04-02 14:06:38.511564 False [  145912.386801] 0003 0035 00000156
2022-04-02 14:06:38.511564 False [  145912.386801] 0003 0036 000001b7
2022-04-02 14:06:38.511564 False [  145912.395287] 0003 0035 00000157
2022-04-02 14:06:38.511564 False [  145912.395287] 0003 0036 000001b9
2022-04-02 14:06:38.516606 False [  145912.403453] 0003 0035 00000159
2022-04-02 14:06:38.516606 False [  145912.403453] 0003 0036 000001bc
2022-04-02 14:06:38.516606 False [  145912.411877] 0003 0035 0000015b
2022-04-02 14:06:38.516606 False [  145912.411877] 0003 0036 000001bf
2022-04-02 14:06:38.531636 False [  145912.420196] 0003 0035 0000015d
2022-04-02 14:06:38.532632 False [  145912.420196] 0003 0036 000001c2
2022-04-02 14:06:38.555990 False [  145912.428624] 0003 0035 0000015e
2022-04-02 14:06:38.555990 False [  145912.428624] 0003 0036 000001c5
2022-04-02 14:06:38.555990 False [  145912.436677] 0003 0035 00000160
2022-04-02 14:06:38.555990 False [  145912.436677] 0003 0036 000001c8
2022-04-02 14:06:38.571764 False [  145912.445140] 0003 0035 00000162
2022-04-02 14:06:38.571764 False [  145912.445140] 0003 0036 000001cb
2022-04-02 14:06:38.571764 False [  145912.453506] 0003 0035 00000163
2022-04-02 14:06:38.571764 False [  145912.453506] 0003 0036 000001cd
2022-04-02 14:06:38.579411 False [  145912.461808] 0003 0035 00000165
2022-04-02 14:06:38.579411 False [  145912.461808] 0003 0036 000001cf
2022-04-02 14:06:38.579411 False [  145912.471205] 0003 0035 00000166
2022-04-02 14:06:38.579411 False [  145912.471205] 0003 0036 000001d2
2022-04-02 14:06:38.597421 False [  145912.478792] 0003 0035 00000167
2022-04-02 14:06:38.597421 False [  145912.478792] 0003 0036 000001d5
2022-04-02 14:06:38.631895 False [  145912.486591] 0003 0035 00000168
2022-04-02 14:06:38.631895 False [  145912.486591] 0003 0036 000001d6
2022-04-02 14:06:38.631895 False [  145912.495089] 0003 0035 0000016a
2022-04-02 14:06:38.631895 False [  145912.495089] 0003 0036 000001d9
2022-04-02 14:06:38.647947 False [  145912.503189] 0003 0035 0000016b
2022-04-02 14:06:38.647947 False [  145912.503189] 0003 0036 000001da
2022-04-02 14:06:38.647947 False [  145912.511645] 0003 0035 0000016c
2022-04-02 14:06:38.647947 False [  145912.511645] 0003 0036 000001dd
2022-04-02 14:06:38.647947 False [  145912.519804] 0003 0035 0000016d
2022-04-02 14:06:38.647947 False [  145912.519804] 0003 0036 000001df
2022-04-02 14:06:38.647947 False [  145912.528296] 0003 0035 0000016f
2022-04-02 14:06:38.647947 False [  145912.528296] 0003 0036 000001e1
2022-04-02 14:06:38.647947 False [  145912.536345] 0003 0036 000001e4
2022-04-02 14:06:38.647947 False [  145912.544951] 0003 0035 00000171
2022-04-02 14:06:38.647947 False [  145912.544951] 0003 0036 000001e5
2022-04-02 14:06:38.655157 False [  145912.553078] 0003 0035 00000173
2022-04-02 14:06:38.655157 False [  145912.553078] 0003 0036 000001e8
2022-04-02 14:06:38.673263 False [  145912.561535] 0003 0035 00000174
2022-04-02 14:06:38.682315 False [  145912.561535] 0003 0036 000001e9
2022-04-02 14:06:38.682315 False [  145912.569728] 0003 0035 00000175
2022-04-02 14:06:38.682315 False [  145912.569728] 0003 0036 000001eb
2022-04-02 14:06:38.682315 False [  145912.578116] 0003 0035 00000176
2022-04-02 14:06:38.682315 False [  145912.578116] 0003 0036 000001ec
2022-04-02 14:06:38.705945 False [  145912.586581] 0003 0035 00000177
2022-04-02 14:06:38.705945 False [  145912.586581] 0003 0036 000001ee
2022-04-02 14:06:38.722776 False [  145912.594722] 0003 0035 00000179
2022-04-02 14:06:38.722776 False [  145912.594722] 0003 0036 000001f0
2022-04-02 14:06:38.722776 False [  145912.602882] 0003 0035 0000017a
2022-04-02 14:06:38.722776 False [  145912.602882] 0003 0036 000001f1
2022-04-02 14:06:38.739292 False [  145912.611718] 0003 0035 0000017b
2022-04-02 14:06:38.739292 False [  145912.611718] 0003 0036 000001f3
2022-04-02 14:06:38.739292 False [  145912.619468] 0003 0035 0000017c
2022-04-02 14:06:38.739292 False [  145912.619468] 0003 0036 000001f4
2022-04-02 14:06:38.756845 False [  145912.628146] 0003 0035 0000017d
2022-04-02 14:06:38.756845 False [  145912.628146] 0003 0036 000001f5
2022-04-02 14:06:38.756845 False [  145912.636230] 0003 0035 0000017e
2022-04-02 14:06:38.756845 False [  145912.636230] 0003 0036 000001f6
2022-04-02 14:06:38.781838 False [  145912.644728] 0003 0036 000001f8
2022-04-02 14:06:38.781838 False [  145912.654013] 0003 0035 0000017f
2022-04-02 14:06:38.781838 False [  145912.654013] 0003 0036 000001f9
2022-04-02 14:06:38.781838 False [  145912.661168] 0003 0035 00000180
2022-04-02 14:06:38.781838 False [  145912.661168] 0003 0036 000001fa
2022-04-02 14:06:38.789600 False [  145912.669733] 0003 0035 00000181
2022-04-02 14:06:38.789600 False [  145912.669733] 0003 0036 000001fb
2022-04-02 14:06:38.789600 False [  145912.678056] 0003 0035 00000183
2022-04-02 14:06:38.789600 False [  145912.678056] 0003 0036 000001fd
2022-04-02 14:06:38.789600 False [  145912.686024] 0003 0035 00000185
2022-04-02 14:06:38.789600 False [  145912.686024] 0003 0036 000001fe
2022-04-02 14:06:38.838739 False [  145912.694684] 0003 0035 00000186
2022-04-02 14:06:38.838739 False [  145912.694684] 0003 0036 000001ff
2022-04-02 14:06:38.864961 False [  145912.702615] 0003 0035 00000187
2022-04-02 14:06:38.864961 False [  145912.702615] 0003 0036 00000201
2022-04-02 14:06:38.864961 False [  145912.711080] 0003 0035 00000188
2022-04-02 14:06:38.864961 False [  145912.711080] 0003 0036 00000202
2022-04-02 14:06:38.864961 False [  145912.719282] 0003 0035 00000189
2022-04-02 14:06:38.864961 False [  145912.719282] 0003 0036 00000203
2022-04-02 14:06:38.864961 False [  145912.727735] 0003 0035 0000018a
2022-04-02 14:06:38.864961 False [  145912.727735] 0003 0036 00000204
2022-04-02 14:06:38.864961 False [  145912.735944] 0003 0035 0000018b
2022-04-02 14:06:38.864961 False [  145912.735944] 0003 0036 00000205
2022-04-02 14:06:38.889999 False [  145912.744318] 0003 0035 0000018c
2022-04-02 14:06:38.889999 False [  145912.744318] 0003 0036 00000206
2022-04-02 14:06:38.889999 False [  145912.752515] 0003 0036 00000207
2022-04-02 14:06:38.889999 False [  145912.760857] 0003 0035 0000018d
2022-04-02 14:06:38.889999 False [  145912.760857] 0003 0036 00000208
2022-04-02 14:06:38.889999 False [  145912.769030] 0003 0035 0000018e
2022-04-02 14:06:38.889999 False [  145912.769030] 0003 0036 00000209
2022-04-02 14:06:38.910303 False [  145912.777837] 0003 0035 0000018f
2022-04-02 14:06:38.910303 False [  145912.777837] 0003 0036 0000020a
2022-04-02 14:06:38.910303 False [  145912.785669] 0003 0036 0000020b
2022-04-02 14:06:38.910303 False [  145912.794280] 0003 0035 00000190
2022-04-02 14:06:38.926073 False [  145912.802365] 0003 0035 00000191
2022-04-02 14:06:38.926073 False [  145912.802365] 0003 0036 0000020c
2022-04-02 14:06:38.926073 False [  145912.811087] 0003 0035 00000192
2022-04-02 14:06:38.926073 False [  145912.811087] 0003 0036 0000020d
2022-04-02 14:06:38.945964 False [  145912.819831] 0003 0035 00000193
2022-04-02 14:06:38.945964 False [  145912.819831] 0003 0036 0000020e
2022-04-02 14:06:38.945964 False [  145912.827458] 0003 0036 0000020f
2022-04-02 14:06:38.954641 False [  145912.835876] 0003 0035 00000194
2022-04-02 14:06:38.954641 False [  145912.844275] 0003 0035 00000195
2022-04-02 14:06:38.954641 False [  145912.844275] 0003 0036 00000211
2022-04-02 14:06:38.963050 False [  145912.852955] 0003 0035 00000196
2022-04-02 14:06:38.963050 False [  145912.852955] 0003 0036 00000212
2022-04-02 14:06:38.986691 False [  145912.860737] 0003 0035 00000197
2022-04-02 14:06:38.986691 False [  145912.860737] 0003 0036 00000213
2022-04-02 14:06:39.005394 False [  145912.868819] 0003 0036 00000214
2022-04-02 14:06:39.005394 False [  145912.877413] 0003 0035 00000198
2022-04-02 14:06:39.005394 False [  145912.877413] 0003 0036 00000215
2022-04-02 14:06:39.005394 False [  145912.885456] 0003 0035 00000199
2022-04-02 14:06:39.005394 False [  145912.885456] 0003 0036 00000216
2022-04-02 14:06:39.021005 False [  145912.894058] 0003 0035 0000019a
2022-04-02 14:06:39.021005 False [  145912.894058] 0003 0036 00000218
2022-04-02 14:06:39.021005 False [  145912.902271] 0003 0035 0000019b
2022-04-02 14:06:39.021005 False [  145912.902271] 0003 0036 0000021a
2022-04-02 14:06:39.021005 False [  145912.910563] 0003 0035 0000019d
2022-04-02 14:06:39.021005 False [  145912.910563] 0003 0036 0000021c
2022-04-02 14:06:39.038230 False [  145912.919080] 0003 0035 0000019f
2022-04-02 14:06:39.038230 False [  145912.919080] 0003 0036 0000021e
2022-04-02 14:06:39.055420 False [  145912.927404] 0003 0035 000001a1
2022-04-02 14:06:39.055420 False [  145912.927404] 0003 0036 00000220
2022-04-02 14:06:39.055420 False [  145912.935938] 0003 0035 000001a2
2022-04-02 14:06:39.055420 False [  145912.935938] 0003 0036 00000222
2022-04-02 14:06:39.072698 False [  145912.943766] 0003 0035 000001a4
2022-04-02 14:06:39.072698 False [  145912.943766] 0003 0036 00000224
2022-04-02 14:06:39.072698 False [  145912.951905] 0003 0035 000001a5
2022-04-02 14:06:39.072698 False [  145912.951905] 0003 0036 00000226
2022-04-02 14:06:39.104909 False [  145912.960553] 0003 0035 000001a8
2022-04-02 14:06:39.104909 False [  145912.960553] 0003 0036 00000229
2022-04-02 14:06:39.105906 False [  145912.968773] 0003 0035 000001a9
2022-04-02 14:06:39.105906 False [  145912.968773] 0003 0036 0000022b
2022-04-02 14:06:39.105906 False [  145912.977138] 0003 0035 000001ab
2022-04-02 14:06:39.105906 False [  145912.977138] 0003 0036 0000022e
2022-04-02 14:06:39.114058 False [  145912.985406] 0003 0035 000001af
2022-04-02 14:06:39.114058 False [  145912.985406] 0003 0036 00000232
2022-04-02 14:06:39.114058 False [  145912.994142] 0003 0035 000001b2
2022-04-02 14:06:39.114058 False [  145912.994142] 0003 0036 00000235
2022-04-02 14:06:39.114058 False [  145913.001870] 0003 0035 000001b5
2022-04-02 14:06:39.114058 False [  145913.001870] 0003 0036 00000239
2022-04-02 14:06:39.114058 False [  145913.010222] 0003 0035 000001b8
2022-04-02 14:06:39.114058 False [  145913.010222] 0003 0036 0000023c
2022-04-02 14:06:39.137249 False [  145913.018437] 0003 0035 000001ba
2022-04-02 14:06:39.137249 False [  145913.018437] 0003 0036 00000240
2022-04-02 14:06:39.154470 False [  145913.026856] 0003 0035 000001bc
2022-04-02 14:06:39.154470 False [  145913.026856] 0003 0036 00000243
2022-04-02 14:06:39.154470 False [  145913.035053] 0003 0035 000001be
2022-04-02 14:06:39.154470 False [  145913.035053] 0003 0036 00000245
2022-04-02 14:06:39.163590 False [  145913.043515] 0003 0035 000001c0
2022-04-02 14:06:39.163590 False [  145913.043515] 0003 0036 00000248
2022-04-02 14:06:39.163590 False [  145913.051636] 0003 0035 000001c2
2022-04-02 14:06:39.163590 False [  145913.051636] 0003 0036 0000024a
2022-04-02 14:06:39.177995 False [  145913.060570] 0003 0035 000001c4
2022-04-02 14:06:39.177995 False [  145913.060570] 0003 0036 0000024d
2022-04-02 14:06:39.185889 False [  145913.068550] 0003 0035 000001c5
2022-04-02 14:06:39.185889 False [  145913.068550] 0003 0036 0000024f
2022-04-02 14:06:39.185889 False [  145913.076736] 0003 0035 000001c8
2022-04-02 14:06:39.185889 False [  145913.076736] 0003 0036 00000251
2022-04-02 14:06:39.197132 False [  145913.084860] 0003 0035 000001c9
2022-04-02 14:06:39.197132 False [  145913.084860] 0003 0036 00000254
2022-04-02 14:06:39.211242 False [  145913.093634] 0003 0035 000001cc
2022-04-02 14:06:39.211242 False [  145913.093634] 0003 0036 00000256
2022-04-02 14:06:39.211242 False [  145913.101462] 0003 0035 000001cd
2022-04-02 14:06:39.211242 False [  145913.101462] 0003 0036 00000259
2022-04-02 14:06:39.219363 False [  145913.109951] 0003 0035 000001d0
2022-04-02 14:06:39.219363 False [  145913.109951] 0003 0036 0000025a
2022-04-02 14:06:39.228934 False [  145913.118311] 0003 0035 000001d1
2022-04-02 14:06:39.228934 False [  145913.118311] 0003 0036 0000025d
2022-04-02 14:06:39.235939 False [  145913.126555] 0003 0035 000001d3
2022-04-02 14:06:39.235939 False [  145913.126555] 0003 0036 0000025f
2022-04-02 14:06:39.245187 False [  145913.134736] 0003 0035 000001d4
2022-04-02 14:06:39.245187 False [  145913.134736] 0003 0036 00000260
2022-04-02 14:06:39.254441 False [  145913.143159] 0003 0035 000001d6
2022-04-02 14:06:39.254441 False [  145913.143159] 0003 0036 00000262
2022-04-02 14:06:39.262343 False [  145913.151548] 0003 0035 000001d7
2022-04-02 14:06:39.262343 False [  145913.151548] 0003 0036 00000264
2022-04-02 14:06:39.269749 False [  145913.159919] 0003 0035 000001d8
2022-04-02 14:06:39.269749 False [  145913.159919] 0003 0036 00000265
2022-04-02 14:06:39.279285 False [  145913.167975] 0003 0035 000001da
2022-04-02 14:06:39.279285 False [  145913.167975] 0003 0036 00000267
2022-04-02 14:06:39.285525 False [  145913.176344] 0003 0036 00000268
2022-04-02 14:06:39.295860 False [  145913.184608] 0003 0035 000001dc
2022-04-02 14:06:39.295860 False [  145913.184608] 0003 0036 00000269
2022-04-02 14:06:39.312758 False [  145913.192988] 0003 0035 000001de
2022-04-02 14:06:39.312758 False [  145913.192988] 0003 0036 0000026a
2022-04-02 14:06:39.312758 False [  145913.201214] 0003 0035 000001e0
2022-04-02 14:06:39.312758 False [  145913.201214] 0003 0036 0000026b
2022-04-02 14:06:39.335969 False [  145913.209688] 0003 0035 000001e3
2022-04-02 14:06:39.335969 False [  145913.209688] 0003 0036 0000026d
2022-04-02 14:06:39.346100 False [  145913.217828] 0003 0035 000001e5
2022-04-02 14:06:39.346100 False [  145913.217828] 0003 0036 0000026f
2022-04-02 14:06:39.346100 False [  145913.226505] 0003 0035 000001e7
2022-04-02 14:06:39.346100 False [  145913.234552] 0003 0035 000001e9
2022-04-02 14:06:39.346100 False [  145913.234552] 0003 0036 00000272
2022-04-02 14:06:39.362835 False [  145913.242878] 0003 0035 000001ec
2022-04-02 14:06:39.362835 False [  145913.242878] 0003 0036 00000274
2022-04-02 14:06:39.362835 False [  145913.251352] 0003 0035 000001ed
2022-04-02 14:06:39.362835 False [  145913.251352] 0003 0036 00000276
2022-04-02 14:06:39.386582 False [  145913.259555] 0003 0035 000001f0
2022-04-02 14:06:39.386582 False [  145913.259555] 0003 0036 00000278
2022-04-02 14:06:39.403153 False [  145913.268280] 0003 0035 000001f1
2022-04-02 14:06:39.403153 False [  145913.268280] 0003 0036 0000027a
2022-04-02 14:06:39.403153 False [  145913.276180] 0003 0035 000001f3
2022-04-02 14:06:39.403153 False [  145913.276180] 0003 0036 0000027c
2022-04-02 14:06:39.403153 False [  145913.284340] 0003 0035 000001f5
