Mode = area stim
    verts = 4 
    radius = 550 
    center = (800, 1280) 
    first_angle = 1.9508145121994385 
    wm_size = [1600 2560] 
    stim_amp = 2 
    baseline_stim = 3
    current_stim_group = 0
    sense_zone = 0
    ===============================
2022-03-16 19:50:46.085914 False [   35563.099343] 0003 0036 00000857
2022-03-16 19:50:46.642124 False [   35563.663091] 0003 0035 00000446
2022-03-16 19:50:46.642124 False [   35563.663091] 0003 0036 00000774
2022-03-16 19:50:46.649719 False [   35563.671310] 0003 0035 0000043f
2022-03-16 19:50:46.649719 False [   35563.671310] 0003 0036 0000076c
2022-03-16 19:50:46.657393 False [   35563.679702] 0003 0035 00000437
2022-03-16 19:50:46.657393 False [   35563.679702] 0003 0036 00000764
2022-03-16 19:50:46.669383 False [   35563.687965] 0003 0035 00000430
2022-03-16 19:50:46.669383 False [   35563.687965] 0003 0036 0000075c
2022-03-16 19:50:46.676589 False [   35563.696370] 0003 0035 00000429
2022-03-16 19:50:46.676589 False [   35563.696370] 0003 0036 00000754
2022-03-16 19:50:46.685510 False [   35563.704927] 0003 0035 00000422
2022-03-16 19:50:46.685510 False [   35563.704927] 0003 0036 0000074e
2022-03-16 19:50:46.690896 False [   35563.712876] 0003 0035 0000041c
2022-03-16 19:50:46.690896 False [   35563.712876] 0003 0036 00000747
2022-03-16 19:50:46.703345 False [   35563.721450] 0003 0035 00000416
2022-03-16 19:50:46.703345 False [   35563.721450] 0003 0036 00000741
2022-03-16 19:50:46.712360 False [   35563.729494] 0003 0035 0000040e
2022-03-16 19:50:46.712360 False [   35563.729494] 0003 0036 0000073a
2022-03-16 19:50:46.716175 False [   35563.737864] 0003 0035 00000407
2022-03-16 19:50:46.716175 False [   35563.737864] 0003 0036 00000734
2022-03-16 19:50:46.726548 False [   35563.746173] 0003 0035 000003ff
2022-03-16 19:50:46.726548 False [   35563.746173] 0003 0036 0000072e
2022-03-16 19:50:46.737746 False [   35563.754484] 0003 0035 000003f9
2022-03-16 19:50:46.737746 False [   35563.754484] 0003 0036 00000728
2022-03-16 19:50:46.744938 False [   35563.762698] 0003 0035 000003f2
2022-03-16 19:50:46.744938 False [   35563.762698] 0003 0036 00000721
2022-03-16 19:50:46.749943 False [   35563.771096] 0003 0035 000003eb
2022-03-16 19:50:46.749943 False [   35563.771096] 0003 0036 0000071a
2022-03-16 19:50:46.759165 False [   35563.779306] 0003 0035 000003e4
2022-03-16 19:50:46.759165 False [   35563.779306] 0003 0036 00000714
2022-03-16 19:50:46.765977 False [   35563.787826] 0003 0035 000003dd
2022-03-16 19:50:46.765977 False [   35563.787826] 0003 0036 0000070e
2022-03-16 19:50:46.776160 False [   35563.795947] 0003 0035 000003d7
2022-03-16 19:50:46.776160 False [   35563.795947] 0003 0036 00000708
2022-03-16 19:50:46.785127 False [   35563.804645] 0003 0035 000003d1
2022-03-16 19:50:46.785127 False [   35563.804645] 0003 0036 00000702
2022-03-16 19:50:46.793813 False [   35563.812673] 0003 0035 000003cb
2022-03-16 19:50:46.793813 False [   35563.812673] 0003 0036 000006fd
2022-03-16 19:50:46.798903 False [   35563.821029] 0003 0035 000003c5
2022-03-16 19:50:46.798903 False [   35563.821029] 0003 0036 000006f8
2022-03-16 19:50:46.808884 False [   35563.829185] 0003 0035 000003c0
2022-03-16 19:50:46.808884 False [   35563.829185] 0003 0036 000006f3
2022-03-16 19:50:46.818988 False [   35563.837628] 0003 0035 000003ba
2022-03-16 19:50:46.818988 False [   35563.837628] 0003 0036 000006ee
2022-03-16 19:50:46.826545 False [   35563.845977] 0003 0035 000003b6
2022-03-16 19:50:46.826545 False [   35563.845977] 0003 0036 000006e9
2022-03-16 19:50:46.833078 False [   35563.854352] 0003 0035 000003b0
2022-03-16 19:50:46.833078 False [   35563.854352] 0003 0036 000006e5
2022-03-16 19:50:46.841359 False [   35563.862460] 0003 0035 000003ac
2022-03-16 19:50:46.841359 False [   35563.862460] 0003 0036 000006e1
2022-03-16 19:50:46.850672 False [   35563.871258] 0003 0035 000003a7
2022-03-16 19:50:46.850672 False [   35563.871258] 0003 0036 000006dd
2022-03-16 19:50:46.859166 False [   35563.879030] 0003 0035 000003a2
2022-03-16 19:50:46.859166 False [   35563.879030] 0003 0036 000006d8
2022-03-16 19:50:46.867669 False [   35563.887582] 0003 0035 0000039d
2022-03-16 19:50:46.867669 False [   35563.887582] 0003 0036 000006d3
2022-03-16 19:50:46.876497 False [   35563.895778] 0003 0035 00000398
2022-03-16 19:50:46.877494 False [   35563.895778] 0003 0036 000006cf
2022-03-16 19:50:46.882967 False [   35563.904372] 0003 0035 00000394
2022-03-16 19:50:46.882967 False [   35563.904372] 0003 0036 000006ca
2022-03-16 19:50:46.891660 False [   35563.912365] 0003 0035 00000390
2022-03-16 19:50:46.892661 False [   35563.912365] 0003 0036 000006c5
2022-03-16 19:50:46.900435 False [   35563.920795] 0003 0035 0000038d
2022-03-16 19:50:46.900435 False [   35563.920795] 0003 0036 000006c2
2022-03-16 19:50:46.909979 False [   35563.929025] 0003 0035 0000038a
2022-03-16 19:50:46.909979 False [   35563.929025] 0003 0036 000006be
2022-03-16 19:50:46.916794 False [   35563.937356] 0003 0035 00000387
2022-03-16 19:50:46.916794 False [   35563.937356] 0003 0036 000006ba
2022-03-16 19:50:46.926510 False [   35563.945547] 0003 0035 00000384
2022-03-16 19:50:46.926510 False [   35563.945547] 0003 0036 000006b6
2022-03-16 19:50:46.933753 False [   35563.953969] 0003 0035 00000380
2022-03-16 19:50:46.933753 False [   35563.953969] 0003 0036 000006b3
2022-03-16 19:50:46.943669 False [   35563.962381] 0003 0035 0000037e
2022-03-16 19:50:46.943669 False [   35563.962381] 0003 0036 000006af
2022-03-16 19:50:46.951593 False [   35563.970653] 0003 0035 0000037b
2022-03-16 19:50:46.951593 False [   35563.970653] 0003 0036 000006ac
2022-03-16 19:50:46.957927 False [   35563.978848] 0003 0035 00000378
2022-03-16 19:50:46.957927 False [   35563.978848] 0003 0036 000006a9
2022-03-16 19:50:46.968188 False [   35563.987261] 0003 0035 00000375
2022-03-16 19:50:46.968188 False [   35563.987261] 0003 0036 000006a5
2022-03-16 19:50:46.977461 False [   35563.995494] 0003 0035 00000373
2022-03-16 19:50:46.977461 False [   35563.995494] 0003 0036 000006a3
2022-03-16 19:50:46.985321 False [   35564.003880] 0003 0035 00000372
2022-03-16 19:50:46.985321 False [   35564.003880] 0003 0036 000006a0
2022-03-16 19:50:46.990756 False [   35564.012042] 0003 0035 0000036f
2022-03-16 19:50:46.990756 False [   35564.012042] 0003 0036 0000069e
2022-03-16 19:50:46.999980 False [   35564.020520] 0003 0035 0000036e
2022-03-16 19:50:46.999980 False [   35564.020520] 0003 0036 0000069b
2022-03-16 19:50:47.010681 False [   35564.028678] 0003 0035 0000036b
2022-03-16 19:50:47.010681 False [   35564.028678] 0003 0036 00000699
2022-03-16 19:50:47.018832 False [   35564.037131] 0003 0035 0000036a
2022-03-16 19:50:47.018832 False [   35564.037131] 0003 0036 00000697
2022-03-16 19:50:47.023798 False [   35564.045369] 0003 0035 00000367
2022-03-16 19:50:47.023798 False [   35564.045369] 0003 0036 00000694
2022-03-16 19:50:47.036006 False [   35564.053959] 0003 0035 00000366
2022-03-16 19:50:47.036006 False [   35564.053959] 0003 0036 00000692
2022-03-16 19:50:47.043135 False [   35564.061964] 0003 0035 00000364
2022-03-16 19:50:47.043135 False [   35564.061964] 0003 0036 0000068f
2022-03-16 19:50:47.051750 False [   35564.070965] 0003 0035 00000363
2022-03-16 19:50:47.051750 False [   35564.070965] 0003 0036 0000068e
2022-03-16 19:50:47.059668 False [   35564.078639] 0003 0035 00000361
2022-03-16 19:50:47.059668 True [   35564.078639] 0003 0036 0000068b
2022-03-16 19:50:47.067098 True [   35564.087130] 0003 0035 00000360
2022-03-16 19:50:47.067098 True [   35564.087130] 0003 0036 00000689
2022-03-16 19:50:47.076571 True [   35564.095444] 0003 0035 0000035d
2022-03-16 19:50:47.076571 True [   35564.095444] 0003 0036 00000687
2022-03-16 19:50:47.083013 True [   35564.103641] 0003 0035 0000035c
2022-03-16 19:50:47.083013 True [   35564.103641] 0003 0036 00000684
2022-03-16 19:50:47.093189 True [   35564.111817] 0003 0035 0000035a
2022-03-16 19:50:47.093189 True [   35564.111817] 0003 0036 00000683
2022-03-16 19:50:47.100904 True [   35564.120522] 0003 0035 00000359
2022-03-16 19:50:47.100904 True [   35564.120522] 0003 0036 00000680
2022-03-16 19:50:47.106675 True [   35564.128701] 0003 0035 00000357
2022-03-16 19:50:47.106675 True [   35564.128701] 0003 0036 0000067e
2022-03-16 19:50:47.118313 True [   35564.136842] 0003 0035 00000355
2022-03-16 19:50:47.118313 True [   35564.136842] 0003 0036 0000067d
2022-03-16 19:50:47.134135 True [   35564.153489] 0003 0036 0000067b
2022-03-16 19:50:47.143641 True [   35564.161730] 0003 0035 00000353
2022-03-16 19:50:47.143641 True [   35564.161730] 0003 0036 00000679
2022-03-16 19:50:47.151393 True [   35564.170506] 0003 0035 00000352
2022-03-16 19:50:47.151393 True [   35564.170506] 0003 0036 00000678
2022-03-16 19:50:47.158133 True [   35564.178344] 0003 0036 00000676
2022-03-16 19:50:47.165915 True [   35564.186798] 0003 0035 00000350
2022-03-16 19:50:47.165915 True [   35564.186798] 0003 0036 00000675
2022-03-16 19:50:47.175546 True [   35564.194999] 0003 0035 0000034f
2022-03-16 19:50:47.175546 True [   35564.194999] 0003 0036 00000674
2022-03-16 19:50:47.193992 True [   35564.211879] 0003 0035 0000034e
2022-03-16 19:50:47.193992 True [   35564.211879] 0003 0036 00000673
2022-03-16 19:50:47.203486 True [   35564.219990] 0003 0036 00000671
2022-03-16 19:50:47.208682 True [   35564.228298] 0003 0036 00000670
2022-03-16 19:50:47.219180 True [   35564.237025] 0003 0035 0000034d
2022-03-16 19:50:47.219180 True [   35564.237025] 0003 0036 0000066f
2022-03-16 19:50:47.225775 True [   35564.244836] 0003 0035 0000034c
2022-03-16 19:50:47.233061 True [   35564.253238] 0003 0036 0000066e
2022-03-16 19:50:47.241022 True [   35564.261522] 0003 0035 0000034b
2022-03-16 19:50:47.257197 True [   35564.278104] 0003 0036 0000066d
2022-03-16 19:50:47.396707 True [   35564.411272] 0003 0035 0000034c
2022-03-16 19:50:47.396707 True [   35564.411272] 0003 0036 0000066e
2022-03-16 19:50:47.433326 True [   35564.452944] 0003 0036 0000066f
2022-03-16 19:50:47.450012 True [   35564.469822] 0003 0035 0000034d
2022-03-16 19:50:47.475818 True [   35564.494197] 0003 0036 00000670
2022-03-16 19:50:47.490944 True [   35564.510793] 0003 0035 0000034e
2022-03-16 19:50:47.490944 True [   35564.510793] 0003 0036 00000671
2022-03-16 19:50:47.508899 True [   35564.527437] 0003 0036 00000672
2022-03-16 19:50:47.541098 True [   35564.560744] 0003 0036 00000673
2022-03-16 19:50:47.569159 True [   35564.585634] 0003 0036 00000674
2022-03-16 19:50:47.616806 True [   35564.635167] 0003 0036 00000675
2022-03-16 19:50:47.623440 True [   35564.643403] 0003 0036 00000676
2022-03-16 19:50:47.639337 True [   35564.659972] 0003 0035 00000352
2022-03-16 19:50:47.639337 True [   35564.659972] 0003 0036 00000679
2022-03-16 19:50:47.646594 True [   35564.668259] 0003 0035 00000355
2022-03-16 19:50:47.647593 True [   35564.668259] 0003 0036 0000067d
2022-03-16 19:50:47.655750 True [   35564.676407] 0003 0035 00000358
2022-03-16 19:50:47.655750 True [   35564.676407] 0003 0036 0000067e
2022-03-16 19:50:47.664235 True [   35564.684826] 0003 0035 0000035b
2022-03-16 19:50:47.664235 True [   35564.684826] 0003 0036 00000680
2022-03-16 19:50:49.123519 False [   35566.139249] 0003 0035 0000054b
2022-03-16 19:50:49.124506 False [   35566.139249] 0003 0036 000007d3
2022-03-16 19:50:49.203874 False [   35566.222326] 0003 0035 0000054a
2022-03-16 19:50:49.203874 False [   35566.222326] 0003 0036 000007d2
2022-03-16 19:50:49.213829 False [   35566.230686] 0003 0035 00000548
2022-03-16 19:50:49.213829 False [   35566.230686] 0003 0036 000007d1
2022-03-16 19:50:49.220387 False [   35566.238924] 0003 0035 00000544
2022-03-16 19:50:49.220387 False [   35566.238924] 0003 0036 000007cf
2022-03-16 19:50:49.228386 False [   35566.247271] 0003 0035 0000053d
2022-03-16 19:50:49.228386 False [   35566.247271] 0003 0036 000007ca
2022-03-16 19:50:49.235406 False [   35566.255859] 0003 0035 00000535
2022-03-16 19:50:49.235406 False [   35566.255859] 0003 0036 000007c5
2022-03-16 19:50:49.251296 False [   35566.272097] 0003 0035 00000527
2022-03-16 19:50:49.251296 False [   35566.272097] 0003 0036 000007bc
2022-03-16 19:50:49.259873 False [   35566.280598] 0003 0035 0000051f
2022-03-16 19:50:49.259873 False [   35566.280598] 0003 0036 000007b7
2022-03-16 19:50:49.266721 False [   35566.288862] 0003 0035 00000517
2022-03-16 19:50:49.266721 False [   35566.288862] 0003 0036 000007b3
2022-03-16 19:50:49.276824 False [   35566.297111] 0003 0035 0000050c
2022-03-16 19:50:49.276824 False [   35566.297111] 0003 0036 000007ad
2022-03-16 19:50:49.287059 False [   35566.305391] 0003 0035 00000503
2022-03-16 19:50:49.287059 False [   35566.305391] 0003 0036 000007a7
2022-03-16 19:50:49.291301 False [   35566.313717] 0003 0035 000004fa
2022-03-16 19:50:49.291301 False [   35566.313717] 0003 0036 000007a1
2022-03-16 19:50:49.302618 False [   35566.321948] 0003 0035 000004f1
2022-03-16 19:50:49.302618 False [   35566.321948] 0003 0036 0000079a
2022-03-16 19:50:49.309970 False [   35566.330358] 0003 0035 000004e9
2022-03-16 19:50:49.309970 False [   35566.330358] 0003 0036 00000794
2022-03-16 19:50:49.320502 False [   35566.338850] 0003 0035 000004e2
2022-03-16 19:50:49.320502 False [   35566.338850] 0003 0036 0000078d
2022-03-16 19:50:49.327706 False [   35566.347107] 0003 0035 000004dc
2022-03-16 19:50:49.327706 False [   35566.347107] 0003 0036 00000789
2022-03-16 19:50:49.337975 False [   35566.355323] 0003 0035 000004d1
2022-03-16 19:50:49.337975 False [   35566.355323] 0003 0036 00000783
2022-03-16 19:50:49.344507 False [   35566.363674] 0003 0035 000004c7
2022-03-16 19:50:49.344507 False [   35566.363674] 0003 0036 0000077c
2022-03-16 19:50:49.350767 False [   35566.371896] 0003 0035 000004be
2022-03-16 19:50:49.350767 False [   35566.371896] 0003 0036 00000775
2022-03-16 19:50:49.359817 False [   35566.380251] 0003 0035 000004b5
2022-03-16 19:50:49.359817 False [   35566.380251] 0003 0036 0000076d
2022-03-16 19:50:49.368359 False [   35566.388547] 0003 0035 000004ac
2022-03-16 19:50:49.368359 False [   35566.388547] 0003 0036 00000766
2022-03-16 19:50:49.376383 False [   35566.396856] 0003 0035 000004a2
2022-03-16 19:50:49.377381 False [   35566.396856] 0003 0036 0000075f
2022-03-16 19:50:49.383824 False [   35566.405074] 0003 0035 00000499
2022-03-16 19:50:49.383824 False [   35566.405074] 0003 0036 00000759
2022-03-16 19:50:49.393224 False [   35566.413640] 0003 0035 0000048f
2022-03-16 19:50:49.393224 False [   35566.413640] 0003 0036 00000752
2022-03-16 19:50:49.402564 False [   35566.421734] 0003 0035 00000487
2022-03-16 19:50:49.402564 False [   35566.421734] 0003 0036 0000074c
2022-03-16 19:50:49.410701 False [   35566.430197] 0003 0035 0000047e
2022-03-16 19:50:49.410701 False [   35566.430197] 0003 0036 00000746
2022-03-16 19:50:49.417428 False [   35566.438472] 0003 0035 00000476
2022-03-16 19:50:49.417428 False [   35566.438472] 0003 0036 0000073f
2022-03-16 19:50:49.425335 False [   35566.446705] 0003 0035 0000046c
2022-03-16 19:50:49.425335 False [   35566.446705] 0003 0036 00000739
2022-03-16 19:50:49.437138 False [   35566.454974] 0003 0035 00000464
2022-03-16 19:50:49.437138 False [   35566.454974] 0003 0036 00000733
2022-03-16 19:50:49.445352 False [   35566.463396] 0003 0035 0000045b
2022-03-16 19:50:49.445352 False [   35566.463396] 0003 0036 0000072d
2022-03-16 19:50:49.453348 False [   35566.471624] 0003 0035 00000453
2022-03-16 19:50:49.453348 False [   35566.471624] 0003 0036 00000727
2022-03-16 19:50:49.459788 False [   35566.480089] 0003 0035 0000044b
2022-03-16 19:50:49.459788 False [   35566.480089] 0003 0036 00000721
2022-03-16 19:50:49.469144 False [   35566.488312] 0003 0035 00000443
2022-03-16 19:50:49.469144 False [   35566.488312] 0003 0036 0000071b
2022-03-16 19:50:49.479434 False [   35566.496819] 0003 0035 0000043a
2022-03-16 19:50:49.479434 False [   35566.496819] 0003 0036 00000714
2022-03-16 19:50:49.484038 False [   35566.504906] 0003 0035 00000431
2022-03-16 19:50:49.484038 False [   35566.504906] 0003 0036 0000070e
2022-03-16 19:50:49.494431 False [   35566.513359] 0003 0035 00000429
2022-03-16 19:50:49.494431 False [   35566.513359] 0003 0036 00000707
2022-03-16 19:50:49.501203 False [   35566.521488] 0003 0035 00000424
2022-03-16 19:50:49.501203 False [   35566.521488] 0003 0036 00000703
2022-03-16 19:50:49.509714 False [   35566.529929] 0003 0035 0000041c
2022-03-16 19:50:49.510719 False [   35566.529929] 0003 0036 000006fe
2022-03-16 19:50:49.518342 False [   35566.538284] 0003 0035 00000415
2022-03-16 19:50:49.518342 False [   35566.538284] 0003 0036 000006f9
2022-03-16 19:50:49.525590 False [   35566.546506] 0003 0035 0000040e
2022-03-16 19:50:49.525590 False [   35566.546506] 0003 0036 000006f4
2022-03-16 19:50:49.533464 False [   35566.554828] 0003 0035 00000409
2022-03-16 19:50:49.533464 False [   35566.554828] 0003 0036 000006f1
2022-03-16 19:50:49.542445 False [   35566.563162] 0003 0035 00000401
2022-03-16 19:50:49.542445 False [   35566.563162] 0003 0036 000006eb
2022-03-16 19:50:49.551515 False [   35566.571469] 0003 0035 000003fd
2022-03-16 19:50:49.551515 False [   35566.571469] 0003 0036 000006e7
2022-03-16 19:50:49.559486 False [   35566.579810] 0003 0035 000003f5
2022-03-16 19:50:49.559486 False [   35566.579810] 0003 0036 000006e1
2022-03-16 19:50:49.568471 False [   35566.588041] 0003 0035 000003f0
2022-03-16 19:50:49.568471 False [   35566.588041] 0003 0036 000006de
2022-03-16 19:50:49.587216 False [   35566.604704] 0003 0035 000003e6
2022-03-16 19:50:49.587216 False [   35566.604704] 0003 0036 000006d5
2022-03-16 19:50:49.594440 False [   35566.613040] 0003 0035 000003df
2022-03-16 19:50:49.594440 False [   35566.613040] 0003 0036 000006d1
2022-03-16 19:50:49.602877 False [   35566.621259] 0003 0035 000003d9
2022-03-16 19:50:49.602877 False [   35566.621259] 0003 0036 000006cc
2022-03-16 19:50:49.611377 False [   35566.629616] 0003 0035 000003d4
2022-03-16 19:50:49.611377 False [   35566.629616] 0003 0036 000006c8
2022-03-16 19:50:49.618214 False [   35566.637905] 0003 0035 000003cf
2022-03-16 19:50:49.618214 False [   35566.637905] 0003 0036 000006c5
2022-03-16 19:50:49.627853 False [   35566.646472] 0003 0035 000003cb
2022-03-16 19:50:49.627853 False [   35566.646472] 0003 0036 000006c1
2022-03-16 19:50:49.633766 False [   35566.654688] 0003 0035 000003c6
2022-03-16 19:50:49.633766 False [   35566.654688] 0003 0036 000006be
2022-03-16 19:50:49.643391 False [   35566.662998] 0003 0035 000003c3
2022-03-16 19:50:49.643391 False [   35566.662998] 0003 0036 000006bb
2022-03-16 19:50:49.650755 False [   35566.671197] 0003 0035 000003be
2022-03-16 19:50:49.650755 False [   35566.671197] 0003 0036 000006b7
2022-03-16 19:50:49.661024 False [   35566.679525] 0003 0035 000003bb
2022-03-16 19:50:49.661024 False [   35566.679525] 0003 0036 000006b4
