X,Y,Region
0.3734265734265734,0.37710843373493963,00
0.3734265734265734,0.3795180722891565,00
0.3748251748251748,0.3819277108433735,00
0.3748251748251748,0.38313253012048193,00
0.3748251748251748,0.3855421686746988,00
0.37622377622377623,0.38795180722891565,00
0.37622377622377623,0.3891566265060241,00
0.3776223776223776,0.39156626506024095,00
0.37902097902097903,0.39397590361445783,00
0.37902097902097903,0.3963855421686747,00
0.3804195804195804,0.39759036144578314,00
0.38181818181818183,0.40000000000000013,00
0.3832167832167832,0.402409638554217,00
0.38461538461538464,0.40481927710843385,00
0.38461538461538464,0.40843373493975904,00
0.386013986013986,0.4108433734939759,00
0.386013986013986,0.41204819277108434,00
0.38741258741258744,0.41325301204819276,00
0.38741258741258744,0.41445783132530123,00
0.3888111888111888,0.41566265060240964,00
0.3888111888111888,0.41686746987951806,00
0.3902097902097902,0.41927710843373495,00
0.3916083916083916,0.42048192771084336,00
0.393006993006993,0.42289156626506025,00
0.393006993006993,0.42409638554216866,00
0.3944055944055944,0.42530120481927713,00
0.3944055944055944,0.42771084337349397,00
0.3972027972027972,0.42891566265060244,00
0.3972027972027972,0.43132530120481927,00
0.3986013986013986,0.43132530120481927,00
0.3986013986013986,0.43253012048192774,00
0.4,0.43373493975903615,00
0.4,0.43614457831325304,00
0.4027972027972028,0.43734939759036146,00
0.4027972027972028,0.43855421686746987,00
0.4041958041958042,0.4397590361445783,00
0.40559440559440557,0.44096385542168676,00
0.40559440559440557,0.44216867469879517,00
0.4125874125874126,0.4433734939759036,00
0.4111888111888112,0.4433734939759036,00
0.406993006993007,0.4457831325301205,00
0.4041958041958042,0.4469879518072289,00
0.4027972027972028,0.4481927710843372,00
0.4013986013986014,0.4481927710843372,00
0.4013986013986014,0.44939759036144566,00
0.4,0.44939759036144566,00
0.3986013986013986,0.4506024096385541,00
0.3972027972027972,0.4518072289156625,00
0.3958041958041958,0.45301204819277097,00
0.3958041958041958,0.4542168674698794,00
0.3944055944055944,0.4554216867469878,00
0.393006993006993,0.4554216867469878,00
0.393006993006993,0.4566265060240964,00
0.3916083916083916,0.4566265060240964,00
0.3902097902097902,0.4578313253012048,00
0.3902097902097902,0.45903614457831327,00
0.3888111888111888,0.4602409638554217,00
0.38741258741258744,0.4602409638554217,00
0.386013986013986,0.4602409638554217,00
0.38461538461538464,0.4602409638554217,00
0.38461538461538464,0.4614457831325301,00
0.38181818181818183,0.4614457831325301,00
0.38181818181818183,0.46265060240963857,00
0.3804195804195804,0.463855421686747,00
0.37902097902097903,0.463855421686747,00
0.37622377622377623,0.463855421686747,00
0.3748251748251748,0.4650602409638554,00
0.3734265734265734,0.4650602409638554,00
0.37202797202797205,0.46626506024096387,00
0.3706293706293706,0.46626506024096387,00
0.36923076923076925,0.46626506024096387,00
0.2783216783216783,0.09036144578313253,00
0.2783216783216783,0.09036144578313253,00
0.27692307692307694,0.09156626506024096,00
0.2755244755244755,0.0927710843373494,00
0.2755244755244755,0.09518072289156626,00
0.27412587412587414,0.09518072289156626,00
0.27412587412587414,0.0963855421686747,00
0.2727272727272727,0.09759036144578313,00
0.27132867132867133,0.09879518072289156,00
0.2699300699300699,0.10120481927710843,00
0.26853146853146853,0.10240963855421686,00
0.26713286713286716,0.10361445783132543,00
0.26713286713286716,0.10602409638554217,00
0.26433566433566436,0.10722891566265061,00
0.26433566433566436,0.10963855421686747,00
0.2629370629370629,0.11204819277108434,00
0.2629370629370629,0.11325301204819277,00
0.26153846153846155,0.11566265060240964,00
0.2601398601398601,0.1180722891566265,00
0.25874125874125875,0.11927710843373494,00
0.25874125874125875,0.1216867469879518,00
0.2573426573426573,0.12409638554216867,00
0.2573426573426573,0.12650602409638553,00
0.25594405594405595,0.12771084337349398,00
0.25594405594405595,0.13012048192771083,00
0.25594405594405595,0.13132530120481928,00
0.25594405594405595,0.13253012048192772,00
0.2545454545454545,0.13493975903614458,00
0.2545454545454545,0.13734939759036144,00
0.2545454545454545,0.13855421686746988,00
0.2545454545454545,0.14096385542168674,00
0.25314685314685315,0.14216867469879518,00
0.25314685314685315,0.1445783132530119,00
0.25314685314685315,0.14578313253012035,00
0.25314685314685315,0.14819277108433734,00
0.25314685314685315,0.1493975903614458,00
0.25314685314685315,0.15180722891566265,00
0.25314685314685315,0.1530120481927711,00
0.25314685314685315,0.15421686746987953,00
0.25314685314685315,0.1566265060240964,00
0.2545454545454545,0.1578313253012048,00
0.2545454545454545,0.1602409638554217,00
0.2545454545454545,0.16265060240963855,00
0.2545454545454545,0.1650602409638554,00
0.2545454545454545,0.16626506024096385,00
0.2545454545454545,0.1686746987951807,00
0.2545454545454545,0.1710843373493976,00
0.2545454545454545,0.1746987951807229,00
0.25594405594405595,0.17590361445783131,00
0.25594405594405595,0.17951807228915675,00
0.25594405594405595,0.1819277108433735,00
0.25594405594405595,0.1855421686746988,00
0.25594405594405595,0.18795180722891566,00
0.25594405594405595,0.19036144578313252,00
0.2573426573426573,0.1927710843373494,00
0.25874125874125875,0.19518072289156627,00
0.25874125874125875,0.19759036144578312,00
0.25874125874125875,0.2,00
0.2601398601398601,0.20240963855421687,00
0.2601398601398601,0.20481927710843373,00
0.26153846153846155,0.20602409638554217,00
0.26153846153846155,0.20722891566265061,00
0.2629370629370629,0.20963855421686747,00
0.2629370629370629,0.21084337349397592,00
0.26433566433566436,0.21204819277108433,00
0.26573426573426573,0.21445783132530122,00
0.26573426573426573,0.21686746987951808,00
0.26713286713286716,0.21927710843373494,00
0.26713286713286716,0.22048192771084324,00
0.26853146853146853,0.22409638554216868,00
0.26853146853146853,0.2253012048192771,00
0.27132867132867133,0.2289156626506024,00
0.27132867132867133,0.23012048192771084,00
0.27132867132867133,0.2325301204819277,00
0.27132867132867133,0.23493975903614459,00
0.2727272727272727,0.236144578313253,00
0.2727272727272727,0.2385542168674699,00
0.2727272727272727,0.24096385542168675,00
0.2727272727272727,0.2433734939759036,00
0.2727272727272727,0.24457831325301205,00
0.27412587412587414,0.2457831325301205,00
0.27412587412587414,0.24819277108433735,00
0.27412587412587414,0.2493975903614458,00
0.2755244755244755,0.25180722891566265,00
0.27692307692307694,0.25301204819277123,00
0.27692307692307694,0.25421686746987965,00
0.2783216783216783,0.25542168674698806,00
0.2783216783216783,0.25783132530120484,00
0.2783216783216783,0.25903614457831325,00
0.2783216783216783,0.26024096385542167,00
0.27972027972027974,0.26385542168674697,00
0.27972027972027974,0.26506024096385544,00
0.2811188811188811,0.26626506024096386,00
0.28251748251748254,0.26867469879518074,00
0.28251748251748254,0.26987951807228916,00
0.28251748251748254,0.27228915662650605,00
0.2839160839160839,0.27349397590361446,00
0.2839160839160839,0.2746987951807229,00
0.2853146853146853,0.27710843373493976,00
0.2853146853146853,0.27951807228915665,00
0.2867132867132867,0.2819277108433735,00
0.2867132867132867,0.28313253012048195,00
0.2867132867132867,0.28433734939759037,00
0.2867132867132867,0.2855421686746988,00
0.2881118881118881,0.28795180722891567,00
0.2881118881118881,0.2891566265060241,00
0.2881118881118881,0.29036144578313255,00
0.2881118881118881,0.2927710843373494,00
0.2895104895104895,0.29397590361445786,00
0.2895104895104895,0.2963855421686746,00
0.2895104895104895,0.2987951807228914,00
0.2895104895104895,0.2999999999999999,00
0.2909090909090909,0.3024096385542167,00
0.2909090909090909,0.3036144578313252,00
0.2923076923076923,0.30481927710843376,00
0.2923076923076923,0.3072289156626506,00
0.2937062937062937,0.30843373493975906,00
0.2937062937062937,0.3096385542168675,00
0.2951048951048951,0.31204819277108437,00
0.2951048951048951,0.3132530120481928,00
0.2965034965034965,0.3144578313253012,00
0.2965034965034965,0.3156626506024096,00
0.2965034965034965,0.3180722891566265,00
0.2993006993006993,0.3192771084337349,00
0.2993006993006993,0.3216867469879518,00
0.2993006993006993,0.3228915662650602,00
0.3006993006993007,0.3240963855421688,00
0.3006993006993007,0.32530120481927727,00
0.3006993006993007,0.3265060240963857,00
0.3020979020979021,0.32891566265060257,00
0.3020979020979021,0.330120481927711,00
0.3020979020979021,0.3325301204819277,00
0.3020979020979021,0.3337349397590361,00
0.3034965034965035,0.336144578313253,00
0.3048951048951049,0.3373493975903614,00
0.3048951048951049,0.3385542168674699,00
0.3048951048951049,0.3397590361445783,00
0.3048951048951049,0.3421686746987952,00
0.3062937062937063,0.3433734939759036,00
0.3062937062937063,0.344578313253012,00
0.3076923076923077,0.3469879518072289,00
0.3076923076923077,0.3481927710843373,00
0.3076923076923077,0.3493975903614458,00
0.3090909090909091,0.35180722891566263,00
0.3090909090909091,0.3530120481927711,00
0.3104895104895105,0.3542168674698795,00
0.3118881118881119,0.3566265060240964,00
0.3132867132867133,0.35903614457831323,00
0.3132867132867133,0.3602409638554217,00
0.3146853146853147,0.3614457831325301,00
0.3146853146853147,0.363855421686747,00
0.3174825174825175,0.36626506024096384,00
0.31888111888111886,0.3686746987951807,00
0.31888111888111886,0.36987951807228914,00
0.31888111888111886,0.3722891566265059,00
0.3202797202797203,0.37469879518072274,00
0.3202797202797203,0.3759036144578312,00
0.3230769230769231,0.37831325301204805,00
0.3230769230769231,0.38072289156626504,00
0.32447552447552447,0.38313253012048193,00
0.32447552447552447,0.38433734939759034,00
0.32447552447552447,0.3855421686746988,00
0.3258741258741259,0.38795180722891565,00
0.3258741258741259,0.39036144578313253,00
0.32727272727272727,0.39156626506024095,00
0.32867132867132864,0.39156626506024095,00
0.32867132867132864,0.39397590361445783,00
0.32867132867132864,0.39518072289156625,00
0.3300699300699301,0.3963855421686747,00
0.3300699300699301,0.39759036144578314,00
0.3300699300699301,0.39879518072289155,00
0.3300699300699301,0.40120481927710855,00
0.3300699300699301,0.402409638554217,00
0.33146853146853145,0.40361445783132543,00
0.33146853146853145,0.4060240963855423,00
0.33146853146853145,0.40722891566265074,00
0.33146853146853145,0.40843373493975904,00
0.3328671328671329,0.40963855421686746,00
0.33426573426573425,0.41204819277108434,00
0.33426573426573425,0.41325301204819276,00
0.33426573426573425,0.41566265060240964,00
0.33426573426573425,0.41686746987951806,00
0.33426573426573425,0.41927710843373495,00
0.3356643356643357,0.42048192771084336,00
0.3356643356643357,0.42168674698795183,00
0.3356643356643357,0.42289156626506025,00
0.3356643356643357,0.42530120481927713,00
0.3356643356643357,0.42771084337349397,00
0.3356643356643357,0.42891566265060244,00
0.3356643356643357,0.43012048192771085,00
0.3356643356643357,0.43132530120481927,00
0.3356643356643357,0.43253012048192774,00
0.3356643356643357,0.43373493975903615,00
0.3356643356643357,0.43493975903614457,00
0.3356643356643357,0.43614457831325304,00
0.3356643356643357,0.43734939759036146,00
0.3356643356643357,0.43855421686746987,00
0.3356643356643357,0.4397590361445783,00
0.3356643356643357,0.44096385542168676,00
0.3356643356643357,0.44216867469879517,00
0.3356643356643357,0.4433734939759036,00
0.3356643356643357,0.44457831325301206,00
0.33706293706293705,0.4457831325301205,00
0.33706293706293705,0.4469879518072289,00
0.33706293706293705,0.4481927710843372,00
0.3384615384615385,0.4506024096385541,00
0.33986013986013985,0.4518072289156625,00
0.33986013986013985,0.4542168674698794,00
0.3412587412587413,0.4542168674698794,00
0.3412587412587413,0.4554216867469878,00
0.3412587412587413,0.4566265060240964,00
0.34265734265734266,0.4566265060240964,00
0.34405594405594403,0.4566265060240964,00
0.34405594405594403,0.4578313253012048,00
0.34405594405594403,0.45903614457831327,00
0.34405594405594403,0.4602409638554217,00
0.34545454545454546,0.4614457831325301,00
0.34545454545454546,0.46265060240963857,00
0.34685314685314683,0.4650602409638554,00
0.34685314685314683,0.46626506024096387,00
0.34825174825174826,0.46626506024096387,00
0.34825174825174826,0.4674698795180723,00
0.34965034965034963,0.4674698795180723,00
0.34965034965034963,0.4686746987951807,00
0.35104895104895106,0.46987951807228917,00
0.35244755244755244,0.46987951807228917,00
0.35244755244755244,0.4686746987951807,00
0.35244755244755244,0.4674698795180723,00
0.35244755244755244,0.46626506024096387,00
0.35244755244755244,0.4650602409638554,00
0.35244755244755244,0.463855421686747,00
0.35104895104895106,0.4614457831325301,00
0.35104895104895106,0.4602409638554217,00
0.34965034965034963,0.4578313253012048,00
0.34825174825174826,0.4566265060240964,00
0.34685314685314683,0.4542168674698794,00
0.34545454545454546,0.45301204819277097,00
0.34405594405594403,0.4518072289156625,00
0.34405594405594403,0.44939759036144566,00
0.34405594405594403,0.4481927710843372,00
0.34405594405594403,0.4469879518072289,00
0.34265734265734266,0.44457831325301206,00
0.34265734265734266,0.4433734939759036,00
0.34265734265734266,0.44096385542168676,00
0.34265734265734266,0.4397590361445783,00
0.34265734265734266,0.43855421686746987,00
0.34265734265734266,0.43734939759036146,00
0.34265734265734266,0.43614457831325304,00
0.34265734265734266,0.43493975903614457,00
0.34405594405594403,0.43734939759036146,00
0.34545454545454546,0.4397590361445783,00
0.34685314685314683,0.44216867469879517,00
0.34825174825174826,0.44457831325301206,00
0.34825174825174826,0.4457831325301205,00
0.34965034965034963,0.4481927710843372,00
0.35104895104895106,0.44939759036144566,00
0.35104895104895106,0.4506024096385541,00
0.35244755244755244,0.4518072289156625,00
0.35244755244755244,0.45301204819277097,00
0.35244755244755244,0.4542168674698794,00
0.35384615384615387,0.4554216867469878,00
0.35384615384615387,0.4566265060240964,00
0.35524475524475524,0.4578313253012048,00
0.35664335664335667,0.45903614457831327,00
0.35664335664335667,0.4602409638554217,00
0.35804195804195804,0.4614457831325301,00
0.35804195804195804,0.46265060240963857,00
0.35804195804195804,0.463855421686747,00
0.35804195804195804,0.4650602409638554,00
0.35804195804195804,0.463855421686747,00
0.27692307692307694,0.10722891566265061,00
0.27692307692307694,0.10843373493975904,00
0.27692307692307694,0.1108433734939759,00
0.27692307692307694,0.11325301204819277,00
0.27692307692307694,0.1144578313253012,00
0.27692307692307694,0.11686746987951807,00
0.27692307692307694,0.11927710843373494,00
0.2783216783216783,0.1216867469879518,00
0.2783216783216783,0.12409638554216867,00
0.2783216783216783,0.12650602409638553,00
0.27972027972027974,0.12771084337349398,00
0.2811188811188811,0.12891566265060242,00
0.2811188811188811,0.13132530120481928,00
0.2811188811188811,0.13253012048192772,00
0.28251748251748254,0.13253012048192772,00
0.28251748251748254,0.13373493975903614,00
0.28251748251748254,0.13132530120481928,00
0.2811188811188811,0.12891566265060242,00
0.27972027972027974,0.12771084337349398,00
0.2755244755244755,0.12650602409638553,00
0.2755244755244755,0.12530120481927712,00
0.2755244755244755,0.12289156626506025,00
0.27412587412587414,0.12289156626506025,00
0.27412587412587414,0.12409638554216867,00
0.27412587412587414,0.12771084337349398,00
0.27412587412587414,0.13253012048192772,00
0.27412587412587414,0.13734939759036144,00
0.27412587412587414,0.14216867469879518,00
0.27412587412587414,0.14578313253012035,00
0.2755244755244755,0.15060240963855423,00
0.27692307692307694,0.15542168674698795,00
0.2783216783216783,0.1566265060240964,00
0.27972027972027974,0.15903614457831325,00
0.27972027972027974,0.1602409638554217,00
0.27972027972027974,0.1578313253012048,00
0.2783216783216783,0.1530120481927711,00
0.27692307692307694,0.1493975903614458,00
0.2755244755244755,0.14578313253012035,00
0.27412587412587414,0.14216867469879518,00
0.27412587412587414,0.13855421686746988,00
0.2727272727272727,0.13493975903614458,00
0.2727272727272727,0.13253012048192772,00
0.2727272727272727,0.13012048192771083,00
0.2727272727272727,0.12891566265060242,00
0.27132867132867133,0.12771084337349398,00
0.27132867132867133,0.12650602409638553,00
0.27132867132867133,0.12530120481927712,00
0.27132867132867133,0.12409638554216867,00
0.27132867132867133,0.12289156626506025,00
0.27132867132867133,0.1216867469879518,00
0.27132867132867133,0.12048192771084337,00
0.27132867132867133,0.11927710843373494,00
0.27132867132867133,0.1180722891566265,00
0.27132867132867133,0.11686746987951807,00
0.27132867132867133,0.1180722891566265,00
0.2699300699300699,0.12048192771084337,00
0.26853146853146853,0.12409638554216867,00
0.26713286713286716,0.12771084337349398,00
0.26573426573426573,0.13132530120481928,00
0.26433566433566436,0.13373493975903614,00
0.2629370629370629,0.13614457831325302,00
0.26153846153846155,0.13855421686746988,00
0.26153846153846155,0.14096385542168674,00
0.26153846153846155,0.14337349397590363,00
0.26153846153846155,0.1445783132530119,00
0.26153846153846155,0.1469879518072288,00
0.26153846153846155,0.1493975903614458,00
0.26153846153846155,0.15180722891566265,00
0.26153846153846155,0.15421686746987953,00
0.26153846153846155,0.15542168674698795,00
0.26153846153846155,0.1578313253012048,00
0.26153846153846155,0.15903614457831325,00
0.26153846153846155,0.1602409638554217,00
0.2629370629370629,0.16265060240963855,00
0.2629370629370629,0.163855421686747,00
0.2629370629370629,0.1650602409638554,00
0.26433566433566436,0.1650602409638554,00
0.26433566433566436,0.1674698795180723,00
0.26573426573426573,0.1674698795180723,00
0.26713286713286716,0.16626506024096385,00
0.26713286713286716,0.1650602409638554,00
0.26853146853146853,0.1614457831325301,00
0.2699300699300699,0.1578313253012048,00
0.2699300699300699,0.15421686746987953,00
0.2699300699300699,0.15060240963855423,00
0.2699300699300699,0.1469879518072288,00
0.27132867132867133,0.14337349397590363,00
0.27132867132867133,0.13975903614457832,00
0.27132867132867133,0.13855421686746988,00
0.27132867132867133,0.13493975903614458,00
0.27132867132867133,0.13373493975903614,00
0.27132867132867133,0.13253012048192772,00
0.27132867132867133,0.13132530120481928,00
0.27132867132867133,0.13253012048192772,00
0.2727272727272727,0.13614457831325302,00
0.27412587412587414,0.13855421686746988,00
0.2755244755244755,0.14216867469879518,00
0.27692307692307694,0.1445783132530119,00
0.27692307692307694,0.1469879518072288,00
0.2783216783216783,0.1469879518072288,00
0.2783216783216783,0.14819277108433734,00
0.2783216783216783,0.1445783132530119,00
0.2783216783216783,0.13975903614457832,00
0.2783216783216783,0.13734939759036144,00
0.2783216783216783,0.13373493975903614,00
0.2783216783216783,0.13132530120481928,00
0.2783216783216783,0.12891566265060242,00
0.2783216783216783,0.12771084337349398,00
0.2783216783216783,0.12650602409638553,00
0.27972027972027974,0.12650602409638553,00
0.2811188811188811,0.12771084337349398,00
0.2811188811188811,0.13012048192771083,00
0.28251748251748254,0.13132530120481928,00
0.28251748251748254,0.13253012048192772,00
0.2839160839160839,0.13253012048192772,00
0.2839160839160839,0.13373493975903614,00
0.2839160839160839,0.13253012048192772,00
0.2839160839160839,0.13132530120481928,00
0.2839160839160839,0.12891566265060242,00
0.2839160839160839,0.12771084337349398,00
0.2839160839160839,0.12530120481927712,00
0.2839160839160839,0.12409638554216867,00
0.2839160839160839,0.12289156626506025,00
0.2853146853146853,0.12409638554216867,00
0.2867132867132867,0.12650602409638553,00
0.2867132867132867,0.12891566265060242,00
0.2881118881118881,0.13132530120481928,00
0.2881118881118881,0.13373493975903614,00
0.2895104895104895,0.13493975903614458,00
0.2895104895104895,0.13614457831325302,00
0.2895104895104895,0.13734939759036144,00
0.2895104895104895,0.13855421686746988,00
0.2909090909090909,0.13975903614457832,00
0.2909090909090909,0.14096385542168674,00
0.2909090909090909,0.14216867469879518,00
0.2909090909090909,0.1445783132530119,00
0.2923076923076923,0.1469879518072288,00
0.2923076923076923,0.1493975903614458,00
0.2951048951048951,0.15180722891566265,00
0.2965034965034965,0.15542168674698795,00
0.2965034965034965,0.15903614457831325,00
0.29790209790209793,0.16265060240963855,00
0.2993006993006993,0.1674698795180723,00
0.3006993006993007,0.1710843373493976,00
0.3006993006993007,0.17590361445783131,00
0.3006993006993007,0.17831325301204834,00
0.3006993006993007,0.18072289156626506,00
0.3006993006993007,0.18313253012048192,00
0.3006993006993007,0.1855421686746988,00
0.3006993006993007,0.1891566265060241,00
0.3006993006993007,0.19156626506024096,00
0.3006993006993007,0.1927710843373494,00
0.2993006993006993,0.19518072289156627,00
0.2993006993006993,0.1963855421686747,00
0.2993006993006993,0.19759036144578312,00
0.2993006993006993,0.2,00
0.29790209790209793,0.20120481927710843,00
0.2965034965034965,0.19879518072289157,00
0.2951048951048951,0.19518072289156627,00
0.2937062937062937,0.19036144578313252,00
0.2923076923076923,0.1855421686746988,00
0.2895104895104895,0.17951807228915675,00
0.2881118881118881,0.17349397590361446,00
0.2853146853146853,0.16626506024096385,00
0.2853146853146853,0.1602409638554217,00
0.2853146853146853,0.1566265060240964,00
0.2853146853146853,0.1530120481927711,00
0.2853146853146853,0.15542168674698795,00
0.2867132867132867,0.1602409638554217,00
0.2881118881118881,0.16626506024096385,00
0.2909090909090909,0.17349397590361446,00
0.2923076923076923,0.18072289156626506,00
0.2951048951048951,0.18795180722891566,00
0.2951048951048951,0.19397590361445782,00
0.2965034965034965,0.19759036144578312,00
0.2937062937062937,0.19156626506024096,00
0.2895104895104895,0.18433734939759036,00
0.2853146853146853,0.17590361445783131,00
0.28251748251748254,0.16987951807228915,00
0.27972027972027974,0.16626506024096385,00
0.27972027972027974,0.163855421686747,00
0.27972027972027974,0.16265060240963855,00
0.27972027972027974,0.1650602409638554,00
0.27972027972027974,0.16987951807228915,00
0.27972027972027974,0.17831325301204834,00
0.27972027972027974,0.1855421686746988,00
0.27972027972027974,0.19397590361445782,00
0.27972027972027974,0.19879518072289157,00
0.27972027972027974,0.2036144578313253,00
0.27972027972027974,0.20481927710843373,00
0.2783216783216783,0.20481927710843373,00
0.27692307692307694,0.2,00
0.27412587412587414,0.19397590361445782,00
0.27132867132867133,0.18795180722891566,00
0.2699300699300699,0.1819277108433735,00
0.26853146853146853,0.17831325301204834,00
0.26853146853146853,0.17590361445783131,00
0.26853146853146853,0.18072289156626506,00
0.27132867132867133,0.1891566265060241,00
0.27412587412587414,0.19518072289156627,00
0.2755244755244755,0.20240963855421687,00
0.27692307692307694,0.20602409638554217,00
0.27692307692307694,0.20843373493975903,00
0.27692307692307694,0.20963855421686747,00
0.27692307692307694,0.20843373493975903,00
0.27692307692307694,0.20240963855421687,00
0.2755244755244755,0.1963855421686747,00
0.2727272727272727,0.19036144578313252,00
0.27132867132867133,0.1855421686746988,00
0.27132867132867133,0.18072289156626506,00
0.27132867132867133,0.17590361445783131,00
0.27132867132867133,0.17349397590361446,00
0.27132867132867133,0.1710843373493976,00
0.27132867132867133,0.17349397590361446,00
0.27132867132867133,0.17831325301204834,00
0.27412587412587414,0.18433734939759036,00
0.27692307692307694,0.1891566265060241,00
0.27972027972027974,0.1963855421686747,00
0.2811188811188811,0.20240963855421687,00
0.2853146853146853,0.20963855421686747,00
0.2867132867132867,0.21325301204819277,00
0.2881118881118881,0.21807228915662652,00
0.2909090909090909,0.22168674698795168,00
0.2923076923076923,0.2228915662650601,00
0.2923076923076923,0.22048192771084324,00
0.2923076923076923,0.21566265060240963,00
0.2923076923076923,0.21204819277108433,00
0.2923076923076923,0.20722891566265061,00
0.2923076923076923,0.20240963855421687,00
0.2923076923076923,0.19759036144578312,00
0.2923076923076923,0.1927710843373494,00
0.2923076923076923,0.1891566265060241,00
0.2937062937062937,0.18674698795180722,00
0.2937062937062937,0.1855421686746988,00
0.2937062937062937,0.18674698795180722,00
0.2937062937062937,0.19156626506024096,00
0.2937062937062937,0.19518072289156627,00
0.2951048951048951,0.2,00
0.2951048951048951,0.20481927710843373,00
0.2951048951048951,0.20722891566265061,00
0.2951048951048951,0.20963855421686747,00
0.2951048951048951,0.20722891566265061,00
0.2951048951048951,0.20120481927710843,00
0.2951048951048951,0.19518072289156627,00
0.2965034965034965,0.1891566265060241,00
0.29790209790209793,0.18313253012048192,00
0.2993006993006993,0.17951807228915675,00
0.3020979020979021,0.17831325301204834,00
0.3020979020979021,0.1771084337349399,00
0.3020979020979021,0.17951807228915675,00
0.3034965034965035,0.1855421686746988,00
0.3034965034965035,0.19156626506024096,00
0.3034965034965035,0.1963855421686747,00
0.3034965034965035,0.2,00
0.3034965034965035,0.20240963855421687,00
