X,Y,Picture,Participant
0.5467203864210907,0.8338412156233039,00,Antipushina
0.5467203864210907,0.8328280523039338,00,Antipushina
0.5467203864210907,0.8318148889845636,00,Antipushina
0.5467203864210907,0.8318148889845636,00,Antipushina
0.5467203864210907,0.8308017256651935,00,Antipushina
0.5467203864210907,0.8308017256651935,00,Antipushina
0.5467203864210907,0.8287753990264534,00,Antipushina
0.5467203864210907,0.8287753990264534,00,Antipushina
0.5478032457565908,0.8277622357070833,00,Antipushina
0.5478032457565908,0.8277622357070833,00,Antipushina
0.5478032457565908,0.8267490723877131,00,Antipushina
0.5478032457565908,0.8267490723877131,00,Antipushina
0.5478032457565908,0.825735909068343,00,Antipushina
0.5478032457565908,0.8226964191102327,00,Antipushina
0.548886105092091,0.8216832557908627,00,Antipushina
0.548886105092091,0.8196569291521224,00,Antipushina
0.548886105092091,0.8186437658327524,00,Antipushina
0.548886105092091,0.8166174391940121,00,Antipushina
0.548886105092091,0.8156042758746421,00,Antipushina
0.548886105092091,0.814591112555272,00,Antipushina
0.5499689644275911,0.8125647859165318,00,Antipushina
0.5499689644275911,0.8125647859165318,00,Antipushina
0.5499689644275911,0.8115516225971616,00,Antipushina
0.5499689644275911,0.8105384592777916,00,Antipushina
0.5499689644275911,0.8105384592777916,00,Antipushina
0.5499689644275911,0.8085121326390513,00,Antipushina
0.5499689644275911,0.8085121326390513,00,Antipushina
0.5499689644275911,0.8074989693196813,00,Antipushina
0.5499689644275911,0.8074989693196813,00,Antipushina
0.5499689644275911,0.8064858060003112,00,Antipushina
0.5510518237630915,0.8054726426809411,00,Antipushina
0.5510518237630915,0.8054726426809411,00,Antipushina
0.5510518237630915,0.8054726426809411,00,Antipushina
0.530477496388588,0.9199600977697623,00,Antipushina
0.530477496388588,0.9199600977697623,00,Antipushina
0.530477496388588,0.9199600977697623,00,Antipushina
0.530477496388588,0.9199600977697623,00,Antipushina
0.530477496388588,0.9199600977697623,00,Antipushina
0.530477496388588,0.9199600977697623,00,Antipushina
0.530477496388588,0.9199600977697623,00,Antipushina
0.531560355724088,0.9199600977697623,00,Antipushina
0.531560355724088,0.9199600977697623,00,Antipushina
0.531560355724088,0.9199600977697623,00,Antipushina
0.531560355724088,0.9199600977697623,00,Antipushina
0.531560355724088,0.9189469344503921,00,Antipushina
0.531560355724088,0.9189469344503921,00,Antipushina
0.531560355724088,0.9189469344503921,00,Antipushina
0.5326432150595883,0.9179337711310219,00,Antipushina
0.5326432150595883,0.9179337711310219,00,Antipushina
0.5337260743950885,0.9159074444922819,00,Antipushina
0.5337260743950885,0.9148942811729117,00,Antipushina
0.5348089337305887,0.9128679545341715,00,Antipushina
0.5348089337305887,0.9118547912148013,00,Antipushina
0.5358917930660888,0.9088153012566912,00,Antipushina
0.5380575117370892,0.9007099947017303,00,Antipushina
0.5391403710725893,0.8966573414242499,00,Antipushina
0.5402232304080895,0.8915915248273993,00,Antipushina
0.5413060897435898,0.8865257082305489,00,Antipushina
0.54347180841459,0.876394075036848,00,Antipushina
0.54347180841459,0.876394075036848,00,Antipushina
0.54347180841459,0.876394075036848,00,Antipushina
0.5478032457565908,0.855117645330076,00,Antipushina
0.548886105092091,0.844986012136375,00,Antipushina
0.5499689644275911,0.836880705581414,00,Antipushina
0.5521346830985915,0.8237095824296029,00,Antipushina
0.5532175424340918,0.8196569291521224,00,Antipushina
0.5543004017695918,0.8156042758746421,00,Antipushina
0.5543004017695918,0.8115516225971616,00,Antipushina
0.5564661204405923,0.804459479361571,00,Antipushina
0.5564661204405923,0.8024331527228308,00,Antipushina
0.5575489797760925,0.7993936627647205,00,Antipushina
0.5575489797760925,0.7973673361259802,00,Antipushina
0.5586318391115926,0.7933146828484999,00,Antipushina
0.5586318391115926,0.7912883562097597,00,Antipushina
0.5586318391115926,0.7902751928903896,00,Antipushina
0.5586318391115926,0.7882488662516494,00,Antipushina
0.5586318391115926,0.7862225396129092,00,Antipushina
0.5586318391115926,0.7852093762935392,00,Antipushina
0.5586318391115926,0.7831830496547989,00,Antipushina
0.5586318391115926,0.7821698863354287,00,Antipushina
0.5586318391115926,0.7811567230160587,00,Antipushina
0.5597146984470927,0.7771040697385783,00,Antipushina
0.5597146984470927,0.7760909064192081,00,Antipushina
0.5597146984470927,0.774064579780468,00,Antipushina
0.560797557782593,0.7700119265029877,00,Antipushina
0.560797557782593,0.7689987631836176,00,Antipushina
0.560797557782593,0.7669724365448773,00,Antipushina
0.560797557782593,0.764946109906137,00,Antipushina
0.560797557782593,0.7639329465867671,00,Antipushina
0.5618804171180933,0.7619066199480268,00,Antipushina
0.5618804171180933,0.7608934566286567,00,Antipushina
0.5618804171180933,0.7598802933092866,00,Antipushina
0.5618804171180933,0.7588671299899166,00,Antipushina
0.5618804171180933,0.7568408033511763,00,Antipushina
0.5618804171180933,0.7558276400318061,00,Antipushina
0.5618804171180933,0.7538013133930661,00,Antipushina
0.5618804171180933,0.752788150073696,00,Antipushina
0.5618804171180933,0.7517749867543259,00,Antipushina
0.5618804171180933,0.7487354967962155,00,Antipushina
0.5618804171180933,0.7467091701574754,00,Antipushina
0.5629632764535933,0.7456960068381052,00,Antipushina
0.5629632764535933,0.7436696801993651,00,Antipushina
0.5629632764535933,0.742656516879995,00,Antipushina
0.5629632764535933,0.7416433535606248,00,Antipushina
0.5629632764535933,0.7386038636025144,00,Antipushina
0.5629632764535933,0.7375907002831446,00,Antipushina
0.5629632764535933,0.7365775369637744,00,Antipushina
0.5629632764535933,0.7345512103250341,00,Antipushina
0.5629632764535933,0.732524883686294,00,Antipushina
0.5629632764535933,0.7315117203669239,00,Antipushina
0.5629632764535933,0.7294853937281838,00,Antipushina
0.5629632764535933,0.7274590670894434,00,Antipushina
0.5629632764535933,0.7234064138119631,00,Antipushina
0.5629632764535933,0.7213800871732229,00,Antipushina
0.5629632764535933,0.7193537605344827,00,Antipushina
0.5629632764535933,0.7153011072570024,00,Antipushina
0.5629632764535933,0.7142879439376322,00,Antipushina
0.5629632764535933,0.712261617298892,00,Antipushina
0.5629632764535933,0.7092221273407818,00,Antipushina
0.5629632764535933,0.7031431474245612,00,Antipushina
0.5629632764535933,0.7011168207858208,00,Antipushina
0.5629632764535933,0.6980773308277105,00,Antipushina
0.5629632764535933,0.6960510041889704,00,Antipushina
0.5640461357890935,0.6919983509114901,00,Antipushina
0.5640461357890935,0.6909851875921199,00,Antipushina
0.5640461357890935,0.6889588609533799,00,Antipushina
0.5640461357890935,0.6879456976340096,00,Antipushina
0.5640461357890935,0.6859193709952695,00,Antipushina
0.5640461357890935,0.6828798810371592,00,Antipushina
0.5640461357890935,0.6818667177177891,00,Antipushina
0.5640461357890935,0.6798403910790489,00,Antipushina
0.5640461357890935,0.6778140644403086,00,Antipushina
0.5640461357890935,0.6757877378015684,00,Antipushina
0.5640461357890935,0.6737614111628283,00,Antipushina
0.5640461357890935,0.6717350845240881,00,Antipushina
0.5651289951245938,0.6676824312466076,00,Antipushina
0.5651289951245938,0.6656561046078675,00,Antipushina
0.5651289951245938,0.6636297779691273,00,Antipushina
0.5651289951245938,0.6575507980529066,00,Antipushina
0.5651289951245938,0.6534981447754263,00,Antipushina
0.5662118544600938,0.650458654817316,00,Antipushina
0.5662118544600938,0.6474191648592057,00,Antipushina
0.5662118544600938,0.639313858304245,00,Antipushina
0.5672947137955942,0.6322217150686541,00,Antipushina
0.5672947137955942,0.629182225110544,00,Antipushina
0.5672947137955942,0.6261427351524336,00,Antipushina
0.5672947137955942,0.6220900818749532,00,Antipushina
0.5672947137955942,0.6190505919168429,00,Antipushina
0.5683775731310942,0.6160111019587327,00,Antipushina
0.5683775731310942,0.6089189587231418,00,Antipushina
0.5683775731310942,0.6058794687650316,00,Antipushina
0.5683775731310942,0.6028399788069212,00,Antipushina
0.5683775731310942,0.6008136521681812,00,Antipushina
0.5683775731310942,0.5987873255294409,00,Antipushina
0.5683775731310942,0.5937215089325906,00,Antipushina
0.5683775731310942,0.5916951822938502,00,Antipushina
0.5683775731310942,0.5896688556551101,00,Antipushina
0.5683775731310942,0.5866293656969996,00,Antipushina
0.5672947137955942,0.5856162023776297,00,Antipushina
0.5672947137955942,0.5805503857807792,00,Antipushina
0.5672947137955942,0.5775108958226689,00,Antipushina
0.5672947137955942,0.5744714058645586,00,Antipushina
0.5672947137955942,0.5694055892677081,00,Antipushina
0.5672947137955942,0.567379262628968,00,Antipushina
0.5672947137955942,0.5653529359902276,00,Antipushina
0.5672947137955942,0.5613002827127473,00,Antipushina
0.5672947137955942,0.559273956074007,00,Antipushina
0.5672947137955942,0.5552213027965267,00,Antipushina
0.5672947137955942,0.5511686495190463,00,Antipushina
0.5672947137955942,0.548129159560936,00,Antipushina
0.5672947137955942,0.5461028329221957,00,Antipushina
0.5672947137955942,0.5420501796447154,00,Antipushina
0.5672947137955942,0.5410370163253454,00,Antipushina
0.5672947137955942,0.539010689686605,00,Antipushina
0.5672947137955942,0.5379975263672351,00,Antipushina
0.5672947137955942,0.5349580364091248,00,Antipushina
0.5672947137955942,0.5339448730897546,00,Antipushina
0.5672947137955942,0.5329317097703845,00,Antipushina
0.5662118544600938,0.5319185464510144,00,Antipushina
0.5662118544600938,0.5288790564929041,00,Antipushina
0.5662118544600938,0.527865893173534,00,Antipushina
0.5662118544600938,0.5258395665347938,00,Antipushina
0.5672947137955942,0.5248264032154237,00,Antipushina
0.5672947137955942,0.5228000765766835,00,Antipushina
0.5672947137955942,0.5207737499379435,00,Antipushina
0.5672947137955942,0.5187474232992032,00,Antipushina
0.5672947137955942,0.517734259979833,00,Antipushina
0.5672947137955942,0.5157079333410929,00,Antipushina
0.5672947137955942,0.5146947700217228,00,Antipushina
0.5672947137955942,0.5126684433829826,00,Antipushina
0.5672947137955942,0.5116552800636124,00,Antipushina
0.5672947137955942,0.5106421167442423,00,Antipushina
0.5662118544600938,0.5096289534248724,00,Antipushina
0.5662118544600938,0.5076026267861321,00,Antipushina
0.5662118544600938,0.5076026267861321,00,Antipushina
0.5662118544600938,0.5065894634667619,00,Antipushina
0.5662118544600938,0.5045631368280218,00,Antipushina
0.5662118544600938,0.5035499735086517,00,Antipushina
0.5662118544600938,0.5035499735086517,00,Antipushina
0.5662118544600938,0.5025368101892816,00,Antipushina
0.5662118544600938,0.5015236468699115,00,Antipushina
0.5672947137955942,0.4994973202311713,00,Antipushina
0.5672947137955942,0.4984841569118012,00,Antipushina
0.5672947137955942,0.49747099359243113,00,Antipushina
0.5672947137955942,0.49645783027306095,00,Antipushina
0.5672947137955942,0.49443150363432076,00,Antipushina
0.5672947137955942,0.49341834031495074,00,Antipushina
0.5672947137955942,0.4924051769955806,00,Antipushina
0.5672947137955942,0.4913920136762105,00,Antipushina
0.5672947137955942,0.49037885035684037,00,Antipushina
0.5672947137955942,0.48936568703747024,00,Antipushina
0.5672947137955942,0.48936568703747024,00,Antipushina
0.5672947137955942,0.48733936039873016,00,Antipushina
0.5672947137955942,0.48733936039873016,00,Antipushina
0.5672947137955942,0.48632619707936,00,Antipushina
0.5672947137955942,0.48632619707936,00,Antipushina
0.5672947137955942,0.48531303375998985,00,Antipushina
0.5672947137955942,0.4842998704406198,00,Antipushina
0.5672947137955942,0.4842998704406198,00,Antipushina
0.5672947137955942,0.48328670712124977,00,Antipushina
0.5672947137955942,0.48328670712124977,00,Antipushina
0.5672947137955942,0.48227354380187953,00,Antipushina
0.5672947137955942,0.48227354380187953,00,Antipushina
0.5672947137955942,0.48227354380187953,00,Antipushina
0.5672947137955942,0.4812603804825095,00,Antipushina
0.5672947137955942,0.4812603804825095,00,Antipushina
0.5672947137955942,0.4812603804825095,00,Antipushina
0.5672947137955942,0.4812603804825095,00,Antipushina
0.5672947137955942,0.48024721716313945,00,Antipushina
0.5672947137955942,0.48024721716313945,00,Antipushina
0.5672947137955942,0.48024721716313945,00,Antipushina
0.5672947137955942,0.48024721716313945,00,Antipushina
0.5672947137955942,0.47923405384376927,00,Antipushina
0.5672947137955942,0.47923405384376927,00,Antipushina
0.5672947137955942,0.47923405384376927,00,Antipushina
0.5672947137955942,0.47923405384376927,00,Antipushina
0.5672947137955942,0.47822089052439926,00,Antipushina
0.5672947137955942,0.47822089052439926,00,Antipushina
0.5672947137955942,0.47822089052439926,00,Antipushina
0.5672947137955942,0.47822089052439926,00,Antipushina
0.5672947137955942,0.47822089052439926,00,Antipushina
0.5672947137955942,0.47822089052439926,00,Antipushina
0.5672947137955942,0.47822089052439926,00,Antipushina
0.5672947137955942,0.47822089052439926,00,Antipushina
0.5672947137955942,0.47822089052439926,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5672947137955942,0.477207727205029,00,Antipushina
0.5662118544600938,0.477207727205029,00,Antipushina
0.5662118544600938,0.477207727205029,00,Antipushina
0.5662118544600938,0.477207727205029,00,Antipushina
0.5662118544600938,0.477207727205029,00,Antipushina
0.5662118544600938,0.477207727205029,00,Antipushina
0.5662118544600938,0.47822089052439926,00,Antipushina
0.5662118544600938,0.47822089052439926,00,Antipushina
0.5662118544600938,0.47822089052439926,00,Antipushina
0.5662118544600938,0.47822089052439926,00,Antipushina
0.5662118544600938,0.47822089052439926,00,Antipushina
0.5662118544600938,0.47822089052439926,00,Antipushina
0.5662118544600938,0.47822089052439926,00,Antipushina
0.5662118544600938,0.47822089052439926,00,Antipushina
0.5662118544600938,0.47822089052439926,00,Antipushina
0.5662118544600938,0.47822089052439926,00,Antipushina
0.5662118544600938,0.47822089052439926,00,Antipushina
0.5662118544600938,0.47822089052439926,00,Antipushina
0.5662118544600938,0.47822089052439926,00,Antipushina
0.5651289951245938,0.47822089052439926,00,Antipushina
0.5651289951245938,0.47822089052439926,00,Antipushina
0.5651289951245938,0.47822089052439926,00,Antipushina
0.5651289951245938,0.47822089052439926,00,Antipushina
0.5651289951245938,0.47822089052439926,00,Antipushina
0.5651289951245938,0.47822089052439926,00,Antipushina
0.5651289951245938,0.47822089052439926,00,Antipushina
0.5651289951245938,0.47822089052439926,00,Antipushina
0.5651289951245938,0.47822089052439926,00,Antipushina
0.5651289951245938,0.47822089052439926,00,Antipushina
0.5651289951245938,0.47822089052439926,00,Antipushina
0.5651289951245938,0.47822089052439926,00,Antipushina
0.5651289951245938,0.47923405384376927,00,Antipushina
0.5651289951245938,0.47923405384376927,00,Antipushina
0.5651289951245938,0.47923405384376927,00,Antipushina
0.5651289951245938,0.47923405384376927,00,Antipushina
0.5651289951245938,0.47923405384376927,00,Antipushina
0.5651289951245938,0.48024721716313945,00,Antipushina
0.5651289951245938,0.48024721716313945,00,Antipushina
0.5651289951245938,0.48024721716313945,00,Antipushina
0.5651289951245938,0.48024721716313945,00,Antipushina
0.5651289951245938,0.48024721716313945,00,Antipushina
0.5651289951245938,0.4812603804825095,00,Antipushina
0.5640461357890935,0.4812603804825095,00,Antipushina
0.5640461357890935,0.4812603804825095,00,Antipushina
0.5640461357890935,0.4812603804825095,00,Antipushina
0.5640461357890935,0.48227354380187953,00,Antipushina
0.5640461357890935,0.48227354380187953,00,Antipushina
0.5640461357890935,0.48227354380187953,00,Antipushina
0.5640461357890935,0.48227354380187953,00,Antipushina
0.5629632764535933,0.48328670712124977,00,Antipushina
0.5629632764535933,0.48328670712124977,00,Antipushina
0.5629632764535933,0.48328670712124977,00,Antipushina
0.5629632764535933,0.48328670712124977,00,Antipushina
0.5629632764535933,0.48328670712124977,00,Antipushina
0.5629632764535933,0.4842998704406198,00,Antipushina
0.5629632764535933,0.4842998704406198,00,Antipushina
0.5618804171180933,0.4842998704406198,00,Antipushina
0.5618804171180933,0.4842998704406198,00,Antipushina
0.5618804171180933,0.4842998704406198,00,Antipushina
0.5618804171180933,0.4842998704406198,00,Antipushina
0.5618804171180933,0.4842998704406198,00,Antipushina
0.5618804171180933,0.48531303375998985,00,Antipushina
0.560797557782593,0.48531303375998985,00,Antipushina
0.560797557782593,0.48531303375998985,00,Antipushina
0.560797557782593,0.48531303375998985,00,Antipushina
0.560797557782593,0.48531303375998985,00,Antipushina
0.560797557782593,0.48632619707936,00,Antipushina
0.560797557782593,0.48632619707936,00,Antipushina
0.560797557782593,0.48632619707936,00,Antipushina
0.560797557782593,0.48632619707936,00,Antipushina
0.5597146984470927,0.48632619707936,00,Antipushina
0.5597146984470927,0.48632619707936,00,Antipushina
0.5597146984470927,0.48632619707936,00,Antipushina
0.5597146984470927,0.48733936039873016,00,Antipushina
0.5597146984470927,0.48733936039873016,00,Antipushina
0.5597146984470927,0.48733936039873016,00,Antipushina
0.5597146984470927,0.48733936039873016,00,Antipushina
0.5597146984470927,0.48733936039873016,00,Antipushina
0.5597146984470927,0.48733936039873016,00,Antipushina
0.5586318391115926,0.48733936039873016,00,Antipushina
0.5586318391115926,0.48733936039873016,00,Antipushina
0.5586318391115926,0.48835252371810023,00,Antipushina
0.5586318391115926,0.48835252371810023,00,Antipushina
0.5586318391115926,0.48835252371810023,00,Antipushina
0.5586318391115926,0.48835252371810023,00,Antipushina
0.5586318391115926,0.48835252371810023,00,Antipushina
0.5586318391115926,0.48835252371810023,00,Antipushina
0.5586318391115926,0.48835252371810023,00,Antipushina
0.5586318391115926,0.48835252371810023,00,Antipushina
0.5586318391115926,0.48835252371810023,00,Antipushina
0.5586318391115926,0.48835252371810023,00,Antipushina
0.5586318391115926,0.48835252371810023,00,Antipushina
0.5586318391115926,0.48936568703747024,00,Antipushina
0.5586318391115926,0.48936568703747024,00,Antipushina
0.5586318391115926,0.48936568703747024,00,Antipushina
0.5586318391115926,0.48936568703747024,00,Antipushina
0.5586318391115926,0.48936568703747024,00,Antipushina
0.5575489797760925,0.48936568703747024,00,Antipushina
0.5575489797760925,0.48936568703747024,00,Antipushina
0.5575489797760925,0.48936568703747024,00,Antipushina
0.5575489797760925,0.48936568703747024,00,Antipushina
0.5575489797760925,0.48936568703747024,00,Antipushina
0.5575489797760925,0.48936568703747024,00,Antipushina
0.5575489797760925,0.48936568703747024,00,Antipushina
0.5575489797760925,0.48936568703747024,00,Antipushina
0.5575489797760925,0.48936568703747024,00,Antipushina
0.5575489797760925,0.48936568703747024,00,Antipushina
0.5575489797760925,0.48936568703747024,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.49037885035684037,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
0.5575489797760925,0.4913920136762105,00,Antipushina
